title,brand,price,description,rating,image,feature
REI Co-op Trailbreak 30 Sleeping Bag - Women's,REI Co-op,$99.95,"The women's REI Co-op Trailbreak 30 sleeping bag is great for those breaking into backpacking and everything that comes with it. This bag gives the right balance of warmth, packability and weight.",3.8,https://www.rei.com/media/9e5a8bd5-02b7-44a2-a847-37dadcd4d5c0?size=784x588,"['Designed specifically for women, with increased hip room and decreased shoulder room for improved thermal efficiency', 'Water-resistant synthetic fill keeps insulating in damp conditions', 'Comfortable mummy shape gives you freedom to move while you sleep', 'Zippered stash pocket for convenient access to essentials', '3-panel hood contours closely to your head to keep out cold air', 'Face muffler and full draft tube keep out cold air', 'Differentiated drawcords (1 round, 1 flat) let you adjust the hood and neck easily in the dark', 'Offset quilt construction gives even coverage with no cold spots', 'Durable water repellent (DWR) finish on the polyester shell resists moisture and stains', 'Included stuff sack compresses for packing']"
REI Co-op Magma 15 Sleeping Bag - Men's,REI Co-op,$399.00,"Super light, very compressible and insulated with water-resistant, premium 850-fill-power goose down, the REI Co-op men's Magma 15 sleeping bag delivers our best warmth-to-weight ratio.",4.3,https://www.rei.com/media/392bcd37-5a9e-4a21-949c-85ebedc4b626?size=784x588,"['Designed with generous knee and foot space and a fitted silhouette that delivers the most efficient warmth-to-weight ratio in the REI Co-op brand sleeping bag line', 'Downproof Pertex® shell, water-resistant 850-fill-power goose down and supple 15-denier lining combine to provide lasting coziness and a supersoft feel', 'Down is certified to the Responsible Down Standard (RDS) and bluesign® approved', 'Trapezoidal footbox keeps feet comfy; a toe box baffle positions downward to provide warmth', 'Variable baffle spacing locates and stabilizes the down fill, delivering high thermal efficiency and reducing weight', 'New zipper cover and internal antisnag strip combine for easy zipping; a hybrid zipper path provides easy access along shoulders and torso', 'Contoured hood retains warmth while providing space for a low-profile pillow; 2 different hood drawcords allow internal adjustment to avoid heat loss', 'Insulated yoke fills neck and shoulder gap to prevent heat loss', 'Includes a stuff sack for packing and a roomy mesh sack for breathable storage']"
Sea to Summit Ultra-Sil Compression Dry Sack,Sea to Summit,$38.95,"The lightweight, waterproof Sea to Summit Ultra-Sil® Compression Dry Sack compresses your clothing and gear to 1/3 the volume while keeping it dry.",4.6,https://www.rei.com/media/bfb0bda4-1336-452e-898a-12b5ed13a610?size=784x588,"['This valve-free dry sack uses an air-permeable base made of waterproof eVent® fabric, which allows air to be pushed out, but keeps water from entering', 'Waterproof seams are double stitched and fully taped for excellent durability and resistance to moisture', 'Roll-top hypalon closure with lid and 3 straps evenly compresses and maintains compressed size', 'The Sea to Summit Ultra-Sil Compression Dry Sack is roughly half the weight of the original Sea to Summit eVent Compression Dry Sack', 'Field Repair Buckle can be replaced with just a screwdriver', 'Not intended for prolonged submersion']"
Kelty Discovery 2-Person Camp Bundle,Kelty,$199.93,"Helping you and a friend get to your outdoor fun faster, the Kelty Discovery 2-person camp bundle includes a 4-person tent with waterproof fly, 2 cozy sleeping bags and 2 self-inflating sleeping pads.",3.9,https://www.rei.com/media/ff025874-d42c-4fc1-bcce-0f09644338ea?size=784x588,"['Roomy 4-person tent features no-see-um mesh walls for superior ventilation and allows plenty of space for lounging, gear or a canine companion', 'Waterproof rainfly and taped seams help you stay snug and dry inside the tent', 'Stakes and pre-attached guylines make it easy to set up virtually anywhere', 'Two 3-season sleeping bags feature draft tubes with antisnag zipper construction for easy in and out', 'CloudLoft™ insulation in sleeping bags adds high-loft warmth', 'Zip the 2 bags together for an instant conversion to a double-wide bed for 2 people', 'Self-inflating pads come with easy-to-use plastic inflate/deflate valves', 'Pads provide cushioning and warmth to keep you cozy and off the cold ground', 'Tent packaged weight 8 lbs. 8 oz., minimum trail weight: 7 lbs. 8 oz. ; sleeping bags (each): 3 lbs. 1 oz.; sleeping pads (each): 2 lbs. 15.5 oz.', 'Individual packaged sizes: tent: 23 x 6 x 6 in.; sleeping bags (each): 10 x 12 in.; sleeping pads (each): 5. 5 x 21 in.']"
REI Co-op Magma 30 Sleeping Bag - Men's,REI Co-op,$349.00,"Boasting our best warmth-to-weight ratio, the REI Co-op men's Magma 30 sleeping bag packs small and light, thanks to water-resistant, premium 850-fill-power goose down insulation.",4.4,https://www.rei.com/media/a14187d6-646a-464d-bc40-e29fd8d1d08d?size=784x588,"['Designed with generous knee and foot space and a fitted silhouette that delivers the most efficient warmth-to-weight ratio in the REI Co-op brand sleeping bag line', 'Downproof Pertex® shell, water-resistant 850-fill-power goose down and supple 15-denier lining combine to provide lasting coziness and a supersoft feel', 'Down is RDS (Responsible Down Standard) certified and bluesign® approved', 'Trapezoidal footbox keeps feet comfy; a toe box baffle positions downward to provide warmth', 'Variable baffle spacing locates and stabilizes the down fill, delivering high thermal efficiency and reducing weight', 'New zipper cover and internal antisnag strip combine for easy zipping; a hybrid zipper path provides easy access along shoulders and torso', 'Contoured hood retains warmth while providing space for a low-profile pillow; 2 different hood drawcords allow internal adjustment to avoid heat loss', 'Insulated yoke fills neck and shoulder gap to prevent heat loss', 'Includes a stuff sack for packing and a roomy mesh sack for breathable storage']"
Sea to Summit Aeros Premium Pillow,Sea to Summit,$44.95,"Luxurious, high-performance comfort without a lot of bulk, the Sea to Summit Aeros Premium pillow is perfect for travel and camping where you can risk a couple extra grams for a great night's sleep.",4.3,https://www.rei.com/media/24db7f0f-0c06-421b-aece-457a54648441?size=784x588,"['Updated to add compatibility with the unique PillowLock™ system, which keeps your pillow right where it belongs on your your Sea to Summit pad (pad not included)', 'Aeros™ Premium construction ensures the outer shell retains maximum softness while still being supported by a high-strength thermoplastic urethane bladder', '50-denier brushed polyester stretch knit face fabric features a soft feel', 'Synthetic fill between the face fabric and thermoplastic urethane bladder increases comfort and wicks away perspiration', 'Curved internal baffles create contours that cradle your head', 'Scalloped bottom edge centers the pillow over your shoulders whether you are sleeping on your back, side or upright in a chair', 'Multifunction mini-valve makes for easy inflation, deflation and fine-tuning']"
NEMO Disco 30 Sleeping Bag - Men's,NEMO,$259.95,"Updated with new contours, the men's NEMO Disco 30 sleeping bag is the ideal down backpacking bag for side-sleepers, offering plush comfort for long days on the trail.",4.5,https://www.rei.com/media/ffb144c1-194d-4227-a737-0b32f1f3c41d?size=784x588,"['Classic Spoon™ shape provides a generous cut at the elbows and knees so side sleepers can shift positions comfortably during the night, while still packing remarkably small', 'Premium 650-fill-power hydrophobic, PFC-free, RDS Certified down is traceable and ensures humane treatment throughout the supply chain', 'Waterproof/breathable footbox protects from tent condensation, keeping feet warm and dry', 'Blanket Fold™ external draft collar and a full-length draft tube provide tucked-in comfort and temperature regulation', 'Thermo Gills™ extend the temperature range of your bag on milder nights, allowing you to unzip and let heat out without letting cold drafts in', 'Full-length double-slider #5 YKK zipper with zipper plow makes getting in and out of the bag a breeze', 'Integrated pillow pocket allows a jacket, extra clothes, or Fillo™ (not included) to be stuffed into the sleeve opening for secure, elevated support through the night', 'Durable water repellent (DWR) on shell fabric and lining fabric prevents the first line of defense against moisture', ""Opposite-sided zippers on Disco men's and women's bags increase versatility by allowing them to be zipped together into a double sleeping bag"", 'Covered by a NEMO lifetime warranty']"
Cocoon Air-Core Hood/Camp Pillow,Cocoon,$29.95,Pack light and get better sleep. The Cocoon Air-Core Hood/Camp pillow is specially designed to fit into the hood of a sleeping bag—so it stays put right where your head is.,4.4,https://www.rei.com/media/05a02221-7902-471f-8319-b860a856fe17?size=784x588,"['Inflatable air core surrounded by soft polyester fill provides an adjustable level of support and comfort', 'Customize your sleep experience for any weather—on cold nights, sleep on the cozy polyester microfiber side; on warm nights, sleep on the cooling, smooth nylon side', 'Versatile design is shaped to fit in the hood of a mummy sleeping bag but suitable for use anywhere and anytime', 'Unique baffle design provides a pocket to cradle your head for added comfort', 'Updated, low-profile valve provides easy inflation and deflation', 'Hidden zipper allows cover to be removed for hand-washing or for repairs', 'Small packed size is easy to bring on any trip']"
NEMO Disco 30 Sleeping Bag - Women's,NEMO,$259.95,"Updated with new contours, the women's NEMO Disco 30 sleeping bag is the ideal down backpacking bag for side-sleepers, offering plush comfort for long days on the trail.",4.6,https://www.rei.com/media/6dc5c861-7f0c-49b5-9c6f-efbbb4986200?size=784x588,"['Classic Spoon™ shape provides a generous cut at the elbows and knees so side sleepers can shift positions comfortably during the night, while still packing remarkably small', 'Premium 650-fill-power hydrophobic, PFC-free, RDS Certified down is traceable and ensures humane treatment throughout the supply chain', 'Waterproof/breathable footbox protects from tent condensation, keeping feet warm and dry', 'Blanket Fold™ external draft collar and a full-length draft tube provide tucked-in comfort and temperature regulation', 'Thermo Gills™ extend the temperature range of your bag on milder nights, allowing you to unzip and let heat out without letting cold drafts in', 'Full-length double-slider #5 YKK zipper with zipper plow makes getting in and out of the bag a breeze', 'Integrated pillow pocket allows a jacket, extra clothes, or Fillo™ (not included) to be stuffed into the sleeve opening for secure, elevated support through the night', 'Durable water repellent (DWR) on shell fabric and lining fabric prevents the first line of defense against moisture', ""Opposite-sided zippers on Disco men's and women's bags increase versatility by allowing them to be zipped together into a double sleeping bag"", 'Covered by a NEMO lifetime warranty']"
Sea to Summit Ascent AcII 15 Sleeping Bag,Sea to Summit,$419.00,"Keeping you warm when it's cold outside and cool when the weather warms, the Sea to Summit Ascent AcII sleeping bag does it all with high-quality down insulation and a 3-zipper system for ventilation.",4.7,https://www.rei.com/media/4c9627af-00f6-406f-ac8f-7054b735757d?size=784x588,"['Ultra-Dry 750+Loft 90% Down Cluster premium duck down is certified to the Responsible Down Standard (RDS)', 'Free-flow zipper system features a full-length YKK® #5 main side zipper, half-length opposite side zipper and a foot zipper to provide ventilation', 'Vertical baffles over the chest prevent down from shifting when you roll over in your sleep', 'Shaped hood, oversize draft collar and zipper draft tube keep the cold out and the warmth in', 'Internal pocket for your phone or other small valuables', 'Form a snug double sleeping bag by zipping to any Altitude Journey or Venture sleeping bag (not included)']"
HEST Pillow,HEST,$79.00,"Serving up home-pillow comfort in a compact, adventure-ready package, the HEST pillow helps you get the best of zzz's when you're surrounded by fresh air and trees.",4.8,https://www.rei.com/media/dd31d604-03a4-403b-9cea-e02541659ba0?size=784x588,"['Design provides optimal support, comfy alignment, a soft surface and plenty of airflow to maintain a perfect sleeping temperature', 'Blend of shredded enhanced memory foam and polyester fill offers the support of a home pillow with high resilience, without flattening or losing shape', 'Zippered access allows you to adjust and customize your loft level', 'Also great for travel, its curved shape contours to your head and neck while staying in place when sleeping in more upright positions', 'Packs down small into an integrated zippered cover; polyurethane-coated nylon cover is machine washable and dirt- and water- resistant to keep pillow clean during travel', 'Carry loop for clipping and hands-free movement', 'HEST Sleep System and Dually compatible']"
REI Co-op Lightweight Compression Stuff Sack,REI Co-op,$19.95,You can live with less or get a bigger pack—or use the REI Co-op Lightweight Compression stuff sack to compact your sleeping bag so it takes up less space. Now you have room for your espresso maker!,4.8,https://www.rei.com/media/9d03e313-4760-426e-a227-fff681c08ef7?size=784x588,"['Strong ripstop nylon fabric is finished with a durable water repellent (DWR)', 'Webbing straps with buckles let you compress the bag all the way around; 10-liter bags have 3 webbing straps; 15- and 20-liter bags have 4', 'Drawcord opening secures contents', 'Available in a range of color-coded sizes: 10, 15 and 20 liters', 'Made using bluesign®-approved materials, which conserve resources and protect the health of the environment, workers and user (you!)']"
Sea to Summit Thermolite Reactor Extreme Sleeping Bag Liner,Sea to Summit,$69.95,This Sea to Summit Thermolite Reactor Extreme sleeping bag liner adds a full 25°F of warmth and extends the life of your sleeping bag.,4.3,https://www.rei.com/media/ad1d67cc-b249-4d8b-b0db-e4195a5c9d09?size=784x588,"['Constructed of insulating Thermolite® fabric, a hollow-core, breathable fiber that provides extraordinary warmth for its weight', 'Adds up to 25°F of warmth to a sleeping bag; can also be used as a summer ultralight sleeping bag', 'Liner helps keep the inside of your bag clean, saving it from the wear and tear of washings', 'Drawcord hood with mini cordlock cinches around face to hold warmth in', 'Mummy shaped liner features a 3D footbox providing plenty of room for feet', 'Comes with a lightweight Ultra-Sil™ stuff sack']"
NEMO Jazz 30 Double Sleeping Bag,NEMO,$349.95,"Bring the experience of your bed at home with you wherever you choose to make camp with the NEMO Jazz 30 Double sleeping bag—its bedsheet, insulation and spacious cut provide comfort for 2 campers.",4.5,https://www.rei.com/media/1a0f956f-0fe4-4c86-b779-28ce740df53e?size=784x588,"['Includes a built-in, ultrasoft bedsheet that gives you versatility on summer nights and is removable for washing', 'Integrated pad sleeve keeps your sleeping pad (not included) in place if you reposition in the night', 'Sleeve is topped with an insulated featherbed-style quilted layer to add a little plushness and warmth', 'Overfilled quilt and featherbed-style bottom are insulated with 100% Global Recycled Standard (GRS) recycled Stratofiber™ synthetic insulation', '50-denier shell, soft taffeta liner and luxurious sheet are 100% GRS recycled polyester fabrics', 'Double zipper pulls on both sides offer individual foot and upper body venting for precise temperature control for both sleepers', 'Tapered geometry cuts excess interior volume at head and foot, increasing warmth retention while maintaining roominess', 'Blanket Fold™ draft collar is good for snuggling in and regulating body temperature', 'Pillow pocket keeps your pillow from wandering off', 'Pairs perfectly with NEMO Roamer sleeping pads (not included)', ""When it's time to pack up, keep your deflated sleeping pads in place and roll everything up together in the Jazz's oversize duffle for grab-and-go convenience"", 'Protected by the NEMO Lifetime Warranty']"
REI Co-op Magma 30 Sleeping Bag - Women's,REI Co-op,$349.00,"Insulated with water-resistant premium 850-fill-power goose down, the REI Co-op women's Magma 30 sleeping bag rides light and small in your pack, and delivers our best warmth-to-weight ratio.",4.2,https://www.rei.com/media/c5c3e246-8fa0-4daa-a954-337d00410be4?size=784x588,"['Designed specifically for women, with increased hip room and decreased shoulder room for improved thermal efficiency', 'Generous knee and foot space and a fitted silhouette help deliver the most efficient warmth-to-weight ratio in the REI Co-op brand sleeping bag line', 'Downproof Pertex® shell, water-resistant 850-fill-power goose down and supple 15-denier lining combine to provide lasting coziness and a supersoft feel', 'Down is certified to the Responsible Down Standard (RDS) and bluesign® approved', 'Trapezoidal footbox keeps feet comfy; a toe box baffle positions downward to provide warmth', 'Variable baffle spacing locates and stabilizes the down fill, delivering high thermal efficiency and reducing weight', 'New zipper cover and internal antisnag strip combine for easy zipping; a hybrid zipper path provides easy access along shoulders and torso', 'Contoured hood retains warmth while providing space for a low-profile pillow; 2 different hood drawcords allow internal adjustment to avoid heat loss', 'Insulated yoke fills neck and shoulder gap to prevent heat loss', 'Includes a stuff sack for packing and a roomy mesh sack for breathable storage']"
Mountain Hardwear Bishop Pass 0 Sleeping Bag - Men's,Mountain Hardwear,$315.00,"Designed to keep you warm and cozy during cold-weather snoozing, the men's Mountain Hardwear Bishop Pass 0 sleeping bag packs down small and fast when you're heading from camp to the crag.",4.8,https://www.rei.com/media/2ba199df-b371-425e-83c8-190fc1f6d523?size=784x588,"['650-fill-power down certified to the Responsible Down Standard (RDS) provides lightweight warmth and compressibility', 'RDS certification ensures the down does not come from animals that have been subject to any unnecessary harm, such as force-feeding or live-plucking', 'Performance Plus Mummy cut fits close to the body for warmth and efficiency, while offering more room to move than standard Performance Mummy fit', 'Durable water repellent (DWR) finish on fabric sloughs off moisture and stains', 'Premium lining material is soft against the skin', 'Glow-in-the-dark zipper pull makes it easy to get cozy after dark; zipper features an antisnag slider for easy entry and exit', 'Shaped draft collar and adjustable down-filled face gasket effectively keep warm air in and cold air out', 'Anatomically shaped footbox wraps your feet for greater comfort and warmth; 2-way zipper allows you to ventilate your feet without unzipping the entire bag', 'Full-length down draft tube prevents heat loss and cold spots at the zipper', 'Internal stash pocket stores small essentials', 'Bag can be zipped to select Mountain Hardwear sleeping bags with the opposing zipper side (additional bags not included)', 'Hang loops and sleeping pad loops; includes stuff sack and mesh storage bag']"
NEMO Jazz 30 Sleeping Bag,NEMO,$299.95,"Bring the experience of your bed at home with you wherever you choose to make camp with the NEMO Jazz 30 sleeping bag—it includes a bedsheet, draft collar and insulation for comfort under the stars.",4.7,https://www.rei.com/media/814c6a39-ef66-4859-b381-d6f08bac846e?size=784x588,"['Includes a built-in, ultrasoft bedsheet that gives you versatility on summer nights and is removable for washing', 'Integrated pad sleeve keeps your sleeping pad (not included) in place if you reposition in the night', 'Sleeve is topped with an insulated featherbed-style quilted layer to add a little plushness and warmth', 'Overfilled quilt and featherbed-style bottom are insulated with 100% Global Recycled Standard (GRS) recycled Stratofiber™ synthetic insulation', '50-denier shell, soft taffeta liner and luxurious sheet are 100% GRS recycled polyester fabrics', 'Double zipper pulls on both sides offer foot and upper body venting for precise temperature control; zippers on both sides make it easy to zip bags together', 'Tapered geometry cuts excess interior volume at head and foot, increasing warmth retention while maintaining roominess', 'Blanket Fold™ draft collar is good for snuggling in and regulating body temperature', 'Pillow pocket keeps your pillow from wandering off', 'Pairs perfectly with the NEMO Roamer sleeping pad (not included)', ""When it's time to pack up, keep your deflated sleeping pad in place and roll them up together in the Jazz's oversize duffle for grab-and-go convenience"", 'Protected by the NEMO Lifetime Warranty']"
Exped MegaSleep Duo 25/40 Double Sleeping Bag,Exped,$229.95,"Sleep outdoors like you do at home: together. The Exped MegaSleep Duo double sleeping bag is a 4-in-1 sleep solution, offering multiple configurations and temperature ratings for warm or cool nights.",3.9,https://www.rei.com/media/e9264651-c943-43f5-8550-e458362cb8ea?size=784x588,"['Flip the bag over based on weather conditions: Dark Blue side up will keep you warm down to 25°F; Light Blue side up keeps you warm down to 40°F', 'Separate the top and bottom layers of the bag to create 2 single sleeping bags: 1 Dark Blue bag rated to 25°F, 1 Light Blue bag rated to 40°F', 'Draft tube along full length of zipper stops heat loss and enhances warmth', 'Central snap at head end reduces drafts when sleeping in couple configuration', 'Use this sleeping bag with any sleeping pad; designed to fit perfectly on an Exped MegaMat Duo 10 (sold separately) for an at-home sleep experience while in the outdoors', 'Quick-drying microfiber insulation is engineered for maximum loft while remaining lightweight and highly compressible; you can even take this sleeping bag backpacking', 'High-grade lining fabric provides soft feel next to skin', 'All next-to-skin fabrics are treatment free, minimizing your contact with allergens or chemicals', 'Includes a convenient, adventure-ready storage duffel (27.6 x 22.8 x 11.8 in.)', 'Oeko-Tex® 100 Standard certified: Fabric is tested for harmful substances and produced sustainably in accordance with Oeko-Tex® guidelines']"
NEMO Sonic -20 Sleeping Bag,NEMO,$659.95,"Built to be the only bag you need from -20°F to 40°F,  the NEMO Sonic -20 sleeping bag is warmer and more fine-tuneable than ever before. Time to start planning some big-mountain adventures.",5.0,https://www.rei.com/media/42b6eac8-05fb-48ec-8d4b-920d3d4a16f4?size=784x588,"[""Updated Thermo-Gills™ feature a multi-stage zipper system that increases the bag's usable temperature range and allows you to fine-tune your comfort while inside it"", 'Chevron baffle construction better compartmentalizes down, eliminating migration and keeping the down evenly lofted', 'Upgrades include a redesigned profile and draft collar, plus bolstered draft tubes; offset zipper creates a thermally efficient seal', 'Shell and liner fabrics are fully recycled to the Global Recycled Standard (GRS)', 'Shell and liner materials are bluesign® approved', '800-fill-power, PFC-free hydrophobic down retains warmth in extra-cold conditions', 'Down is certified to the Responsible Down Standard (RDS)', 'Toester™ footbox keeps feet warmer, provides a waterproof barrier against tent wall condensation and protects down from moisture while drying damp clothes inside the footbox', 'Stretch construction at the knees allows for comfortable side sleeping', 'Covered by the NEMO Lifetime Warranty']"
REI Co-op Magma 15 Sleeping Bag - Women's,REI Co-op,$399.00,"If you want to hike ultralight and sleep well at night, look no further—850-fill-power goose down gives the women's REI Co-op Magma 15 sleeping bag our highest warmth-to-weight ratio.",4.4,https://www.rei.com/media/c3627be8-d1fc-4884-b1c2-f3a2ce24a7fa?size=784x588,"['Designed specifically for women, with increased hip room and decreased shoulder room for improved thermal efficiency', 'Generous knee and foot space and a fitted silhouette help deliver the most efficient warmth-to-weight ratio in the REI Co-op brand sleeping bag line', 'Downproof Pertex® shell, water-resistant 850-fill-power goose down and supple 15-denier lining combine to provide lasting coziness and a supersoft feel', 'Down is certified to the Responsible Down Standard (RDS) and bluesign® approved', 'Trapezoidal footbox keeps feet comfy; a toe box baffle positions downward to provide warmth', 'Variable baffle spacing locates and stabilizes the down fill, delivering high thermal efficiency and reducing weight', 'New zipper cover and internal antisnag strip combine for easy zipping; a hybrid zipper path provides easy access along shoulders and torso', 'Contoured hood retains warmth while providing space for a low-profile pillow; 2 different hood drawcords allow internal adjustment to avoid heat loss', 'Insulated yoke fills neck and shoulder gap to prevent heat loss', 'Includes a stuff sack for packing and a roomy mesh sack for breathable storage']"
Sea to Summit Premium Blend Silk/Cotton Liner - Rectangular,Sea to Summit,$62.95,"This Sea To Summit Premium Blend Silk/Cotton Liner is a hostel-approved liner that's ideal for virtually any kind of travel, with or without your sleeping bag.",4.7,https://www.rei.com/media/61ed31ed-fc0d-4011-bb8c-a3a33f54b2ab?size=784x588,"['Blend of silk and cotton offers cozy warmth, elegant softness and breathability; features double folded seams for a long life', 'Prolongs the life of your sleeping bag by keeping it clean; adds warmth to your sleeping bag', 'Includes a clip-on nylon stuff sack with drawcord', 'Machine washable and colorfast']"
Sea to Summit Lightweight Dry Sacks - Set of 3,Sea to Summit,$54.95,"Stay organized on your adventures with this set of 3 Sea to Summit Lightweight dry sacks. With 4-liter, 8-liter and 13-liter sacks, this set is a must-have whether you're paddling or backpacking.",4.5,https://www.rei.com/media/0f088572-62c0-45f0-8947-67a5b155bb49?size=784x588,"[""Designed for backpacking, adventure travel and water sports, it's much lighter weight and more packable than traditional dry bags"", ""Polyurethane-coated nylon fabric is lightweight yet durable so there's no need to pamper these bags, but be aware of sharp objects and abrasive surfaces"", 'Bright white inner laminate for easy visibility of contents', 'Hypalon roll-top closure provides reliable waterproof performance and does not wick moisture', 'Durable buckle with D-ring attachment point secures the roll top and can be fastened to a pack or kayak', 'Field Repair buckle with stainless-steel pins can be replaced with just a screwdriver', 'Includes 3 lightweight dry sacks: one 4-liter, one 8-liter and one 13-liter sack', 'Not intended for prolonged submersion']"
Marmot Trestles Elite Eco 20 Sleeping Bag - Women's,Marmot,$169.00,"With warmth and comfort for 3 seasons of backpacking, the Marmot Trestles Elite Eco 20 women's sleeping bag uses recycled materials for sustainability without giving up performance or durability.",4.3,https://www.rei.com/media/90a91893-362c-4ac2-b2b2-9c80df707573?size=784x588,"['HL-ElixR™ Eco Micro recycled synthetic insulation blends 3 different fiber types for high loft, maximum warmth and a soft feel, without giving up weight or compressibility', 'Wave construction on top provides maximum loft and warmth, while a blanket construction on the bottom provides warmth and excellent comfort', 'Main zipper has an antisnag slider to reduce snagging; fold-down secondary zipper offers ventilation and easy access', 'Anatomic 3D footbox increases the insulation and room for your feet, ensuring warmth and comfort', '3D hood construction extends the cozy warmth', 'Internal stash pocket', 'Snagless, insulated draft tube', 'Hang loops', 'Includes a compression stuff sack and separate storage bag']"
REI Co-op Zephyr 25 Recycled Sleeping Bag - Kids',REI Co-op,$129.00,"Warm enough to keep your youngster a happy camper spring through fall, the youth REI Co-op Zephyr 25 sleeping bag is light, compressible and cozy—and it's made with recycled materials.",5.0,https://www.rei.com/media/d2c4c770-f09b-4c32-b234-9831c18231e1?size=784x588,"['Synthetic polyester insulation is durable and highly compressible; the fill also retains some insulating ability if it gets wet', 'Shingle construction with overlapping layers distributes insulation evenly and prevents cold spots', 'Fitted silhouette has the most efficient fit of REI sleeping bags for best warmth-to-weight ratio', 'Hood is snug for maximum warmth retention, but roomy enough to accommodate use of a low-profile pillow (not included)', 'Trapezoidal footbox gives room to wiggle toes and the baffle in the toe box holds extra insulation in place to help keep feet warm', 'Insulated yoke, face muffler and full-length zipper draft tube keep warmth in and cold out', 'Stash pocket under collar holds small essentials', 'Zipper cover and internal antisnag strip combine for easy zipping', 'Differentiated drawcords (1 round, 1 flat) allow quick hood and neck adjustments in the dark', 'Recycled polyester ripstop shell and silky recycled polyester lining', 'Nylon stuff sack and mesh/nylon storage bag included', 'Designed for youths age 11 to 17 years, but fits smaller adults up to 5\' 6""', 'Made to reflect our love for people and the planet through the use of recycled polyester and bluesign®-approved materials', 'Recycled materials keep waste out of landfills and bluesign®-approved materials conserve resources and protect the health of the environment, workers and user (you!)']"
Marmot Trestles Elite Eco 20 Sleeping Bag - Men's,Marmot,$169.00,"The Marmot Trestles Elite Eco 20 sleeping bag offers warmth and comfort for backpacking in 3 seasons, and 100% recycled materials for sustainability without sacrificing performance or durability.",4.5,https://www.rei.com/media/8932dcc7-dbc6-4a8b-8c07-6abaef81a7b5?size=784x588,"['HL-ElixR™ Eco Micro recycled synthetic insulation blends 3 different fiber types for high loft, maximum warmth and a soft feel, without giving up weight or compressibility', 'Wave construction on top provides maximum loft and warmth, while a blanket construction on the bottom provides warmth and excellent comfort', 'Main zipper has an antisnag slider to reduce snagging; fold-down secondary zipper offers ventilation and easy access', 'Anatomic 3D footbox increases the insulation and room for your feet, ensuring warmth and comfort', '3D hood construction extends the cozy warmth', 'Internal stash pocket', 'Snagless, insulated draft tube', 'Hang loops', 'Includes a compression stuff sack and separate storage bag']"
Rumpl Original Puffy Blanket - Artist Series,Rumpl,$95.93,"A packable, portable blanket that goes everywhere you do, the artist series Rumpl Original Puffy blanket keeps you warm on windy camping trips, trips to the dog park, and cozy, sleepy Sundays at home.",4.7,https://www.rei.com/media/464093dc-0e9a-4047-9bad-e15d7709c3be?size=784x588,"['Weather-resistant, 30-denier ripstop polyester shell with durable water repellent (DWR) coating helps the blanket resist water, dirt, odors, stains, pet hair and other debris', 'Warm, synthetic-insulated blanket is made from the same fabrics and insulating fibers as sleeping bags and insulated puffy jackets', 'Insulation and shell are 100% postconsumer recycled', 'Cape Clip™ lets you get cozy while keeping your hands free when walking around', 'Corner loops help keep the blanket anchored to the ground on windy days (stakes not included)', 'Weighing just 2 lbs. 1.6 oz., the travel-ready design packs down easily into the included water-resistant stuff sack', 'Synthetic insulation allows for use in conventional front-load washing and drying machines']"
Mountain Hardwear Bishop Pass 30 Sleeping Bag - Men's,Mountain Hardwear,$235.00,"Always on the move between crags and campsites? Wherever your season takes shape, you can count on the men's Mountain Hardwear Bishop Pass 30 sleeping bag for catching some zzz's and packing up fast.",4.3,https://www.rei.com/media/b51975d9-048a-47c1-8c32-590231655e27?size=784x588,"['650-fill-power down certified to the Responsible Down Standard (RDS) provides lightweight warmth and compressibility', 'RDS certification ensures the down does not come from animals that have been subject to any unnecessary harm, such as force-feeding or live-plucking', 'Performance Plus Mummy cut fits close to the body for warmth and efficiency, while offering more room to move than standard Performance Mummy fit', 'Durable water repellent (DWR) finish on fabric sloughs off moisture and stains', 'Premium lining material is soft against the skin', 'Shaped draft collar and adjustable down-filled face gasket effectively keep warm air in and cold air out', 'Glow-in-the-dark zipper pull makes it easy to get cozy after dark; zipper features an antisnag slider for easy entry and exit', 'Anatomically shaped footbox wraps your feet for greater comfort and warmth; 2-way zipper allows you to ventilate your feet without unzipping the entire bag', 'Full-length down draft tube prevents heat loss and cold spots at the zipper', 'Internal stash pocket stores small essentials', 'Bag can be zipped to select Mountain Hardwear sleeping bags with the opposing zipper side (additional bags not included)', 'Hang loops and sleeping pad loops; includes stuff sack and mesh storage bag']"
