title,brand,price,description,rating,image,feature
Salomon OUTpulse GORE-TEX Low Hiking Shoes - Women's,Salomon,$140.00,"Ready to propel you on your outdoor adventures, the women's Salomon OUTpulse GORE-TEX Low hiking shoes mix protective grip with cushioning, energy return and shelter from the elements.",4.5,https://www.rei.com/media/51739e5e-393a-43bf-b074-2687a0b3b903?size=784x588,"['GORE-TEX waterproof/breathable membranes shield your feet from wet weather', ""Inspired by the brand's ski heritage, the reverse camber curved midsole geometry provides a floaty, fluid feel with each step"", 'Full rubber toe caps offer protection from roots and rocks', 'Fuze Surge foam compound delivers premium energy return and cushioning', 'Engineered into the forefoot area of the bottom unit, the lightweight Energy Blade TPU plate helps deliver a smooth, dynamic stride', 'Contagrip® rubber outsoles provide sure grip in unpredictable conditions']"
HOKA Speedgoat Mid 2 GTX Hiking Boots - Women's,HOKA,$170.00,"A force to be reckoned with, these are speed hikers with an upgrade. The women's HOKA Speedgoat Mid 2 GTX boots have GORE-TEX® protection, more ankle support and Vibram® Megagrip outsoles.",4.4,https://www.rei.com/media/157a1b13-a6f1-4e4a-9dce-bffc201afb70?size=784x588,"['Lightweight and breathable GORE-TEX® waterproof booties keep your feet dry in a variety of seasons and weather conditions; water-resistant mesh uppers fend off precipitation', 'Anatomically designed molded foam collars provide additional ankle support', 'Zonal rubber placement adds support and stability', 'Midsoles now feature a lightweight EVA foam for a more responsive ride', 'Wider forefoot offers a more stable ride and accommodating fit', 'Vibram® Megagrip rubber outsoles with 5mm stepped lugs help keep you stable on slippery, wet and uneven surfaces', '4mm heel-to-toe drop']"
Oboz Sapphire Low Waterproof Hiking Shoes - Women's,Oboz,$140.00,"Trek the trails in the breathable comfort and weather protection of Oboz Sapphire Low waterproof hiking shoes. They're designed, developed and tested with the fit and needs of women's feet in mind.",4.4,https://www.rei.com/media/b58c3e82-54c9-4654-979a-5ae04bc33d87?size=784x588,"['Midsoles are calibrated to a women-specific foot shape, creating the right amount of support without the added bulk', 'O Fit Insole™ comfort combines tuned EVA midsoles for soft cushioning with thermoplastic urethane chassis for stability and protection', 'Waterproof nubuck leather and highly abrasion-resistant textile uppers feature B-DRY waterproof/breathable membranes', 'Board lasted construction creates a sturdy feel underfoot', 'EVA Super Skin (ESS) forefoot armoring provides protection and support underfoot', 'Women-specific Swiftcurrent outsoles offer durability, stability and comfort; lugs provide ample traction for rugged trails or strolling down the street', 'Oboz plants a tree for every pair of shoes sold, in partnership with Trees for the Future']"
Oboz Sawtooth X Low Waterproof Hiking Shoes - Women's,Oboz,$150.00,"Even more capable than the original, the women's Oboz Sawtooth X Low Waterproof hiking shoes retain the same great fit and let you take on wet trails with improved comfort, traction and durability.",3.1,https://www.rei.com/media/b38770b1-ca70-4cf0-986a-7c0e9ccd3b7a?size=784x588,"['The Sawtooth X series is named for the 10th anniversary of the original Sawtooth hiking footwear', 'Oiled nubuck leather and CORDURA® fabric mesh uppers combine protection and breathability to keep your feet dry and comfortable', 'B-DRY waterproof/breathable membranes let sweat escape while keeping moisture out', 'REPREVE® laces and webbing are made of recycled PET polyester', 'Micro-injected polyurethane window underlay', 'O FIT Insoles™ offer exceptional fit, feel and performance', 'Adaptive Cushioning Technology midsoles with TPU heel counters increase comfort', 'Nylon shanks offer protection underfoot, increasing sure-footedness on varied terrain', 'True Tread rubber outsoles offer improved traction']"
Salomon X Ultra 4 Mid GORE-TEX Hiking Boots - Men's,Salomon,$165.00,"Power through uphills and descents in any weather with Salomon X Ultra 4 Mid GORE-TEX men's hiking boots. They give you the stability and grip you need, plus a higher cut for extra ankle support.",4.0,https://www.rei.com/media/fbd5923f-8219-4492-a34d-b46bbf515407?size=784x588,"['Backed up by waterproof/breathable GORE-TEX® protection', 'Drawing on Salomon trail-running expertise, these hiking boots are light and agile to keep you nimble on uneven terrain', 'SensiFit™ cradles the feet from the midsoles to the lacing system, providing a secure, snug and virtually customized fit all around your feet', 'Active Support ""mobile wings"" help hold your feet in place and accompany their movement, adapting to their shape and volume', 'ADV-C chassis target articulations on the outer foot to optimize stability while keeping the fronts of the shoes flexible', ""Contagrip® MA outsoles grab the terrain, even when it's wet or slippery, giving you more control, especially on descents"", 'Durable outsoles can handle a wide variety of surfaces, balancing the geometry and rubber compound to deliver confidence on wet, dry, hard or loose surfaces']"
HOKA Kaha 2 GTX Hiking Boots - Men's,HOKA,$240.00,"With a remarkable weight-to-cushion ratio, the men's HOKA Kaha 2 GTX hiking boots are cushioned, durable and adventurous for peak performance with peak plushness.",4.3,https://www.rei.com/media/fdea18eb-f13b-4a9e-be37-5b44c225ab9f?size=784x588,"['Waterproof nubuck leather uppers; leather is from a certified Leather Working Group (LWG) gold-rated tannery', 'Trailblazing silhouette employs GORE-TEX footwear fabric with recycled textile for waterproof/breathable protection', 'Updated with HUBBLE® heels with SwallowTail™ geometry, these durable hikers feature Vibram® Megagrip rubber with Traction Lug for increased ground contact', 'Topically applied PFC-free water repellency treatment adds extra protection from wet weather', 'Mesh and polyester laces are made with recycled content', 'Quick-lace metal top hooks', 'Abrasion-resistant toe caps and heels', 'Anatomic Achilles construction with heel pull tabs', 'Molded polyurethane sockliners are made with 50% soybean oil', 'Late stage Meta-Rocker with integrated flex grooves', 'Vibram Megagrip rubber outsoles with Traction Lug design feature 5 mm lugs']"
HOKA Speedgoat Mid 2 GTX Hiking Boots - Men's,HOKA,$170.00,These speed hikers get an upgrade with GORE-TEX® protection and more ankle support. The HOKA Speedgoat Mid 2 GTX boots with Vibram® Megagrip outsoles are a force to be reckoned with any day.,4.3,https://www.rei.com/media/5dddbf63-f3fa-4f65-970c-2814de543854?size=784x588,"['Lightweight and breathable GORE-TEX® waterproof booties keep your feet dry in a variety of seasons and weather conditions; water-resistant mesh uppers fend off precipitation', 'Anatomically designed molded foam collars provide additional ankle support', 'Zonal rubber placement adds support and stability', 'Midsoles now feature a lightweight EVA foam for a more responsive ride', 'Wider forefoot offers a more stable ride and accommodating fit', 'Vibram® Megagrip rubber outsoles with 5mm stepped lugs help keep you stable on slippery, wet and uneven surfaces', '4mm heel-to-toe drop']"
Altra Lone Peak Hiker Hiking Boots - Men's,Altra,$150.00,"Wear 'em from trail to town. The men's Altra Lone Peak Hikers have full trail capabilities to handle heavy-duty hikes with a lightweight feel, but they're equally ready to explore the urban scene.",4.2,https://www.rei.com/media/f6a4d908-0152-416f-a0f6-549feb7a4f97?size=784x588,"['Altra EGO™ midsoles offer soft responsiveness on and off the trail', 'Altra signature FootShape™ toe boxes allow the toes to relax and spread out naturally and the big toe to remain in a straight position', 'Balanced Cushioning™ platforms place the heels and forefeet the same distance from the ground, which encourages low-impact landings', 'Stack height: 25 mm', 'DuraTread™ outsoles excel on dry dirt and rocky terrain']"
Salomon Cross Hike Mid GTX Hiking Boots - Men's,Salomon,$118.93,"Agile yet grippy, Salomon Cross Hike Mid GTX men's hiking boots sport seamless uppers and waterproof membranes to keep you on track wherever adventures take you, from the Lake District to Iceland.",3.5,https://www.rei.com/media/b5cbb6a9-3a75-4ce6-a666-308beb01f37b?size=784x588,"['Uppers feature seamless, closed-mesh construction and GORE-TEX waterproof/breathable membranes to help keep your feet dry', 'Anti-debris mesh and rubber stone guards add protection', 'Agile performance—inspired by Salomon trail-running expertise, these mid-cut hikers keep your feet close to the ground and extremely reactive', 'Mid-height design supports and cushions your ankles', 'Strong, minimalist Quicklace™ lacing allows one-pull tightening for easy on and off', '10 mm heel-to-toe drop', 'Contagrip® rubber outsoles with multidirectional chevron lugs give you extra grip on muddy terrain, while an optimized heel brake keeps you stable on those downhill climbs']"
Salomon X Ultra 4 GORE-TEX Hiking Shoes - Women's,Salomon,$150.00,Get ready to power through uphills and descents in any weather with the women's Salomon X Ultra 4 GORE-TEX hiking shoes. They give you the stability and grip you need to enjoy the trails.,3.8,https://www.rei.com/media/a040e005-83c4-4a84-aa78-3a2c9ad6f515?size=784x588,"['Backed up by waterproof, breathable GORE-TEX® protection', 'Women-specific design—made with softer materials, especially around the collars and heels, a lower-density chassis and women-specific last', 'Drawing on Salomon trail-running expertise, these hiking shoes are light and agile to keep you nimble on uneven terrain', 'SensiFit™ cradles the feet from the midsole to the lacing system, providing a secure, snug and virtually customized fit all around your feet', 'Active Support ""mobile wings"" help hold your feet in place and accompany their movement, adapting to their shape and volume', 'ADV-C chassis targets articulations on the outer foot to optimize stability while keeping the front of the shoe flexible', ""Contagrip® MA outsoles grab the terrain, even when it's wet or slippery, giving you more control, especially on descents"", 'Durable outsoles can handle a wide variety of surfaces, balancing the geometry and rubber compound to deliver confidence on wet, dry, hard or loose surfaces']"
Lowa Camino EVO GTX Hiking Boots - Men's,Lowa,$335.00,"Enjoy all-day, big-mile journeys in the updated Lowa Camino EVO GTX hiking boots. They deliver stability and comfort to get you through long treks, and the GORE-TEX membranes keep your feet dry.",5.0,https://www.rei.com/media/f79bf3b9-e1ce-4f9b-bd74-cf1728bff1ac?size=784x588,"['Updated from the previous version to include ankle ""patches"" that allow for more ankle flex when walking uphill and new outsoles that improve the boots\' rolling properties', 'This version also includes strategically placed cushioning under the heels and balls of the feet for better comfort', 'Nubuck leather uppers with GORE-TEX waterproof, breathable membranes provide reliable protection that keeps moisture out', 'X-Lacing® holds the lacing in place both horizontally and vertically, preventing slippage and pressure points', '2-zone lacing features independently adjustable lacing zones that customize lacing tension and allow special foothold lacing techniques', 'Lowa Flex® upper construction with freely moving, individually mounted lace hooks provides an adjustable fit and allows the lacing system to flex as you walk for comfort', ""Roller eyelets allow the laces to move freely when you're making adjustments"", 'Anatomically shaped and padded C4-Tongues improve ankle flex and decrease pressure points for all-day comfort', 'DuraPU® midsoles offer cushioning and rebound', 'Vibram® Apptrail outsoles provide excellent contact with the trail for sure grip']"
Asolo Agent Evo GV Hiking Shoes - Men's,Asolo,$220.00,"Asolo Agent EVO GV hiking shoes for men employ GORE-TEX® waterproof/breathable protection in a comfortable, ergonomic fit with solid support underfoot so you can enjoy hikes even on muddy trails.",4.2,https://www.rei.com/media/d08b4c2a-6427-4aad-8c33-719e50f176d3?size=784x588,"['Water-resistant suede leather uppers are lined with GORE-TEX waterproof, breathable membranes to keep your feet dry when hiking in wet conditions', 'EVA midsoles provide protection underfoot and comfort for all-day trail hikes', 'Vibram® Megagrip outsoles deliver surefooted traction on wet/slick hiking trails', 'Made in Europe']"
Salomon Cross Hike Mid GTX Hiking Boots - Women's,Salomon,$118.93,"Agile yet grippy, the Salomon Cross Hike Mid GTX women's hiking boots sport seamless uppers and waterproof membranes to keep you on track wherever you adventure, from the Lake District to Iceland.",4.1,https://www.rei.com/media/b3f69d47-7da9-44e0-b4a0-84d068453ecc?size=784x588,"['Uppers feature seamless, closed-mesh construction and GORE-TEX waterproof/breathable membranes to help keep your feet dry', 'Anti-debris mesh and rubber stone guards add protection', 'Agile performance—inspired by Salomon trail-running expertise, these mid-cut hikers keep your feet close to the ground and extremely reactive', 'Mid height supports and cushions your ankles', 'Strong, minimalist Quicklace™ allows 1-pull tightening for easy on and off', '10 mm heel-to-toe drop', 'Contagrip® rubber outsoles with multidirectional chevron lugs give you extra grip on muddy terrain, while an optimized heel brake keeps you stable on those downhill climbs']"
Oboz Sypes Mid Leather Waterproof Hiking Boots - Women's,Oboz,$160.00,"Built for versatility and designed with sustainable materials, the Oboz Sypes Mid Leather Waterproof women's hiking boots deliver support, comfort and around-town style to wear all day, every day.",4.4,https://www.rei.com/media/6a3c0b6b-b959-44ce-bf3e-ca55c877aca1?size=784x588,"['Waterproof nubuck leather uppers with Oboz B-DRY waterproof/breathable membranes help keep your feet dry in any weather', 'Gender-specific lasts address the anatomic nuances between different types of feet', 'Uppers also features CORDURA® AFT mesh fabric and supportive thermoplastic polyurethane (TPU) overlays', '100% recycled PET (rPET) REPREVE® laces and rPET webbing and linings are made with recycled materials', 'O FIT Insoles™ offer exceptional fit, feel and performance', 'BLOOM™ is a plant-based, performance-driven foam made with algae biomass; algae is renewable feedstock sourced from lakes and ponds at high risk of algal bloom', 'ACT (Adaptive Cushioning Technology) lightweight polyurethane midsoles provide durability, support and rebound for optimal comfort', 'TPU heel clips and nylon shanks provide additional support', 'Board-lasted']"
KEEN Targhee III Waterproof Mid Hiking Boots - Men's,KEEN,$174.95,"Trail-tested for over 15 years, the men's KEEN Targhee III Waterproof Mid hiking boots have a light, casual feel for everyday wear, plus rugged, waterproof protection for full days on the trail.",4.1,https://www.rei.com/media/7dd07e01-06f5-42ba-af2b-e82ff4d918e0?size=784x588,"[""Offering out-of-the-box comfort and a feel that's more like sneakers than traditional hikers, these boot can also be worn as comfort shoes"", 'Uppers are built to last with leather from a tannery rated gold by the Leather Working Group (LWG) for environmental stewardship and traceability', 'KEEN.DRY provides waterproof/breathable protection for hiking in any conditions', 'Toe and mud guards add durability', '4 mm multidirectional lugged soles deliver reliable, trail-ready traction', 'Original KEEN comfort fit provides plenty of room for toes to spread out and a secure heel for stability']"
Topo Athletic Trailventure 2 WP Hiking Boots - Women's,Topo Athletic,$180.00,"Take on any weather and any trail in the women's Topo Athletic Trailventure 2 WP. These light, rugged, waterproof hiking boots feature signature roomy toe boxes, plus even more cushioning than before.",4.6,https://www.rei.com/media/7dfb766a-4c18-45ad-bd41-f95d7d298c67?size=784x588,"['Full eVent® waterproof inner-bootie construction locks water out to keep your feet dry and comfortable in any weather condition', 'External TPU heel counters provide heel support and keep the feet secure over the cushioned platform', 'Antimicrobial OrthoLite® insoles offer additional comfort underfoot with odor resistance', '33 x 28 mm cushioned platforms feature ZipFoam™ midsoles for an even more stable and comfortable experience underfoot', 'Full-length ESS rock plates offer total protection from rocks and roots on technical terrain', 'Vibram® Megagrip outsoles offer superior traction and grip on all surfaces, including wet and slippery terrain, while generously spaced lugs optimize mud and snow release', 'Compatible with Topo Performance Gaiters (not included)']"
Altra LP Alpine Shoes - Men's,Altra,$150.00,"Ready, set, go anywhere. The men's Altra LP Alpine shoes are retro-style hikers with all-day versatility, ready to take you from town to trail and back.",4.4,https://www.rei.com/media/f46021e2-2ef2-4654-b004-27f159afd0f4?size=784x588,"['Uppers made with leather sourced from a tannery rated gold by the Leather Working Group', 'FootShape™ toe boxes allow toes to splay for natural foot positioning and comfort', 'Altra EGO™ midsoles with BLOOM™ foam—a natural material made from algae—provide underfoot support with a sustainable twist', 'BLOOM algae is renewable feedstock sourced from lakes and ponds at high risk of algal bloom', 'Balanced Cushioning™ platform places heel and forefoot the same distance from the ground (0 mm heel-to-toe drop) for natural alignment and low-impact landing', '5 mm contour footbeds provide support', 'DuraTread™ rubber outsoles excel on dry dirt and rocky terrain', 'Stack height: 25 mm']"
KEEN Targhee Vent Hiking Shoes - Men's,KEEN,$154.95,Tackle the trail with confidence in the men's KEEN Targhee Vent hiking shoes. They boost traction with grippy rubber outsoles and have a heel-capture system that promotes stability with every step.,4.5,https://www.rei.com/media/d0ca2dcf-1a8e-40e2-9dd1-317447b502b9?size=784x588,"['Removable metatomical dual-density EVA footbeds cushion your stride', 'Injected TPU heel-capture system promotes stability as you hike', 'Reinforced eyelets are durable and allow easy adjustment', 'KEEN all-terrain rubber outsoles lend high-traction grip']"
Danner Trail 2650 Hiking Shoes - Men's,Danner,$189.95,"Inspired by the demanding terrain along the 2,650-mile Pacific Crest Trail, the Danner men's Trail 2650 hiking boots keep you pushing forward with tough, breathable construction and grippy traction.",4.5,https://www.rei.com/media/082c5485-58bc-4642-a7b9-e71eaa4b51d2?size=784x588,"['Durable, lightweight leather and textile uppers', 'Mesh liners improve breathability', 'Reinforced, external heel counters provide support', 'Lightweight, shock-absorbent EVA midsoles are topped with open-cell OrthoLite® footbeds for cushioning', 'TRAILGUARD platforms with exposed TPU shanks offer lightweight, athletic performance', 'Vibram® 460 outsoles with Megagrip technology offer strong grip on wet and dry surfaces', 'Danner indicates these shoes fit true to size']"
Danner Inquire Chukka Mid Hiking Boots - Women's,Danner,$179.95,"Built for daring trekkers exploring new terrain, the women's Danner Inquire Chukka Mid hiking boots keep your feet steady, dry and supported as you climb steep trails and navigate city streets.",4.6,https://www.rei.com/media/08d7fc64-fb3b-4e97-8deb-387dc77665c7?size=784x588,"['Danner® Dry waterproof breathable membranes fend off foul weather', 'Custom Vibram® Inquire outsoles with multidirectional lugs, adaptive heels and Megagrip technology offer reliable grip on wet or dry surfaces', 'Danner® Plyolite™ EVA midsoles offer support and rebound', 'Suede and textile uppers and lightweight and durable', 'Open-cell OrthoLite® footbeds provide cushion', 'TRAILGUARD platforms feature exposed thermoplastic polyurethane (TPU) shanks for lightweight support', 'Danner indicates these boots fit true to size']"
KEEN Targhee III Waterproof Mid Hiking Boots - Women's,KEEN,$174.95,"Trail-tested for over 15 years, the women's KEEN Targhee III Waterproof Mid hiking boots have a light, casual feel for everyday wear, plus rugged, waterproof protection for full days on the trail.",4.3,https://www.rei.com/media/fa4df5cc-474e-4b36-bf81-05a095109238?size=784x588,"[""Offering out-of-the-box comfort and a feel that's more like sneakers than traditional hikers, these boot can also be worn as comfort shoes"", 'Uppers are built to last with leather from a tannery rated gold by the Leather Working Group (LWG) for environmental stewardship and traceability', 'KEEN.DRY provides waterproof/breathable protection for hiking in any conditions', 'Toe and mud guards add durability', '4 mm multidirectional lugged soles deliver reliable, trail-ready traction', 'Original KEEN comfort fit provides plenty of room for toes to spread out and a secure heel for stability']"
Danner Trail 2650 GTX Hiking Shoes - Men's,Danner,$209.95,Move quickly and confidently across both wet and dry terrain with the men's Danner Trail 2650 GTX hiking shoes. They're ideal for casual day hikes or when you're looking to get some serious mileage.,4.2,https://www.rei.com/media/83f81d8e-19ff-4a2d-bdc1-d4d61bd22942?size=784x588,"['Lightweight, durable leather and textile uppers are lined with waterproof/breathable GORE-TEX®', 'Open-cell OrthoLite® footbeds and lightweight, shock-absorbing PlyoGo EVA midsoles cushion every step', 'Lightweight Trailguard thermoplastic urethane shanks and EXO heel system provide stability, support and comfort on challenging trails', 'Vibram® 460 outsoles with MegaGrip technology offer superior grip on wet and dry surfaces alike', 'Danner indicates these shoes fit true to size']"
Oboz Sapphire Mid Waterproof Hiking Boots - Women's,Oboz,$160.00,"Tackle any trail in the weather-protective comfort of Oboz Sapphire Mid waterproof hiking boots. They were designed, developed and tested with a woman's fit and needs in mind.",4.3,https://www.rei.com/media/57df57cf-1c47-4fd5-b80e-f187b613cd76?size=784x588,"[""Asymmetric collars are engineered for the unique medial and lateral bones of women's feet, so the boots comfortably articulate with ankle motion"", ""Articulated uppers allow uninhibited forward motion, yet support the ankles laterally when you're on crooked crags and steep slopes"", 'Nubuck leather uppers with B-DRY waterproof/breathable membranes, soft-touch leather heel collars and durable polyurethane-coated leather toe and heel guards', 'Insoles provide support across the arches to optimize strength, flexibility and propulsion', 'Tuned, single-density EVA midsoles provide soft cushioning, while thermoplastic urethane chassis provide all-day protection', 'Board lasted; EVA Super Skin (ESS) forefoot armoring; nylon shanks', 'Grippy outsoles help keep you on your feet', 'Oboz plants a tree for every pair of shoes sold, in partnership with Trees for the Future']"
KEEN Targhee II Waterproof Hiking Shoes - Men's,KEEN,$154.95,"The men's KEEN Targhee II waterproof hiking shoes deliver tenacious traction, stability and comfort on a wide variety of trails.",3.8,https://www.rei.com/media/ec5f75da-3503-4bfc-b352-40abb8f94556?size=784x588,"['Waterproofed nubuck leather and flexible nylon mesh uppers offer ample durability, flexibility and breathability for comfort on the go', 'KEEN.DRY™ waterproof breathable membranes keep feet dry while allowing perspiration to dissipate before it saturates the inside of the shoe', 'Secure-fit lace capture system with sturdy nylon webbing eyelets and heel wrap help lock feet to footbeds for increased support', 'Webbing pull loops at heel and tongue allow easy entry/exit; padded, gusseted tongues keep out debris and moisture while relieving lace pressure', 'Metatomical EVA footbeds are shaped to provide ample cushioning and arch support; can also accommodate orthotics', 'Compression-molded EVA midsoles offer shock absorption and padding for all-day comfort', 'Supportive nylon shanks provide torsional stability and protection from uneven terrain', 'Patented rubber Toe Guards protect feet and uppers from impacts and abrasion', 'Nonmarking carbon rubber outsoles with aggressive 4mm multidirectional lugs deliver durability and traction', 'Fit tip: runs about a 1/2 size small']"
Altra Lone Peak ALL-WTHR Mid Hiking Boots - Men's,Altra,$180.00,"Pack up and head out in the men's Altra Lone Peak ALL-WTHR Mid waterproof hiking boots. Whether you're taking on a day hike, an overnighter, a weeklong trek or a thru-hike, these are ready to romp.",3.8,https://www.rei.com/media/36260417-b8c6-4349-9400-504bff0041b4?size=784x588,"['eVent® weatherproof bootie construction keeps your feet dry while also providing breathability', 'Altra EGO™ midsoles offer a responsive yet soft ride for every step of your journey', 'Supportive TPU heels add protection and durability', 'FootShape™ toe boxes allow the toes to relax and spread out naturally and the big toe to remain in a straight position', 'Balanced Cushioning™ platform places the heel and forefoot the same distance from the ground, which encourages low-impact landings', 'Rugged, grippy DuraTread™ outsoles excel on rocky terrain', 'Stack height: 25 mm']"
KEEN Durand II Mid Waterproof Hiking Boots - Men's,KEEN,$209.95,"The American-built KEEN Durand II Mid Waterproof men's hiking boots use waterproof membranes, arch support and breathable linings to keep you comfortable from the first step to the millionth.",4.2,https://www.rei.com/media/329d5923-c435-4a4b-9552-022d37e97f93?size=784x588,"['KEEN.Dry waterproof, breathable membranes let vapor out without letting water in', 'Removable, dual-density EVA footbeds with arch support for comfort', 'Contoured heel-lock provides a secure fit', 'Speed hooks ensure easy lace adjustment', 'Natural odor control', 'Rubber outsoles have 4mm multidirectional lugs for increased traction']"
Salomon Quest Element GTX Hiking Boots - Men's,Salomon,$141.93,You dream of following unknown paths to wild places. Find them—and protect your feet—with the light weight and flexibility of the men's Salomon Quest Element GTX hiking boots.,4.0,https://www.rei.com/media/7262366f-58c3-4eed-8fdf-af5ed13505b6?size=784x588,"['Patented ADV-C chassis stabilize your ankles while letting your feet move freely for agility on uneven terrain', 'Durable nubuck leather and a high cut help shield your feet from obstacles', 'GORE-TEX® keeps your feet dry from the elements—and breathes to release sweat', 'Molded OrthoLite® sockliners match the contours of your feet', 'Contagrip® TD soles offer extended durability while their deep, aggressive lug pattern gives you maximum traction on mixed terrain']"
The North Face Ultra 111 WP Trail-Running Shoes - Men's,The North Face,$129.00,"Go-anywhere, do-anything shoes for trail running or hiking, The North Face Ultra 111 WP shoes offer a robust feature set that excels on any terrain and in any conditions.",4.0,https://www.rei.com/media/28eb4c47-1523-4e5b-9adf-890be39b34c5?size=784x588,"['Performance mesh uppers are backed with DryVent® membranes for waterproof/breathable protection from the elements', 'Integrated ghillie lacing system', 'OrthoLite® Hybrid™ footbeds blend 5% recycled rubber and 15% production-waste foam to provide lightweight cushioning and moisture management with 20% eco-content', 'PU-coated leather mud guards and collars; protective toe caps', 'Single-density EVA midsoles provide cushioning', 'ESS midfoot shanks offer support', 'UtrATAC™ rubber outsoles']"
Lowa Renegade GTX Mid Hiking Boots - Men's,Lowa,$245.00,"With abundant comfort and support at a low weight, the men's waterproof Lowa Renegade GTX Mid hiking boots are well-suited for long day hikes and weekend backpacking.",4.2,https://www.rei.com/media/c2fad279-0860-466a-b762-17bff331aab3?size=784x588,"[""Waterproof, breathable GORE-TEX® liners keep your feet dry when you're stepping in shallow streams and hiking hard"", 'Water-repellent nubuck leather uppers feature Cordura® nylon ankle bands for comfort and flexibility; polyester linings wick moisture to help keep feet dry inside', 'Derby-cut lacing fits a wide variety of foot volumes; padded and gusseted tongues relieve lace pressure while keeping out trail debris', 'Full-length nylon shanks offer great support for long days on your feet; polyurethane midsoles absorb shock', 'External polyurethane Monowrap® frames offer lateral stability while reducing weight', ""Vibram® Evo rubber outsoles on the men's Lowa Renegade GTX Mid hiking boots deliver excellent traction on a wide variety of terrain"", 'Lowa is the official boot sponsor of the American Hiking Guides Association (AHGA)', ""Inducted in the Editors' Choice 25th Anniversary Hall of Fame by Backpacker magazine (2018)"", 'Made in Slovakia']"
Danner Mountain Light GTX Hiking Boots - Men's,Danner,$399.95,"A reintroduction of an old favorite, Danner Mountain Light GTX men's hiking boots are supportive, comfy, tried-and-true companions for extended backpacking trips and rugged treks in the backcountry.",4.3,https://www.rei.com/media/15b850ed-a9be-4a5c-ac1f-724784ba2b61?size=784x588,"['One-piece, full-grain leather uppers provide durability for the long haul', 'GORE-TEX® waterproof breathable membranes keep water out while allowing sweat and moisture to escape', 'Open-cell OrthoLite® footbeds provide cushioning', 'Vibram® Kletterlift outsoles offer reliable traction, stability and shock absorption on rugged terrain', 'Stitchdown construction is handcrafted to provide a wider platform for increased stability underfoot', 'Built by hand in Portland, Ore.', 'Second lace option of flat red included', 'These boots have an EE width and are designed to fit an average-width foot (similar to a D width); they offer a more relaxed fit while still providing support and stability', 'Since this style runs a little long, Danner recommends sizing down a half size for the best fit']"
Lowa Tibet GTX Hiking Boots - Men's,Lowa,$400.00,"These workhorses are a cult favorite among hard-core hikers, hunters and backpackers. The super stable Lowa Tibet GTX boots are perfect for carrying lots of weight over long distances.",4.2,https://www.rei.com/media/9b443c48-b2a3-4e74-9a3e-4b81e65adf86?size=784x588,"['Handy I-Lock lacing cams allow you to separate the lace tension between the ankles and the tops of the feet for a better fit', 'Full, high-wall rubber wall around the base of the boots resists abrasion', 'Lasted Gore-Tex® lining provides waterproof/breathable protection against the elements', 'Vibram® rubber outsoles offer solid traction', 'Compatible with strap-on crampons', 'Boots can be resoled']"
Topo Athletic Trailventure 2 Hiking Boots - Men's,Topo Athletic,$160.00,"Make every trail your own with the men's Topo Athletic Trailventure 2 hiking boots. They offer roomy toe boxes and a lightweight, durable and comfortable ride on technical terrain.",4.9,https://www.rei.com/media/2252cbb6-8217-4b67-8dc4-442e767800de?size=784x588,"['Durable mesh uppers offer increased breathability with a secure fit, while medial drainage ports allow for water release and quick drying', 'Antimicrobial OrthoLite® insoles offer additional comfort underfoot and inhibit the growth of odor-causing bacteria on the footwear', '33 x 28 mm cushioned platforms feature ZipFoam™ midsoles for an even more stable and comfortable experience underfoot', 'External TPU heel counters provide heel support and keep your feet secure over the cushioned platform', 'Vibram® XS Trek EVO outsoles offer optimal multisurface traction and durability on all terrain', 'Compatible with Topo Performance Gaiters (not included)']"
Topo Athletic Trailventure 2 WP Hiking Boots - Men's,Topo Athletic,$180.00,"Take on any weather and any trail in the men's Topo Athletic Trailventure 2 WP. These light, rugged, waterproof hiking boots feature signature roomy toe boxes, plus even more cushioning than before.",4.1,https://www.rei.com/media/d7aa0ac9-b186-449a-b1c7-0b7daaf96123?size=784x588,"['Full eVent® waterproof inner-bootie construction locks water out to keep your feet dry and comfortable in any weather condition', 'External TPU heel counters provide heel support and keep the feet secure over the cushioned platform', 'Antimicrobial OrthoLite® insoles offer additional comfort underfoot with odor resistance', '33 x 28 mm cushioned platforms feature ZipFoam™ midsoles for an even more stable and comfortable experience underfoot', 'Full-length ESS rock plates offer total protection from rocks and roots on technical terrain', 'Vibram® Megagrip outsoles offer superior traction and grip on all surfaces, including wet and slippery terrain, while generously spaced lugs optimize mud and snow release', 'Compatible with Topo Performance Gaiters (not included)']"
