title,brand,price,description,rating,image,feature
REI Co-op Pack-Away 12 Soft Cooler,REI Co-op,$34.95,"Fold the REI Co-op Pack-Away 12 soft cooler flat, stash it in your trunk, and you're always ready to haul cold goodies to a rendezvous at the beach or park.",4.6,https://www.rei.com/media/7d6afa33-fbb2-42ef-a1df-c6942c60427c?size=784x588,"['Filled with 8.5 lbs. of ice, the Pack-Away 12 will keep 12 cans below 40°F for up to 32 hrs.', 'Simple side clips quickly change bag from cube to tote to flat for all your carry and storage needs', 'Straight-zip design provides a wide-mouth opening for easy loading and unloading', 'Fully seam-sealed, leakproof liner is easy to clean', 'Durable recycled polyester shell; PEVA insulating liner; abrasion-resistant recycled nylon bottom', 'Includes padded, adjustable shoulder strap for easier carrying', 'Daisy chains and an external pocket let you carry extra gear', 'Compressed size: 20 x 17 x 1 in.', 'Made to reflect our love for people and the planet through the use of recycled and bluesign®-approved materials', 'Recycled materials keep waste out of landfills and bluesign®-approved materials conserve resources and protect the health of the environment, workers and wearer (you!)']"
REI Co-op Cool Trail Split Pack Cooler,REI Co-op,$79.95,"Carry the most important pack in the party. The REI Co-op Cool Trail Split Pack cooler keeps 12 cans cold with 6 lbs. of ice, while the top compartment holds the Ten Essentials and more.",4.3,https://www.rei.com/media/e4ea205b-f934-46a7-8a08-5fdb46d0c9d6?size=784x588,"['Put 6 lbs. of ice in the leakproof, removable cooler insert to keep 12 cans cold for up to 40 hrs.', 'Stow enough gear for a day hike in the top compartment', 'Leakproof cooler insert is removable for easy cleaning, or to give you the full pack volume for hikes without ice', 'Padded shoulder straps offer adjustable comfort on the trail', 'External pockets let you carry extra trail supplies', 'Front lash straps make it easy to attach bulky items such as a blanket or camp chair', 'Fits torsos measuring 17–19 in. in length', 'Made to reflect our love for people and the planet through the use of recycled and bluesign®-approved materials', 'Recycled materials keep waste out of landfills and bluesign®-approved materials conserve resources and protect the health of the environment, workers and wearer (you!)']"
Coleman Cascade 222 2-Burner Camp Stove,Coleman,$170.00,Level up your food game with the Coleman Cascade 2-burner stove. It makes it easy to cook great meals outdoors—perfect for those times when trail mix just won't cut it.,4.8,https://www.rei.com/media/0bbc01c7-af08-442c-8f5c-f5fd43c1d6cd?size=784x588,"['2 adjustable burners offer 22,000 total BTUs of cooking power', 'Improved knob rotation allows precise temperature and simmer control', 'Since cooking in the elements can be tough, this stove has 2 guards to shield the burners and flame from the wind', ""Rotary ignition allows easy, matchless lighting, so you don't have to worry about bringing along matches or a lighter when you're packing to go"", 'Aluminized steel cooktop and removable chrome-plated pan support allow quick, mess-free cleanup', ""There's a secure space for storing the regulator, and a heavy-duty latch keeps the stove closed while you travel"", 'Recessed carry handle makes the stove easy to bring along to the campsite or park', 'Fuel not included']"
Igloo ECOCOOL Roller Cooler - 90 qts.,Igloo,$139.95,"Built to handle long-haul drives and fishing trips, the 90-quart Igloo ECOCOOL Roller cooler provides 5 days of ice retention and all-terrain wheels that make it easy to bring anywhere.",4.2,https://www.rei.com/media/5877b172-4630-41a5-b8d8-9d10cad8793f?size=784x588,"['Outside body and lid made with ECOCOOL™', 'ECOCOOL material is made with postconsumer recycled resin (PCR)', 'MaxCold® foam-insulated lid and body provide 5 days of ice-retention performance', 'THERMECOOL™ foam provides insulation to keep contents cold; Cool Riser Technology® improves cooling performance', 'Comfort-grip, swing-up rear handle makes it easy to lift and load', 'Multiple tie-down points allow you to secure the cooler to truck beds, boat decks or marina docks; can be secured with or without lid access', 'Molded ruler on lid helps you measure your catch', 'Media slot allows you to park your mobile device off the ground for easy access and viewing', 'Self-draining cup holders keep your beverages within arms reach', 'Oversize wheels provide all-terrain mobility; flip-up tow handle reduces towing force by up to 50%', 'Hybrid latches have stainless-steel hinges for durability and secure closure; hinges have a stay-open feature for added convenience', 'Threaded drain plug with tethered cap is also garden hose-compatible for convenient draining']"
Backpacker's Pantry Pad Thai with Chicken - 2 Servings,Backpacker's Pantry,$12.95,"Finish off a day on the trail with sweet, savory Pad Thai with Chicken from Backpacker's Pantry. This updated version is soy-free, but has the same delicious noodles, veggies and a spicy-sweet sauce.",4.5,https://www.rei.com/media/7ea44d94-3c64-4840-925b-38bf83fd8b14?size=784x588,"['Add boiling water and included peanut butter to the noodles, veggies, chicken and sauce; allow to hydrate, then stir in lime and sriracha packets to taste; top with peanuts', 'Separate sriracha and lime packets allow you to make your pad thai exactly to your liking', 'Soy-free and dairy-free; contains peanuts', 'Nutrition facts and ingredients displayed here may differ from what is printed on the packaging; information on packaging reflects actual contents']"
PEAK REFUEL Thai Chicken Coconut Curry - 2 Servings,PEAK REFUEL,$13.95,"Is there anything better than curry in the backcountry? Unlikely. Serving up protein and rich, delicious flavor, this PEAK REFUEL Thai Chicken Coconut Curry is a great choice for any trail adventure.",4.9,https://www.rei.com/media/13dfced9-cc5d-4952-aac6-057919625b05?size=784x588,"['Makes 2 servings', 'Simple to cook and rehydrate—just add 1-1/3 cups water', 'Made using premium, all-natural freeze-dried ingredients for high-quality taste; features high-protein, USDA-inspected meat with no artificial additives', 'Light pack weight makes it an ideal choice for backpacking trips', 'Shelf stable for 5 years, making it great for planning ahead', 'Nutrition facts and ingredients displayed here may differ from what is printed on the packaging; information on packaging reflects actual contents']"
Mountain House Beef Stroganoff - 2 Servings,Mountain House,$10.95,"Ready to go in just 10 minutes, the Mountain House Beef Stroganoff is perfect for when you're looking for something easy to make for the weekend campout or you just need a quick meal after work.",4.5,https://www.rei.com/media/b1375dce-0d28-4973-9f60-730c8b578191?size=784x588,"[""Tender pieces of beef, tasty onions and mushrooms blended in a savory cream sauce over a bed of egg noodles—with a dish this satisfying, you'll never guess it's freeze dried"", ""Just add water to the pouch and you're good to go in less than 10 minutes, with no cleanup"", 'Free of artificial flavors and artificial colors; freeze-dried to lock in nutrients and freshness', 'Recycle used pouches with TerraCycle', 'Nutrition facts and ingredients displayed here may differ from what is printed on the packaging; information on packaging reflects actual contents']"
Mountain House Breakfast Skillet - 2 Servings,Mountain House,$10.95,"Hash browns, scrambled eggs, crumbled pork patty, peppers and onions for breakfast! The Mountain House Breakfast Skillet lets you eat well on the trail or in your tent.",4.2,https://www.rei.com/media/6ab84306-a71a-4e8c-9e9c-c23932f03178?size=784x588,"[""Just add water to the pouch and you're good to go in less than 10 minutes, with no cleanup"", 'Free of artificial preservatives, artificial flavors and artificial colors; freeze-dried to lock in nutrients and freshness', 'Gluten-free certified by GFCO', 'Recycle used pouches with TerraCycle', 'Nutrition facts and ingredients displayed here may differ from what is printed on the packaging; information on packaging reflects actual contents']"
YETI Rambler Tumbler with MagSlider Lid - 30 fl. oz.,YETI,$38.00,"The 30 fl. oz. YETI Rambler Tumbler still keeps drinks hot or cold as science allows, and this one comes with a splashproof and spill-resistant YETI MagSlider lid.",4.7,https://www.rei.com/media/bd86cd85-32e7-4db9-96ca-78bb130b6389?size=784x588,"[""MagSlider lid uses magnets for smooth opening and closing, and has a crystal-clear lid so you can always see if you're in need of a top off; magnet pops off for easy cleaning"", 'Rambler Tumbler keeps ice frozen twice as long as a plastic tumbler, and it works just as well for hot beverages', 'Made with high-quality 18/8 stainless steel with a DuraCoat® finish, and uses double-wall vacuum insulation to keep your drinks hot or cold for hours to come', ""DuraCoat color won't fade, crack or peel, and is food-safe"", 'Shatterproof, BPA-free and dishwasher-safe', 'Tapered design fits in most car cup holders']"
Dometic CFX3-25 Powered Cooler,Dometic,$900.00,"Bring more of the food and drinks you love, wherever you go. With its robust design and convenient mobile app, the Dometic CFX3-25 powered cooler helps you go farther, stay longer and experience more.",5.0,https://www.rei.com/media/8e248faf-bdfc-41a4-94b5-5778745b3f66?size=784x588,"['Total volume of 25 liters fits 40 cans or five 1.5-liter bottles', 'Heavy-duty yet lightweight ExoFrame construction with fender frame protected edges and aluminum alloy handles', 'Easy-to-read high-resolution color display and soft-touch buttons offer easy control and monitoring', 'CFX3 App allows temperature control via Wi-Fi or Bluetooth and provides performance history', 'Dynamic battery protection system prevents dead vehicle battery and allows deep draw on dual batteries', 'Robust, lightweight and compact design ensures convenient portability']"
Camp Chef Mountaineer 2X Stove,Camp Chef,$390.00,"Great for overlanding and car camping, the Camp Chef Mountaineer 2X camp stove features full aluminum construction and a suitcase-style latching lid so it's easy to transport wherever the trail leads.",4.5,https://www.rei.com/media/f06341dc-a5e7-435e-a4c6-a6f71ebafec3?size=784x588,"['2 cast aluminum burners pump out up to 20,000 BTUs of heat each and perform well even in windy conditions, thanks to a 3-sided windscreen', 'Cooking area measures 24 x 12.5 in.', 'Matchless ignition system fires up quickly and easily', 'Appliance-style temperature controls', 'Aluminum design is lightweight, durable and rust-resistant', 'Suitcase-style latching lid and convenient carry handle let you take this stove anywhere with ease', 'Add leg accessories (not included) to take this tabletop cooking system from the campground to a standing grill for the tailgate party', 'Designed for use with a propane tank (not included); includes a 5 ft. hose and regulator', ""Backed by the manufacturer's 1-year warranty"", 'Fuel not included']"
MSR PocketRocket Deluxe Stove,MSR,$79.95,"Only a smidge heavier than the original, the ultralight MSR PocketRocket Deluxe stove adds a durable, push-start igniter and a broader burner head for better heat distribution and simmering.",4.4,https://www.rei.com/media/591f6cfa-22fd-4372-9ee9-766127cbcc44?size=784x588,"['Just 10g (0.3 oz.) heavier—the weight of 2 nickels—than the PocketRocket 2 stove', 'Ideal for backpackers who want to travel fast and light on the trail without sacrificing high-quality cooking performance', 'Push-start ignition provides fast, reliable piezo lighting; spark igniter is protected inside burner for durability', 'Broad burner with wind-blocking burner lip improves wind resistance and combines with simmer control for excellent cooking versatility', ""Pressure regulator maintains stove's fast boil times even in cold weather and with low fuel, offering faster boil times than non-regulated canister-mounted stoves"", 'Just 83g (2.9 oz.) and ultra-packable, this stove expands the menu options for ultralight backpacking', 'Fuel not included']"
Ooni Pizza Ovens Karu 12 Multi-Fuel Pizza Oven,Ooni Pizza Ovens,$399.00,"Fueled by real wood or charcoal, the Ooni Karu 12 multi-fuel pizza oven cooks authentic wood-fired, stone-baked pizza in any outdoor space in just 60 seconds.",4.7,https://www.rei.com/media/8b118bc0-0de3-4220-ad8a-a664ea6b615d?size=784x588,"['Custom-designed fuel tray maximizes airflow and delivers a powerful blast of searing flame—load it up with real wood or charcoal, with no excess ash to clean', 'Also gas compatible—simply order an Ooni Gas Burner attachment (not included) to extend your fuel options', 'Can reach 932°F in just 15 min. for epic high-temp pizzas, or can cook at lower temperatures through controlled airflow to extend your cooking options', 'Stainless-steel body is ceramic fiber-insulated, with a thick Ooni Baking Stone and patented flame keeper for maximum heat retention', 'Portable at just 26 lbs. 6.4 oz. (12 kg), with all the power and heat of a large pizza oven']"
PEAK REFUEL Chicken Pesto Pasta - 2 Servings,PEAK REFUEL,$13.95,"Settle down after a hike and restore your energy with PEAK REFUEL Chicken Pesto Pasta, a protein-rich mix of ziti noodles, real white chicken, spices and Parmesan cheese in Italian-style pesto sauce.",4.7,https://www.rei.com/media/161d36dc-7696-42d8-bc21-0d2f0a874d07?size=784x588,"['Makes 2 servings', 'Light pack weight is ideal for outdoor adventures and backpacking trips to keep the load super light', 'Needs less water to cook and rehydrate; just add 2/3 cups water to easily prepare', 'High-protein, USDA-inspected meat with no artificial additives', 'Premium, all-natural freeze-dried ingredients meet high standards of quality through the supply chain', 'Shelf-stable for 5 years makes it great for planning ahead', 'Nutrition facts and ingredients displayed here may differ from what is printed on the packaging; information on packaging reflects actual contents']"
YETI Rambler Mug with MagSlider Lid - 14 fl. oz.,YETI,$30.00,"One of the toughest mugs there is, the YETI Rambler mug comes with a spill-resistant MagSlider™ lid that's easy to clean and double-wall insulation to keep your coffee, oatmeal, chili—you name it—hot.",4.6,https://www.rei.com/media/723b4bc9-c2c4-4ef4-a400-b4a6ff05f31c?size=784x588,"['Made with high-quality 18/8 stainless steel with a DuraCoat® finish, and uses double-wall vacuum insulation to keep your drinks hot or cold for hours to come', ""DuraCoat color won't fade, crack or peel, and is food-safe"", 'MagSlider lid helps keep drinks contained and prevents heat or cold from escaping, but note that this magnet component is not leakproof and will not prevent spills', ""MagSlider has a crystal-clear lid so you can always see if you're in need of a top off; magnet pops off for easy cleaning"", 'Full-loop TripleGrip™ handle is comfortable for wider hands, so you can fit your mitts fully around your mug of morning coffee', 'Dishwasher-safe']"
MSR PocketRocket Stove Kit,MSR,$109.95,"The MSR PocketRocket stove kit combines the tiny-but-powerful PocketRocket stove and the lightweight, nesting MSR Trail Lite Duo System cookset.",4.8,https://www.rei.com/media/82ae70ff-3c41-41a3-89a2-47167bb1360c?size=784x588,"['The PocketRocket stove weighs just over 3 oz. and can boil a liter of water in less than 4 minutes', 'Stove is simple to operate, with no priming, preheating or pressurizing required; simply screw it onto the canister, turn it on, light and start cooking', 'Fully adjustable flame, from a rolling boil to a slow simmer; control valve is easy to operate even with gloved hands', 'Compatible with most self-sealing canister fuel (Fuel canister not included and is not included in weight)', 'Minimalist, nesting cookset includes a 2-liter hard-anodized pot, a strainer pot lid, 2 deep bowls, 2 insulated mugs, an integrated pot handle, and 2 folding sporks', 'Two 12.5 fl. oz. double-walled insulated polypropylene mugs keep your drinks hot and easy to handle; includes sip-through lids', 'Cookset nests within the 2-liter pot for easy packing', 'Fuel not included']"
GSI Outdoors Selkirk 540 2-Burner Camp Stove,GSI Outdoors,$97.93,"Made for families and groups who love sharing the outdoors, the GSI Outdoors Selkirk 540 2-burner stove has two 10,000 BTU burners with precise, individual controls for simmering or speedy boiling.",4.2,https://www.rei.com/media/d210b03f-c3df-4529-9979-7530f3e83754?size=784x588,"['Stainless-steel and nickel-chrome cooking surfaces with removable pot support and stainless-steel burner surround make cleanup easy, even after big meals', 'Powder-coated steel exterior and wraparound windscreens help keep the elements at bay; windscreens fold out of the way for use with larger cookware', 'Stove top offers room for both the 8.5-liter and 5-liter pots in the Glacier Stainless Troop cookset (not included)', 'Simple, push-button piezo ignition system', 'Powerful burners rapidly and evenly heat contents of large pots and pans', 'Individual, micro-control valves provide precise tunability and output for each burner', 'Built-in carrying handle', 'Dependant on the size of the fuel canister, boiling 1 liter of water takes approximately 15g of fuel', 'Fuel not included']"
YETI Daytrip Lunch Box,YETI,$80.00,"Stash everything you're craving in the YETI Daytrip lunch box. With insulation, a water-resistant shell and leakproof liner, it's great for hard days on the ranch, fishing trips and city commutes.",4.1,https://www.rei.com/media/a14a992a-3da5-4616-a914-e565f80f6369?size=784x588,"['ColdCell™ Flex insulation is packed in every wall to help maintain the temperature of contents; snap closure helps keep hot contents hot and cold items cold', 'Leakproof liner is easy to clean', 'Exterior shell repels water', 'Food safe']"
Eureka Ignite Plus 2-Burner Camp Stove,Eureka,$154.95,"Full size and fully featured, the portable Eureka Ignite Plus 2-burner camp stove helps you create culinary masterpieces while camping. The Plus sizing is perfect for group camps.",4.5,https://www.rei.com/media/5ab1134f-d86e-47ef-98d1-fcc7c631574c?size=784x588,"['2-turn simmer control gives precise flame adjustment and enhances the cooking performance', '10,000 BTU burners go from a light simmer to full output', 'Push button ignition allows a fast and easy start', 'Stainless-steel drip tray offers rust-free performance and easy clean up', 'Adjustable, nonslip rubber feet ensure that your stove is always level and stays in place', 'Rugged, thick-gauge steel construction delivers many years of use', 'Dependable latches keep the lid secure during transport', 'JetLink compatibility allows you to connect multiple Eureka stoves for camp kitchen flexibility', 'Fuel not included']"
Mountain House Lasagna with Meat Sauce - 2 Servings,Mountain House,$10.95,"Made with real meat sauce, cheese and noodles, the Mountain House Lasagna with Meat Sauce is a comforting, nearly instant meal that can be enjoyed anywhere around the world at any given time.",4.4,https://www.rei.com/media/9de1194e-5586-443b-beca-52c452251ba3?size=784x588,"[""Just add water to the pouch and you're good to go in less than 10 minutes, with no cleanup"", 'Free of artificial preservatives, artificial flavors and artificial colors; freeze-dried to lock in nutrients and freshness', 'Recycle used pouches with TerraCycle', 'Nutrition facts and ingredients displayed here may differ from what is printed on the packaging; information on packaging reflects actual contents']"
Backpacker's Pantry Pad Thai - 2 Servings,Backpacker's Pantry,$9.95,"Spicing up a classic with Sriracha sauce and lime, this Backpacker's Pantry Pad Thai is a protein-packed, zesty camping meal packed with crunchy peanuts and Thai rice noodles.",3.8,https://www.rei.com/media/9052c311-5f0f-4f55-9f3a-b92c3b99e3c4?size=784x588,"['Features freeze-dried rice noodles, vegetables and peanuts in a spicy Sriracha-lime sauce', 'To make: just add water to the pouch, wait 15 minutes and enjoy', ""Backpacker's Pantry is a 1% for the Planet member"", 'Made in Boulder, Colo.', 'Nutrition facts and ingredients displayed here may differ from what is printed on the packaging; information on packaging reflects actual contents']"
PEAK REFUEL Chicken Alfredo Pasta - 2 Servings,PEAK REFUEL,$13.95,"Recharge after a tough climb or hike with PEAK REFUEL Chicken Alfredo Pasta, a protein-rich mix of real chicken breast, creamy cheeses and Alfredo sauce that's served up mush-free to hit the spot.",4.8,https://www.rei.com/media/5e48a5b5-3bd9-4aa1-84af-9e753eaa77f4?size=784x588,"['Makes 2 servings', 'Light pack weight is ideal for outdoor adventures and backpacking trips to keep the load super light', 'Needs less water to cook and rehydrate; just add 1 1/3 cups water to easily prepare', 'High-protein, USDA-inspected meat with no artificial additives', 'Premium, all-natural freeze-dried ingredients meet high standards of quality through the supply chain', 'Shelf-stable for 5 years makes it great for planning ahead', 'Nutrition facts and ingredients displayed here may differ from what is printed on the packaging; information on packaging reflects actual contents']"
Rumpl Original Puffy Blanket - Artist Series,Rumpl,$95.93,"A packable, portable blanket that goes everywhere you do, the artist series Rumpl Original Puffy blanket keeps you warm on windy camping trips, trips to the dog park, and cozy, sleepy Sundays at home.",4.7,https://www.rei.com/media/464093dc-0e9a-4047-9bad-e15d7709c3be?size=784x588,"['Weather-resistant, 30-denier ripstop polyester shell with durable water repellent (DWR) coating helps the blanket resist water, dirt, odors, stains, pet hair and other debris', 'Warm, synthetic-insulated blanket is made from the same fabrics and insulating fibers as sleeping bags and insulated puffy jackets', 'Insulation and shell are 100% postconsumer recycled', 'Cape Clip™ lets you get cozy while keeping your hands free when walking around', 'Corner loops help keep the blanket anchored to the ground on windy days (stakes not included)', 'Weighing just 2 lbs. 1.6 oz., the travel-ready design packs down easily into the included water-resistant stuff sack', 'Synthetic insulation allows for use in conventional front-load washing and drying machines']"
Ignik FireCan Portable Fire Pit,Ignik,$149.89,"Built to bring the warm glow of a campfire to your backyard, tailgate or campsite, the Ignik FireCan fire pit easily goes wherever you do—without the limitations of a traditional wood fire.",4.4,https://www.rei.com/media/35f3db56-5d1d-43db-889f-12d70d74d4d9?size=784x588,"['Compact and durable ammo-can design is easy to store and transport', 'Removable lid includes a carrying handle', 'Folding legs set up in seconds and are quick to break down', 'Toolless, quick-release hose with adjustable regulator packs inside for an easy-to-carry package', 'Mesh sides increase visibility and transmission of heat', 'Adjustable flame radiates heat to where you need it', ""Raised, propane-burning design may be allowed during a burn ban—always check the land manager's current regulations"", 'Includes FireCan and a 5 ft. quick-release hose with adjustable regulator', 'Heat Diffuser not included', 'Fuel not included']"
REI Co-op Pack-Away 24 Soft Cooler,REI Co-op,$49.95,"Talk about spur of the moment party prep—the REI Co-op Pack-Away 24 soft cooler goes from folded flat in your trunk to loaded with ice and 24 cans in a flash. And just like that, you're ready for fun.",5.0,https://www.rei.com/media/dba69184-2698-4e70-a042-bc06f19fda42?size=784x588,"['Packed with 10 lbs. of ice, the Pack-Away 24 soft cooler will keep 24 cans below 40°F for up to 32 hrs.', 'Simple side clips quickly change bag from cube to tote to flat for all your carry and storage needs', 'Straight-zip design provides a wide-mouth opening for easy loading and unloading', 'Fully seam-sealed, leakproof liner is easy to clean', 'Durable recycled polyester shell; PEVA insulating liner; abrasion-resistant recycled nylon bottom', 'Includes padded, adjustable shoulder strap for easier carrying', 'Daisy chains and an external pocket let you carry extra gear', 'Compressed size is 24 x 21 x 1 in.', 'Made to reflect our love for people and the planet through the use of recycled and bluesign®-approved materials', 'Recycled materials keep waste out of landfills and bluesign®-approved materials conserve resources and protect the health of the environment, workers and wearer (you!)']"
PEAK REFUEL Sweet Pork and Rice - 2 Servings,PEAK REFUEL,$13.95,"Settle down after a grueling hike to restore your energy with PEAK REFUEL Sweet Pork and Rice, a sweet yet savory source of  protein- and iron-rich pulled pork, white beans, veggies and spices.",4.6,https://www.rei.com/media/ec972095-6eb2-4039-b1b7-b77459c7e717?size=784x588,"['Makes 2 servings', 'Needs less water to cook and rehydrate; just add 1-1/3 cups water to easily prepare', 'Light pack weight is ideal for outdoor adventures and backpacking trips to keep the load super light', 'High-protein, USDA-inspected meat with no artificial additives or fillers', 'Premium, all-natural freeze-dried ingredients meet high standards of quality through the supply chain', 'Shelf-stable for 5 years, making it great for planning ahead', 'Nutrition facts and ingredients displayed here may differ from what is printed on the packaging; information on packaging reflects actual contents']"
Jetboil Genesis 2-Burner Stove,Jetboil,$269.95,"Double your camp cooking output with the Jetboil Genesis 2-Burner Stove. It's a compact, folding, 2-burner stove that comes with a fuel regulator and an easy-to-carry storage bag.",3.9,https://www.rei.com/media/bfe89e19-dafc-4dfd-b065-452eaaee1a53?size=784x588,"['Jetboil engineered valve for advanced simmer control', 'Jetlink™ port for optional expansion of your cooking system (hose and additional stove sold separately)', 'Easy-to-clean drip trays', 'Level igniter', 'Includes carrying bag and fuel regulator', 'Fuel not included']"
Jetboil Stash Cooking System,Jetboil,$134.95,"The lightest and most-compact Jetboil stove yet, the Jetboil Stash cooking system weighs a mere 7.1 oz., making it 40% lighter than the Zip and the perfect companion on light and fast journeys.",4.4,https://www.rei.com/media/27d4c64e-77df-47d5-96f1-5db732d8dc6e?size=784x588,"['Stand-alone stove with titanium burner and 0.8 liter FluxRing cook pot quickly boils 0.5 liters of water in just 2.5 min.', '0.8 liter FluxRing pot comes with a lid and attached pour handle to make for easy handling', 'Includes a fuel stabilizer tripod that clips onto your own fuel canister to keep the stove steady while cooking', 'Stabilizer, stove and a 100 g JetPower fuel canister (fuel not included) stow conveniently inside the pot, making packing for your adventures easy', 'Includes stove, pot, lid and fuel stabilizer; fuel not included', 'Fuel not included']"
Dometic GO Hydration Water Faucet,Dometic,$99.95,"Get running water without a kitchen in sight. This Dometic GO Hydration water faucet provides a steady stream of water with just a touch for cooking, filling water bottles and brushing your teeth.",4.0,https://www.rei.com/media/48165094-6c57-41eb-aaa7-0902ca027bc2?size=784x588,"['Place the pump directly on the Dometic GO Hydration Water Jug (not included) or any water container to transform it into a running water system—no external power source needed', 'Self-powered faucet includes a self-priming pump and hose with a rechargeable battery that dispenses 150 liters per charge', 'You can also mount the metallic base on your table to make food prep easy', 'Dispenses 1 liter a minute; 1-minute automatic shutoff function means you can turn it on and let it dispense without worrying about overflows or wasting water', 'Includes puck for faucet placement and a magnetic base for using faucet on other surfaces', 'Integrated LED light allows for easy use at night or in low light', 'Compact size and handles ensure easy transport between car and campsite', 'IPX4 rating means this can withstand splashing water from any angle', 'Made with BPA-free and food-grade materials']"
Soto WindMaster Stove with 4Flex Pot Support,Soto,$64.95,"Featuring an award-winning micro regulator for strong performance in cold and windy weather, the Soto WindMaster stove comes with a 4Flex pot support for stable performance.",4.8,https://www.rei.com/media/71e52ee4-c315-44ee-99c2-bdc2a15b5120?size=784x588,"['Boil 2 cups of water in under 2.5 minutes, even in harsh and gusty conditions', 'Pot sits close to the flame, making it more efficient in windy weather', 'Concave design of the burner head creates the effect of a built-in windscreen', '4Flex supports larger pots; use the optional TriFlex support (not included) for smaller pots', 'Fuel not included']"
Mountain House Chili Mac with Beef - 2 Servings,Mountain House,$10.95,"Whether you're trekking the Sierra Nevada or camping with the Boy Scouts right in your backyard, the Mountain House Chili Mac with Beef fills you right up at the end of a long day.",4.4,https://www.rei.com/media/59c5ff9b-ee57-4b61-a836-b762e81ea97a?size=784x588,"[""Just add water to the pouch and you're good to go in less than 10 minutes, with no cleanup"", 'Free of artificial preservatives, artificial flavors and artificial colors; freeze-dried to lock in nutrients and freshness', 'Recycle used pouches with TerraCycle', 'Nutrition facts and ingredients displayed here may differ from what is printed on the packaging; information on packaging reflects actual contents']"
Mountain House Chicken Teriyaki with Rice - 2 Servings,Mountain House,$10.95,Now you can take your favorite takeout item anywhere you want thanks to the Mountain House Chicken Teriyaki with Rice. Just add hot water and you'll be ready to enjoy this comforting meal in minutes.,4.5,https://www.rei.com/media/b83033dc-281a-4139-97e0-e964c7242ef0?size=784x588,"['Rice and chicken team up with mushrooms, bamboo shoots and other tasty veggies in this pouch; the kicker? A delicious, tangy teriyaki sauce', ""Just add water to the pouch and you're good to go in less than 10 minutes, with no cleanup"", 'Free of artificial preservatives, artificial flavors and artificial colors; freeze-dried to lock in nutrients and freshness', 'Gluten-free certified by GFCO', 'Recycle used pouches with TerraCycle', 'Nutrition facts and ingredients displayed here may differ from what is printed on the packaging; information on packaging reflects actual contents']"
Dometic CFX3 75 Dual Zone Powered Cooler,Dometic,"$1,400.00","Built for tough outdoor use, the Dometic CFX3 75 Dual Zone powered cooler features a robust design and ExoFrame construction so you can bring more of the food and drinks you love wherever you go.",4.5,https://www.rei.com/media/803a3255-737a-4cba-816e-572c55ef0531?size=784x588,"['Heavy-duty yet lightweight ExoFrame construction with fender frame–protected edges; strong, spring-loaded aluminum handles make it easy to lift and carry', 'Dual storage compartments with independent temperature control allow for simultaneous cooling and freezing', 'Powerful VMSO3 compressor cooling technology efficiently refrigerates and deep-freezes to -7°F', 'Easy-to-read high-resolution color display and soft-touch buttons enables seamless control and monitoring of cooler performance', '3-stage dynamic battery protection system prevents dead car battery and allows deep draw on dual batteries', 'Generous 75-liter storage capacity holds up to 113 cans', ""Download the CFX3 app and roam free from worry: Once it's connected through your phone, you can set the ideal temperature and get a detailed history of energy and temperatures"", 'A range of accessories, including a durable insulated protective cover and a fridge slide, help you get the most out of your cooler (accessories not included)', 'Warning: Do not connect more than 1 power source to the product at any given time; electrical system damage can occur and may result in a fire']"
Snow Peak Takibi Fire & Grill,Snow Peak,$349.95,Enjoy the relaxing ambiance of a real campfire without leaving a mark. The large Snow Peak Takibi Fire & Grill keeps hot coals away from delicate ground cover so you can truly leave no trace.,4.6,https://www.rei.com/media/4d19dae0-33a5-4238-9d11-24b37226ba7f?size=784x588,"['Quality stainless steel construction keeps fire contained and lasts years', 'Multiposition grill lets you adjust the heat intensity by raising and lowering the grilling surface to 3 different positions', 'Baseplate adds stability while keeping wayward embers from scarring the ground', '5-piece set includes Grill Net, Grill Bridge, Takibi Fireplace L, Baseplate and carrying case', 'Stowed size: 25 x  22 x 6 in.']"
Eureka SPRK Camp Grill,Eureka,$134.95,"Compact in size without sacrificing grill space, the Eureka SPRK Camp Grill leaves ample room for you to grill burgers, dogs and veggies over a flame that sears perfectly to your preference.",4.5,https://www.rei.com/media/596eee80-37f7-40e1-92ea-5bab38dea8f6?size=784x588,"['Includes a removable grease drip tray and nonstick ceramic grate to make cleanup easy', 'Auto-ignition turns on the flame quickly and easily', 'Adjustable flame helps you get that perfect sear', 'Integrated fuel compartment fits 8 oz. butane canisters for space-saving convenience', ""When a table is not available, the grill's adjustable feet help you keep it level on uneven surfaces"", 'Fuel not included']"
Stanley Adventure Base Camp Cookset 4,Stanley,$90.00,Take your camp food to the next level with the Stanley Adventure Base Camp Cookset 4. This 19-piece cookset packs full-kitchen convenience into a camp-friendly package for truly epicurean adventures.,4.5,https://www.rei.com/media/19335b7d-57af-4803-a673-0cc0cba8ca1d?size=784x588,"['3.7 qt. pot with vented lid and 3-ply 7.25 in. frying pan are made from durable 18/8 stainless steel', '6 in. plates, 22 fl. oz. bowls, cutting board, extendable spatula, extendable serving spoon, sporks and drying rack are made from BPA-free, diswasher-safe plastic', 'Frying pan handle folds out and locks in place', 'Entire cookset nests into pot and secures with included locking bungee; vented lid is marked with optimal stacking order', 'Dishwasher-safe', 'Covered by the Stanley Built for Life™ limited lifetime warranty; contact Stanley for details']"
