title,price,description,rating,image
REI Co-op Traverse 32 Pack - Women's,$139.00,"Keeping you supplied for everything from ultralight overnighters to epic day hikes, the women's REI Co-op Traverse 32 pack is a durable, comfortable and well-organized workhorse.",4.7,https://www.rei.com/media/fa6b3974-d26e-49e4-8d0f-daad0dc82c5e?size=784x588
REI Co-op Traverse 32 Pack - Men's,$139.00,"A durable, comfortable and well-organized workhorse, the men's REI Co-op Traverse 32 pack keeps you supplied for everything from ultralight overnighters to epic day hikes.",4.5,https://www.rei.com/media/081c6e4b-d791-4a98-9c35-2e94856a91ab?size=784x588
REI Co-op Tarn 12 Pack - Kids',$23.89,This is a real pack—not a toy. That's why the kids' REI Co-op Tarn 12 pack gets youngsters excited to hit the trail carrying their own stuff in their own pack.,4.4,https://www.rei.com/media/9affa9a7-4c53-4e58-a991-a76253c4e6ad?size=784x588
REI Co-op Tarn 12 Pack - Kids',$23.89,This is a real pack—not a toy. That's why the kids' REI Co-op Tarn 12 pack gets youngsters excited to hit the trail carrying their own stuff in their own pack.,4.4,https://www.rei.com/media/9affa9a7-4c53-4e58-a991-a76253c4e6ad?size=784x588
REI Co-op Flash 18 Pack,$39.95,"Simple, clean and functional, the REI Co-op Flash 18 daypack is just 9.5 oz., yet roomy enough to hold the Ten Essentials (and more), comfy enough to carry all day, and even hydration compatible.",4.6,https://www.rei.com/media/5fc1afe2-b050-4b76-afd0-b4366ec4e12c?size=784x588
REI Co-op Flash 18 Pack - Pride Graphic Edition,$39.95,"Ultralight, comfy to carry and roomy enough to hold the Ten Essentials (and more) the REI Co-op Flash 18 Pride Edition pack makes hikes, travel and your daily commute feel like a walk in the park.",4.6,https://www.rei.com/media/482122f8-af91-480e-9ba1-530d2a0682c3?size=784x588
Cotopaxi Luzon 24L Pack - Del Dia,$75.00,"A big brother to the do-it-all, 18-liter Luzon, the Cotopaxi Luzon Del Dia 24-liter pack offers everything you love about the Luzon, plus added capacity and a few extra features.",4.7,https://www.rei.com/media/32dafc5e-c508-415f-8f6a-93e8307b1fbd?size=784x588
Cotopaxi Luzon 24L Pack - Del Dia,$75.00,"A big brother to the do-it-all, 18-liter Luzon, the Cotopaxi Luzon Del Dia 24-liter pack offers everything you love about the Luzon, plus added capacity and a few extra features.",4.7,https://www.rei.com/media/32dafc5e-c508-415f-8f6a-93e8307b1fbd?size=784x588
REI Co-op Tarn 65 Pack - Kids',$98.99,"Thanks to the adjustable torso and hipbelt, the REI Co-op Tarn 65 pack grows with kids, teens and tweens—and their love of hiking! And its breathable, padded back makes long hauls comfy, too.",4.0,https://www.rei.com/media/d7b51b29-ae4e-41b9-829f-905ac3c3bfbb?size=784x588
REI Co-op Tarn 65 Pack - Kids',$98.99,"Thanks to the adjustable torso and hipbelt, the REI Co-op Tarn 65 pack grows with kids, teens and tweens—and their love of hiking! And its breathable, padded back makes long hauls comfy, too.",4.0,https://www.rei.com/media/d7b51b29-ae4e-41b9-829f-905ac3c3bfbb?size=784x588
Osprey Kestrel 48 Pack - Men's,$200.00,Carry your gear off the beaten path and into the rugged backcountry with the help of the men's Osprey Kestrel 48 pack. This versatile pack is ready for any and all of your outdoor adventures.,4.7,https://www.rei.com/media/73757a56-2bd6-4155-b66a-1dff0a2536eb?size=784x588
REI Co-op Tarn 40 Pack - Kids',$59.89,"Made for the growing hiker, the adaptable kids' REI Co-op Tarn 40 pack can change shape thanks to compression straps, a removable top lid and an adjustable back panel for a variety of torso lengths.",4.2,https://www.rei.com/media/7d4b8156-59bf-4845-a740-a96c30b7db84?size=784x588
REI Co-op Tarn 40 Pack - Kids',$59.89,"Made for the growing hiker, the adaptable kids' REI Co-op Tarn 40 pack can change shape thanks to compression straps, a removable top lid and an adjustable back panel for a variety of torso lengths.",4.2,https://www.rei.com/media/7d4b8156-59bf-4845-a740-a96c30b7db84?size=784x588
Osprey Kyte 36 Pack - Women's,$180.00,"Designed and built as a durable workhorse, the women's Osprey Kyte 36 pack eagerly carries gear off the beaten path into rugged, unpredictable backcountry terrain.",4.5,https://www.rei.com/media/b6fbb852-e21c-4884-910b-6d5afd3980b7?size=784x588
Osprey Kyte 46 Pack - Women's,$200.00,"Rich with practical features, the women's Osprey Kyte 46 pack is a durable workhorse that's ready to carry your gear off the beaten path into rugged, unpredictable backcountry terrain.",4.7,https://www.rei.com/media/a262809e-7b3a-4296-b719-dcf1b094791a?size=784x588
REI Co-op Traverse 60 Pack - Women's,$229.00,"From fit to features, the women's Traverse 60 pack was born from our extensive field research. The result: burly durability, easy adjustability, improved comfort and just-in-case versatility.",4.6,https://www.rei.com/media/0ce3980b-a864-4319-8d11-7c405d52a661?size=784x588
Deuter Trail 28 SL Pack - Women's,$140.00,"Built for alpine hikers and climbers who explore at the highest altitudes, the women's Deuter Trail 28 SL pack is lightweight and comfortable, yet durable enough for your toughest adventures.",4.8,https://www.rei.com/media/d19a0a36-27f8-4371-a7df-a7126a358009?size=784x588
Gregory Nano 22 H2O Hydration Pack,$89.95,"Ideal for quick-strike missions to catch the sunset or a weekend at your favorite mountain music fest, the Gregory Nano 22 H2O hydration pack hauls your gear for the day plus 3 liters of water.",4.5,https://www.rei.com/media/3f6fea5b-cea0-43bf-b5c8-583a09b82d2b?size=784x588
Osprey Talon 36 Pack - Men's,$190.00,"Adept at day trips, ultralight overnighters and even bikepacking, the Osprey Talon 36 pack is designed for dynamic body movement with a continuous-wrap harness and hipbelt that moves with you.",5.0,https://www.rei.com/media/d02ff40e-1619-4d05-8b7e-bd0a938051e2?size=784x588
Gregory Nano 18 H2O Hydration Pack,$79.95,"A handy companion for a spontaneous hike, music festival or busy weekend, the Gregory Nano 18 H2O hydration pack hauls all of your must-haves—and 3 liters of water—when you're out and about.",4.7,https://www.rei.com/media/6af93a9b-971a-497f-9f15-ff63fa0afde3?size=784x588
REI Co-op Trailbreak 60 Pack - Women's,$149.00,"You're set to tackle weekend trips and long hikes with the comfortable women's REI Co-op Trailbreak 60 pack. It's built to last for years, and then you can hand it down—it adjusts to fit most bodies.",4.6,https://www.rei.com/media/b2c162d8-6074-408b-8b71-6941d4c8e71d?size=784x588
REI Co-op Trailbreak 60 Pack - Women's,$149.00,"You're set to tackle weekend trips and long hikes with the comfortable women's REI Co-op Trailbreak 60 pack. It's built to last for years, and then you can hand it down—it adjusts to fit most bodies.",4.6,https://www.rei.com/media/b2c162d8-6074-408b-8b71-6941d4c8e71d?size=784x588
Osprey Talon 22 Pack - Men's,$150.00,"Bring hydration, food and extra layers along wherever your imagination takes you with the men's Osprey Talon 22 pack, your new favorite day-hiking, biking or peak-bagging carry solution.",4.6,https://www.rei.com/media/3d7fe0ab-074e-41d3-ab0b-ca8ce53adfc3?size=784x588
Osprey Poco LT Child Carrier,$285.00,"Don't wait for the weekend to adventure with your little one. Ideal for tight stores, busy sidewalks and shorter hikes, the Osprey Poco LT child carrier helps you share everyday adventures, too.",4.7,https://www.rei.com/media/8614bd8a-5c14-4572-8dfb-d3904378412b?size=784x588
Osprey Aura AG 65 Pack - Women's,$325.00,"You might forget how much you really packed with the women's Osprey Aura AG 65 pack. Built for longer trips or heavyweight weekends, it delivers comfort and ventilation with 3D-suspended mesh.",4.7,https://www.rei.com/media/28c79894-58bd-4e9f-807b-8e9ec0ddb822?size=784x588
Osprey Hydraulics Reservoir - 3 Liters,$49.00,The 3-liter Osprey Hydraulics reservoir is ideal for large-volume packs and long-duration activities.,4.1,https://www.rei.com/media/2c70a109-1e92-402b-b9d3-6d89fba2167d?size=784x588
Gregory 3D Hydro Reservoir - 3 Liters,$42.95,"Thanks to its soft molded 3D design, the 3-liter Gregory 3D Hydro Reservoir works like a reservoir and dries like a bottle. Its generous capacity and convenient features make it a go-to on the trail.",4.4,https://www.rei.com/media/cbea32fe-413f-4b95-9019-01f4f60175f9?size=784x588
Deuter Kid Comfort Child Carrier,$320.00,"Take the whole family on mountain adventures with the Deuter Kid Comfort child carrier. It offers easy carrying, keeps parents' backs fully ventilated and has plenty of rest options for passengers.",4.9,https://www.rei.com/media/01ccd62b-a0b5-4516-a018-cbe6808f9ac5?size=784x588
REI Co-op Trail 2 Waist Pack,$29.95,"Great for keeping snacks and sunscreen handy on a hike, the REI Co-op Trail 2 waist pack also has a secret pocket for your cash and passport that makes it excellent for travel.",4.7,https://www.rei.com/media/442babcb-50b2-47da-b769-87481f2e03cb?size=784x588
Gregory 3D Hydro Reservoir - 2 Liters,$39.95,"The unique, soft-molded design of the 2-liter Gregory 3D Hydro reservoir provides comfort and stability on the trail and dries quickly thanks to the integrated hanger.",4.5,https://www.rei.com/media/c4b0aacc-ca58-437e-8164-3898e4a5fa61?size=784x588
Osprey Sirrus 24 Pack - Women's,$175.00,"The slimmed-down Osprey Sirrus 24 pack is built for light day travel on tough terrain with a women-specific fit, load-distributing suspension system and plenty of organizational features.",4.4,https://www.rei.com/media/4628f934-f9a8-4422-90cc-b9ee8d2b2c9e?size=784x588
Gregory Maya 16 Pack - Women's,$109.95,"Head out for a quick day hike or lightning-fast summit with the women's Gregory Maya 16 pack. Its snug, ergonomic fit sits close to your body as you scramble from boulder field to trail.",4.7,https://www.rei.com/media/52afb1a7-3b5a-4130-b0ed-e37c6ebfa383?size=784x588
Osprey Aether 65 UL Stuff Pack Bundle - Men's,$290.00,Haul heavy loads for a week or a gear-intensive weekend with the customizable fit of the men's Osprey Aether 65 pack. This bundle includes an 18-liter Osprey Ultralight Stuff Pack.,0.0,https://www.rei.com/media/a0b3b733-ce72-4cdf-98ee-3f8b15ba63e0?size=784x588
Gregory Baltoro 75 Pack - Men's,$349.95,"Head on happily down the trail, even with a heavy load. The Gregory Baltoro 75 pack adapts to your body shape and movement for comfort on long trips with lots of food—or short trips with lots of gear.",4.5,https://www.rei.com/media/1da83a56-b71d-480e-834e-f493ff63318b?size=784x588
Sea to Summit Lightweight Dry Sacks - Set of 3,$54.95,"Stay organized on your adventures with this set of 3 Sea to Summit Lightweight dry sacks. With 4-liter, 8-liter and 13-liter sacks, this set is a must-have whether you're paddling or backpacking.",4.5,https://www.rei.com/media/0f088572-62c0-45f0-8947-67a5b155bb49?size=784x588
Osprey Hydraulics Reservoir - 2 Liters,$46.00,The 2-liter Osprey Hydraulics reservoir is ideal for large-volume packs and long-duration activities.,4.3,https://www.rei.com/media/e00a7f9d-ee25-49d6-8b23-5e61961049c3?size=784x588
REI Co-op Pack Duffel Bag,$39.95,"The REI Co-op Pack duffel bag encloses your backpack or child carrier for protection from rough handling during air, train and auto travel.",4.6,https://www.rei.com/media/a9a703b8-e899-441d-b23d-a0ed6d06db98?size=784x588
Gregory Zulu 65 Pack - Men's,$249.95,"Combining week-long volume with a streamlined profile and ventilated, adjustable FreeFloat suspension, the men's Gregory Zulu 65 pack offers year-round hauling for your backcountry adventures.",4.7,https://www.rei.com/media/2a8986e0-96ef-46d5-8b6e-063497302366?size=784x588
Gregory Maven 65 Pack - Women's,$269.95,"Ready to follow the trail on a multiday adventure? The women's Gregory Maven 65 pack boasts an adjustable fit, a breathable back panel and ample pockets to make the long haul feel easy.",4.8,https://www.rei.com/media/058d5536-b43d-4730-b76d-1fe85a2658a6?size=784x588
Gregory Paragon 58 Pack - Men's,$249.95,Stay light on your feet with the men's Gregory Paragon 58 pack. An adjustable FreeFloat dynamic suspension moves with your body  so you stay balanced across steep traverses and through slot canyons.,4.6,https://www.rei.com/media/5b9623d4-dbd0-4479-82f7-28aa83132774?size=784x588
Osprey Hydraulics LT Reservoir - 2.5 Liters,$44.00,The 2.5-liter Osprey Hydraulics LT reservoir is made for light and fast activities where weight and balance (and hydration) are critical.,4.0,https://www.rei.com/media/be2d13e2-67c8-4805-9073-e2c8609e8739?size=784x588
Osprey Manta 34 Hydration Pack - Men's,$215.00,Trek the path less traveled with all of your essentials on hand. The men's Osprey Manta 34 hydration pack helps you carry your gear and keep the H2O flowing while you get your boots dirty.,4.4,https://www.rei.com/media/763e830a-bb65-4309-a368-5b302154f8b8?size=784x588
Peak Design Everyday Backpack V2 20L,$279.95,"Durably and sustainably built for easy access, organization, expansion and protection, the Peak Design Everyday Backpack V2 20L lets you haul your camera gear or everyday essentials in comfort.",4.8,https://www.rei.com/media/9cc9acd3-dc4f-406e-b9e1-c661ef6df4f4?size=784x588
Deuter Aircontact Core 65 + 10 Pack - Men's,$250.00,Need a pack that can handle a weekend trip this month and a longer trek the next? The men's Deuter Aircontact Core 65 + 10 pack offers comfort and versatility for thru-hikers and backpackers.,4.6,https://www.rei.com/media/8584bc89-c805-4dc1-9067-473a27f06471?size=784x588
Sea to Summit Ultra-Sil Compression Dry Sack,$38.95,"The lightweight, waterproof Sea to Summit Ultra-Sil® Compression Dry Sack compresses your clothing and gear to 1/3 the volume while keeping it dry.",4.6,https://www.rei.com/media/bfb0bda4-1336-452e-898a-12b5ed13a610?size=784x588
Peak Design Everyday Backpack V2 30L,$299.95,"Made for easy access, organization, expansion and protection, the durable and sustainably built Peak Design Everyday Backpack V2 30L lets you haul your camera gear or everyday essentials in comfort.",4.8,https://www.rei.com/media/cc7467cc-e616-47a2-b141-620ae1d5f94f?size=784x588
Gregory Juno 24 H2O Hydration Pack - Women's,$149.95,"Big enough to stash your gear for a full-day trail loop, the women's Juno 24 H2O hydration pack comes with a 3 L reservoir and a ventilated back panel so you can stay cool and hydrated on the move.",4.5,https://www.rei.com/media/463f70f9-f9f9-404f-a344-14015fa4ec23?size=784x588
REI Co-op Duck's Back Rain Cover - Medium,$29.95,"The Medium REI Co-op Duck's Back rain cover takes little space in your pack, but covers the whole thing when clouds gather. Its seam-sealed, waterproof shell protects your pack from the rain.",4.8,https://www.rei.com/media/7824b128-f2fa-4c34-b9dd-ad6a69b3c0d2?size=784x588
Cotopaxi Batac 16 L Del Dia Pack,$65.00,"Unstructured and stowable, the Cotopaxi Batac 16 L Del Dia pack is a great choice for spontaneous day trips—whether you're heading downtown or down a trail.",4.8,https://www.rei.com/media/e2fcc90a-4e78-4287-9e4d-43f4480bebf8?size=784x588
Osprey Hydraulics LT Reservoir - 1.5 Liters,$39.00,The 1.5-liter Osprey Hydraulics LT reservoir is made for light and fast activities where weight and balance (and hydration) are critical.,4.0,https://www.rei.com/media/bbf665a8-d637-4118-8a47-a773d25c67c0?size=784x588
Osprey Aether 55 Pack - Men's,$295.00,"When you're hauling weight for days in the wild, the durable, lightweight design and fine-tuned, customizable fit of the men's Osprey Aether 55 pack help you to carry the load in comfort.",4.3,https://www.rei.com/media/72a04939-e68d-45ce-8c2d-e81ea21a2699?size=784x588
Gregory Zulu 40 Pack - Men's,$189.95,"Large enough for supplies for 2 on sunup-to-sundown adventures, the generously sized yet agile men's Gregory Zulu 40 pack can even work for nights in the wild when the gear list is shorter than usual.",4.4,https://www.rei.com/media/7437f295-1c62-45a3-a0f3-53327fb2ca6f?size=784x588
CamelBak Crux 3L Reservoir - 3 Liters,$37.00,The CamelBak Crux 3-liter reservoir delivers high-flow hydration and features an ergonomic handle for easier refilling and an on/off lever at the bite valve that makes it easy to prevent leaks.,3.5,https://www.rei.com/media/795fe4f5-7d04-4943-9567-c33a603ed5d2?size=784x588
Osprey Skimmer 16 Hydration Pack - Women's,$100.00,"Built to take you from trailhead to summit and back, the Osprey Skimmer 16 hydration pack has a women-specific fit for comfortable carrying and a 2.5-liter reservoir that ensures you don't go thirsty.",4.8,https://www.rei.com/media/a0bef7b6-2bfb-443f-ae54-de4723c1f502?size=784x588
Gregory Deva 70 Pack - Women's,$349.95,"Head on happily down the trail, even with a heavy load. The Gregory Deva 70 pack adapts to your body shape and movement for comfort on long trips with lots of food—or short trips with lots of gear.",5.0,https://www.rei.com/media/76824452-f220-4462-883a-dbcf75a34b4d?size=784x588
REI Co-op Duck's Back Rain Cover - XS,$24.95,"Seam-sealed and waterproof, the X-Small REI Co-op Duck's Back rain cover packs down small and deploys quickly to let the rain roll right off your pack.",4.8,https://www.rei.com/media/b4841001-a4ea-444b-97b2-233e37491ac8?size=784x588
Arc'teryx Aerios 30 Pack - Men's,$190.00,"Sometimes you're done in a day, and sometimes you extend the adventure. Luckily for you, the men's Arc'teryx Aerios 30 pack goes with you either way. It's sized just right for a bit of spontaneity.",4.4,https://www.rei.com/media/dd01fabe-6271-45f2-928f-a43a5156c6db?size=784x588
Sea to Summit eVent Compression Dry Sack,$39.95,"This valve-free compression dry sack uses a breathable base made of eVent™ waterproof fabric that allows air to be pushed out, but keeps water from entering.",4.8,https://www.rei.com/media/212a91fb-f68c-4e39-ac9e-a77dd3959b7b?size=784x588
REI Co-op Trail 5 Waist Pack,$49.95,Load up for a day on the trail and leave your backpack at home. The REI Co-op Trail 5 waist pack holds 10 essentials and beyond—plus there's a secret passport pocket on back for cross-border treks.,4.5,https://www.rei.com/media/79b997a1-ed58-4bcf-b102-70d8b2f9fb12?size=784x588
MYSTERY RANCH Terraframe 3-Zip 50 Pack - Men's,$399.00,Haul multiple days' worth of gear comfortably into the backcountry with the men's MYSTERY RANCH Terraframe 3-Zip 50 pack. It offers extra load-carrying capability between the pack bag and frame.,4.9,https://www.rei.com/media/140112b3-8b3c-456b-ab25-4d5ba9dcef36?size=784x588
REI Co-op Lightweight Compression Stuff Sack,$19.95,You can live with less or get a bigger pack—or use the REI Co-op Lightweight Compression stuff sack to compact your sleeping bag so it takes up less space. Now you have room for your espresso maker!,4.8,https://www.rei.com/media/9d03e313-4760-426e-a227-fff681c08ef7?size=784x588
Osprey Eja 48 Pack - Women's,$240.00,"When every ounce matters but you still want a supportive carry, the women's Osprey Eja 48 is just the ticket for your backpacking adventures, committing thru-hikes and fast-and-light adventures.",0.0,https://www.rei.com/media/735dcf3f-3f52-48bd-8f9b-1ae2063f4c82?size=784x588
REI Co-op Durable Stuff Sack,$8.95,The REI Co-op Durable stuff sack comes in several sizes—from double-sleeping-bag size to one-pair-of-running-shoes size—each a different color so you can find what you need without opening every bag.,4.8,https://www.rei.com/media/ef98f4e4-d747-4cbd-8e84-062f0fcfdc9d?size=784x588
Exped Splash 15 Pack,$39.95,"Originally designed for river swimming, the Exped Splash 15 pack provides waterproof protection for your gear in nearly any situation; plus, at the weight of a chocolate bar, it's easy to take along.",4.5,https://www.rei.com/media/c32db2ec-eae8-4a92-a123-0f783b0c4f5a?size=784x588
Osprey Ariel 65 UL Stuff Pack Bundle - Women's,$290.00,Haul heavy loads for a week or a gear-intensive weekend with the customizable fit of the women's Osprey Ariel 65 pack. This bundle includes an 18-liter Osprey Ultralight Stuff Pack.,0.0,https://www.rei.com/media/08a9ce8d-135a-473e-982e-9638eae13fdf?size=784x588
Osprey Lumina 45 Pack - Women's,$250.00,Do you love half-length toothbrushes and other ingenious ultralight backpacking hacks? You'll love the Osprey Lumina 45 women's pack. It's ventilated and strong for streamlined weekends or thru-hikes.,3.8,https://www.rei.com/media/ce66993f-48eb-4c04-98c3-fdb363d0666b?size=784x588
REI Co-op Traverse 60 Pack - Men's,$229.00,"Born from our extensive field research, the men's Traverse 60 pack is dialed in with fit and features. The result: burly durability, easy adjustability, improved comfort and just-in-case versatility.",4.0,https://www.rei.com/media/f74cff6b-1aa8-4f2d-a1cc-1a68e486927f?size=784x588
Osprey Kestrel 38 Pack - Men's,$180.00,"You'll be eagerly carrying gear off the beaten path and into rugged, unpredictable backcountry terrain with this feature-rich and durable, men's Osprey Kestrel 38 pack.",5.0,https://www.rei.com/media/aa643fb7-b25a-4841-89e8-d44210fa63b1?size=784x588
Platypus Big Zip EVO Reservoir - 3 Liters,$44.95,"Perfect for long day hikes or backpacking trips, the Platypus Big Zip EVO 3L reservoir features a new, self-sealing bite valve and wide tubing for a 50% faster flow rate than the previous Big Zip LP.",3.8,https://www.rei.com/media/965d26f7-857d-4a73-b4cf-f853a9a1d7ad?size=784x588
REI Co-op Flash 22 Print Pack,$59.95,"Stripped down to day-hike, summit-push weight, the 14 oz. REI Co-op print Flash 22 pack still gives you real comfort with a removable back pad, waist and sternum straps, and even a hydration sleeve.",4.2,https://www.rei.com/media/2c32ca82-105e-4c23-8d84-21f2333ab18f?size=784x588
Osprey Ariel Pro 65 Pack - Women's,$400.00,"A svelte, Type II adventure pack, the Osprey Ariel Pro 65 pack is made for alpine climbing expeditions with remote basecamps and boundary-pushing thru-hikes where the only trail is the one you make.",5.0,https://www.rei.com/media/f2e972cf-1082-4499-b4de-c38155808962?size=784x588
MYSTERY RANCH Terraframe 80 Pack - Men's,$499.00,"Offering extra load-carrying capability between the pack bag and the frame, the men's MYSTERY RANCH Terraframe 80 pack carries awkward, heavy backpacking loads in streamlined comfort.",4.7,https://www.rei.com/media/d07d4723-8a4e-48c4-8328-f8ee844d0b0b?size=784x588
CamelBak Crux 2L Reservoir - 2 Liters,$35.00,"With high-flow hydration and an on/off lever at the bite valve that makes it easy to prevent leaks, there's a lot to like about like the CamelBak Crux Crux 2-liter reservoir.",3.8,https://www.rei.com/media/3da09a81-9887-421b-93a7-296055dae26e?size=784x588
REI Co-op Duck's Back Rain Cover - Large,$34.95,"Riding light in a pack pocket, the Large REI Co-op Duck's Back rain cover unfurls easily when the wet arrives. Its seam-sealed, waterproof shell protects your pack and its contents from the rain.",5.0,https://www.rei.com/media/aefe8f04-9385-4846-990d-9e0b027e83dd?size=784x588
Osprey Hydraulics Cleaning Kit,$33.00,"When your hydration system needs de-funking, the Osprey Hydraulics Reservoir cleaning kit is the only answer: it has everything you need to clean and maintain your reservoir and tubing.",4.0,https://www.rei.com/media/108ff7d6-2744-4972-b091-19a38d2b8c07?size=784x588
MYSTERY RANCH Coulee 25 Pack - Men's,$189.00,"With a 3-zipper design that opens wide for easy packing and access, the men's MYSTERY RANCH Coulee 25 pack makes your day hikes more fun and comfortable than ever.",4.7,https://www.rei.com/media/c5c5c464-1453-41fc-b6dd-62161a20ec40?size=784x588
MYSTERY RANCH Scree 32 Pack - Men's,$209.00,"One pack for all kinds of outdoor, travel and urban pursuits, the versatile, midsize MYSTERY RANCH Scree 32 pack comfortably hauls your gear on ambitious day trips or minimalist overnight adventures.",4.8,https://www.rei.com/media/8ca334ee-aaa7-4225-912e-9b3b2549b628?size=784x588
REI Co-op Duck's Back Rain Cover - Small,$26.95,"Light and unobtrusive in your pack,  the Small REI Co-op Duck's Back rain cover deploys easily when storms roll in. Its seam-sealed, waterproof shell protects your pack and its contents from the rain.",4.5,https://www.rei.com/media/8b8627ee-cd4c-4401-80a5-9e25d53c4675?size=784x588
Osprey Eja 58 Pack - Women's,$260.00,When every ounce matters—but you still need more than just a sack with shoulder straps—the women's Osprey Eja 58 pack offers a supportive carry when resupplies are few and far between.,3.0,https://www.rei.com/media/2c8f2add-511d-4676-8bcb-c478aa5dd701?size=784x588
Gregory Miwok 24 Pack - Men's,$129.95,"Designed for active trail pursuits but capable of much more, the men's Gregory Miwok 24 pack combines flexible BioSync ventilated suspension with the volume and features you want in a daypack.",4.7,https://www.rei.com/media/b09e85de-e7df-4753-838a-6a650e1f14e5?size=784x588
Osprey UltraLight Pack Raincover - Large,$40.00,"Protect your gear and stay visible in inclement, low-light conditions with the large Osprey UltraLight pack raincover, built to cover packs from 50 to 75 liters.",4.5,https://www.rei.com/media/d029a7e8-511a-4ae9-babe-07bb8ec4461b?size=784x588
REI Co-op Ditty Sack - Set of 3,$19.95,"At home you've got cupboards and drawers. In camp, you have—stuff sacks! This set of 3 REI Co-op Ditty Sacks helps you to organize and declutter on the trail and in camp.",4.7,https://www.rei.com/media/ae9798b6-1b5a-4b4e-b917-8644ce7521fb?size=784x588
Osprey Ariel Plus 60 Pack - Women's,$380.00,"A reliable, women-specific backpack that goes the extra mile when needed, the Osprey Ariel Plus 60 pack is ready for anything Mother Nature throws its way.",0.0,https://www.rei.com/media/2c0403da-3e05-4ad0-913c-271da5232e67?size=784x588
