title,brand,price,description,rating,image,feature
ENO DoubleNest Print Hammock,ENO,$84.95,"With room for 2 to stretch out, lie flat and relax, this ENO DoubleNest Print hammock is a colorful must-have for outdoor lounging. It's easy to bring along wherever your adventures take you.",4.6,https://www.rei.com/media/294bdc19-7881-480e-8c98-4a827ced5403?size=784x588,"['FreeWave™ fabric is soft, breathable and dries fast when wet; crinkle treatment offers easy packability', 'Extended 9.5 ft. hammock body creates more room to stretch out and chill', 'Integrated stuff sack compresses hammock to the size of a grapefruit for easy packing; bonus internal stash pocket holds your phone or water bottle', 'Triple-stitched seam construction protects against rips and tears', 'Light weight makes it an easy choice for any trip', 'Refreshed hardware includes a custom side-release buckle and larger cord lock for easy setup and pack up every time', 'Specially designed carabiners easily attach to all ENO hammock straps or other secure anchor points and help maintain correct orientation; suspension system not included', 'Compatible with all ENO hammock straps, stands, bug nets, rain tarps and insulation systems (not included)', 'ENO plants 2 trees for every hammock purchase through their partnership with Trees for the Future', 'ENO is a member of the 1% For The Planet organization, donating 1% of sales to environmental nonprofits']"
Snow Peak Low Beach Chair,Snow Peak,$169.95,"Stretch out and relax at the beach or barbecue with the Snow Peak Low Beach chair, which features a low seat height and a collapsible design that stows easily in the included case.",4.9,https://www.rei.com/media/cbf05ee4-3934-4055-af17-90616356a7d2?size=784x588,"['Rugged canvas fabric is accented with bamboo wood armrests and an aluminum frame', 'Chair folds and stows in the included carrying case for simple transport']"
ENO Guardian Bug Net,ENO,$45.39,Rest peacefully in your hammock without the bother of bugs with this ENO Guardian bug net.,4.5,https://www.rei.com/media/39040c61-4605-4436-8f42-279d5357ad87?size=784x588,"['Quick and easy setup minimizes your exposure to annoying insects', 'Built-in compression stuff sack makes for easy transport', 'Stuff sacks come in assorted colors; color of the bug net is black', 'Compatible with all ENO hammocks']"
Neso Beach Chair,Neso,$59.95,"Dig your toes in the sand and enjoy the salty breeze in the Neso beach chair. It comes with a carrying strap for easy transport to the lake, the ocean or a concert in the park.",4.0,https://www.rei.com/media/21679064-60dc-4dff-9c22-9fbdf4e66119?size=784x588,"['Chair folds flat and includes a carrying strap for easy transport', 'Lightweight design sits low to the ground and stays stable in sand for comfort', 'Back storage pocket stashes snacks, sunscreen and other beach necessities', 'Water-resistant canvas and rustproof aluminum offer durability against moisture', 'Padded frame keeps you comfy']"
LA SIESTA Brisa Hammock,LA SIESTA,$44.93,"The stress-free choice for easy, breezy backyard relaxation, the LA SIESTA Brisa hammock has a weather-resistant fabric that can be left out all season for carefree comfort.",0.0,https://www.rei.com/media/1d215df4-2768-4760-ba38-8a2c8f085c00?size=784x588,"['Tearproof and resistant to damage from mold, mildew and UV rays, the durable, weatherpoof fabric can be left out all season', 'Multi-cord design creates optimal weight distribution for a feeling of weightlessness and supreme comfort', 'Edges are reinforced to withstand wear and tear', 'Sized to hold 1-2 people; maximum weight capacity of 355 lbs.', 'Minimum required hanging distance: 10 ft. 2 in. (310 cm)', 'Bed width: 5 ft. 3 in. (160 cm); cloth length: 7 ft. 7 in. (230 cm); total length: 11 ft. 6 in. (350 cm)', 'Hammock is machine washable', '2-year manufacturer warranty', 'Compatible with LA SIESTA TreeMount and CasaMount suspension systems (not included)']"
ENO Atlas XL Hammock Suspension System,ENO,$27.89,Got the perfect hammock and the perfect trees but your suspension system won't quite reach? The ENO Atlas XL hammock suspension system boasts an extra 42 in. of length and 40 total attachment loops.,4.7,https://www.rei.com/media/103ceada-39ee-46ff-b77f-8cc1abdb95c4?size=784x588,"['Includes 2 straps per package; hammock not included', 'Straps are designed specifically for ENO hammocks but work with most hammocks on the market', 'No-knots-needed setup', 'Features an added 42 in. of length', '30 combined adjustment points', 'Tapered design helps to decrease strap weight to a mere 13 ounces, while ensuring increased tree protection', 'Each strap in the ENO Atlas hammock suspension system can support 200 lbs., for a combined weight capacity of 400 lbs.', 'Reflective stitching increases nighttime visibility']"
REI Co-op Camp Chair - Kids',REI Co-op,$39.95,"Let your young ones enjoy a comfortable spot by the campfire just like you with this strong, sturdy and kid-friendly chair.",4.8,https://www.rei.com/media/da4d7d96-348a-42bc-abb8-9cdca7eaebbb?size=784x588,"[""Camp Kids' chair is lightweight and portable so you can take it to the campsite, sporting event or backyard barbecue"", 'Constructed of heavy-duty, thick-walled steel for enduring strength; powder coating keeps the steel frame looking nice for years of use', 'Includes a kid-friendly pocket for beverages and other small items on the right armrest', 'Integrated strap keeps the chair closed and doubles as a shoulder strap for simple transport', ""REI Camp Kids' chair packs down to 5 x 25 in. and weighs 4 lbs.""]"
Mountain Summit Gear Heavy-Duty Roll-Top Table - Large,Mountain Summit Gear,$129.95,"The perfect spot to plan your route, prep your meal or start a game of cards after a long day, the large Heavy-Duty roll-top table from Mountain Summit Gear is a must-have for your next camping trip.",4.2,https://www.rei.com/media/4b25ece3-cb10-4768-bed4-0d03081ffc53?size=784x588,"['Aluminum roll-top table provides a large, stable surface for meals, games, prep and more', 'Lightweight and sturdy weather-resistant frame adds durability', 'Sets up in under a minute', 'Folds up and stores away in a compact and easy-to-carry bag', 'Weight capacity: 70 lbs.']"
ENO SuperNest SL Hammock,ENO,$209.89,"Perfect for enjoying the breeze on hot days, the ENO SuperNest SL backyard hammock keeps you cool and comfy with an exceptionally breathable mesh body, plush pillows and 3D-contoured construction.",4.8,https://www.rei.com/media/1bd71e51-c7bc-4bbd-8dcf-e29ac9dab884?size=784x588,"[""Soothing colors collected from nature's palette create a serene environment to hang out and relax"", 'Premium mesh body is engineered for all-weather performance, optimum breathability and long-lasting strength', 'Innovative 3D-contoured construction conforms to your natural curvature to improve comfort and stability when sitting or lying down', ""Convenient dual hanging pockets with a divider keep drinks and essentials organized and at arm's reach"", 'Dual plush pillows create a symmetrical lounging experience and are removable for easy cleaning and storage', 'Marine-grade components—including 2 stainless-steel wiregate carabiners—and UV-resistant materials withstand seasonal sun, rain exposure, degradation and rust', 'ENO plants 2 trees for every hammock sold through their partnership with Trees for the Future', 'ENO is a member of the 1% For The Planet organization, donating 1% of sales to environmental nonprofits']"
Ignik FireCan Portable Fire Pit,Ignik,$149.89,"Built to bring the warm glow of a campfire to your backyard, tailgate or campsite, the Ignik FireCan fire pit easily goes wherever you do—without the limitations of a traditional wood fire.",4.4,https://www.rei.com/media/35f3db56-5d1d-43db-889f-12d70d74d4d9?size=784x588,"['Compact and durable ammo-can design is easy to store and transport', 'Removable lid includes a carrying handle', 'Folding legs set up in seconds and are quick to break down', 'Toolless, quick-release hose with adjustable regulator packs inside for an easy-to-carry package', 'Mesh sides increase visibility and transmission of heat', 'Adjustable flame radiates heat to where you need it', ""Raised, propane-burning design may be allowed during a burn ban—always check the land manager's current regulations"", 'Includes FireCan and a 5 ft. quick-release hose with adjustable regulator', 'Heat Diffuser not included', 'Fuel not included']"
Mountain Summit Gear Quick Fold Table,Mountain Summit Gear,$41.93,"With a compact design that sets up in mere seconds, the Mountain Summit Gear Quick Fold table is a superb campsite addition for playing cards, eating meals and staying organized.",4.8,https://www.rei.com/media/24c853fd-79f9-4242-b8df-12b07339942f?size=784x588,"['Lightweight and sturdy', 'Weather-resistant', 'Sets up in seconds and folds flat', 'Heavy duty storage bag/carry case included']"
Dometic GO Hydration Water Faucet,Dometic,$99.95,"Get running water without a kitchen in sight. This Dometic GO Hydration water faucet provides a steady stream of water with just a touch for cooking, filling water bottles and brushing your teeth.",4.0,https://www.rei.com/media/48165094-6c57-41eb-aaa7-0902ca027bc2?size=784x588,"['Place the pump directly on the Dometic GO Hydration Water Jug (not included) or any water container to transform it into a running water system—no external power source needed', 'Self-powered faucet includes a self-priming pump and hose with a rechargeable battery that dispenses 150 liters per charge', 'You can also mount the metallic base on your table to make food prep easy', 'Dispenses 1 liter a minute; 1-minute automatic shutoff function means you can turn it on and let it dispense without worrying about overflows or wasting water', 'Includes puck for faucet placement and a magnetic base for using faucet on other surfaces', 'Integrated LED light allows for easy use at night or in low light', 'Compact size and handles ensure easy transport between car and campsite', 'IPX4 rating means this can withstand splashing water from any angle', 'Made with BPA-free and food-grade materials']"
ENO Lounger Hanging Chair,ENO,$97.89,Kick back in the comfortable ENO Lounger™ hanging chair and you'll wonder why you've been spending so much time on your feet.,4.6,https://www.rei.com/media/3d4ea37e-b353-462b-9fec-adbfddf8692c?size=784x588,"['Hang the chair from a tree branch or other sturdy object and then adjust the position of the footrest and the angle of recline on the chair to make yourself comfortable', 'Includes a plush headrest that supports your neck', 'Keep a cold drink nearby in the attached drink holder and stash a sandwich and book in the built-in pockets', 'The ENO Lounger hanging chair is made with a sturdy 7075 aluminum frame and 210-denier ripstop nylon; chair has a weight capacity of 250 lbs.']"
Dometic GO Compact Camp Chair,Dometic,$149.95,"Folding down small, this Dometic GO Compact Camp chair easily stashes in your trunk for when-you-need-it seating. It provides a comfy spot to sit down, relax and enjoy the sunshine.",4.3,https://www.rei.com/media/a9e0461e-d791-4c3a-bb10-052d7318f626?size=784x588,"['Lightweight but sturdy, this chair is constructed from heavy-duty 600-denier fabric and aluminum with beechwood armrests', 'Rear seat pocket stashes your essentials', 'Supports up to 280 lbs.', 'Full-size chair packs down to easily fit in a car trunk; chair folds and unfolds quickly', 'Includes a carrying sack for easy transport']"
REI Co-op Trailgate Vehicle Sleeping Platform,REI Co-op,$299.00,"Move over, DIYers. Turn your car's interior into your camp bed with the REI Co-op Trailgate Vehicle Sleeping Platform. It includes a foam mattress and frame with adjustable legs for storage beneath.",3.7,https://www.rei.com/media/fe049f59-d13c-4043-8265-56ed8067dd81?size=784x588,"['2 widths available: 25 in. for maximizing gear space beside the platform and 40 in. for maximizing sleep space for two people or pets', '3 sets of adjustable legs create a level sleeping surface in a wide range of vehicle sizes, including most outdoor-style wagons and mid- to full-size SUVs', 'Lux plush-topped recycled polyester foam mattress is super comfy and deploys quickly', 'System—including adjustable frame, frame slat covers and foam mattress—breaks down and stows in carry bag for easy transport and at-home storage', 'In the vehicle, the system can be left fully deployed for quick access to a good night\'s sleep or partially deployed (""in half"") for either use of back seats or trunk storage', 'Front legs fit into footwell behind front seats; shorter middle and back legs rest on cargo area floor', 'Front legs are independently adjustable to allow leveling for a hump or wheel well', 'Footwell legs adjust between 20 and 27 in.', 'Rear legs adjust between 7 and 10 in.', 'Front legs can be swapped for the included 3rd set of shorter legs to create a flat, elevated sleeping surface outside of the vehicle or in the bed of a pickup truck', 'Corner straps center pad on platform and keep it from shifting when in use', 'Slat covers and durable pad bottom are made with recycled polyester for a lower impact on the planet']"
ENO OneLink Hammock Shelter System,ENO,$164.39,"Camp in comfort, no matter how far off the beaten path you go. The all-inclusive ENO OneLink hammock shelter system helps you catch some backcountry zzz's while staying dry and bite-free.",4.8,https://www.rei.com/media/ee11046e-7177-45ed-939e-1e84640a92f5?size=784x588,"['Includes: DoubleNest™ hammock, Atlas™ suspension system, Guardian™ bug net, ProFly™ rain tarp and storage bag', 'Small and compact when packed, the tried-and-true DoubleNest hammock helps you stretch out and lounge in comfort', 'Hammock is made with soft, breathable and fast-drying 70-denier nylon and features heavy-duty triple-stitched seams and aluminum wiregate carabiners', 'Suspension system has 30 combined adjustment points with a No-Knots-Needed setup to have you securely relaxing in seconds', 'Suspension system boasts a tapered construction to save weight and minimize impact on trees, plus reflective stitching to improve nighttime visibility', 'Bug net is made with breathable SkyWeave™ Mesh tor 360° insect protection; features a full vertical zippered entry, integrated gear loops and a quick No-Knots-Needed set up', 'Streamlined rain tarp is great for weathering sudden downpours and building shaded basecamp hangouts; includes 4 DAC aluminum stakes', 'Tarp features reflective cord for nighttime visibility, double-stitched waterproof seams and a quick No-Knots-Needed setup for convenience', 'Water-resistant roll-top storage bag is built from durable 70-denier ripstop nylon', 'ENO plants 2 trees for every hammock sold through their partnership with Trees for the Future', 'ENO is a member of the 1% For The Planet organization, donating 1% of sales to environmental nonprofits']"
ENO SoloPod XL Hammock Stand,ENO,$244.89,"Built for backyard hammocking and fresh-air naps when paired with the SuperNest hammock (not included), the ENO SoloPod XL hammock stand is a deluxe, sculptural mainstay for your patio or yard.",4.4,https://www.rei.com/media/8774748a-3499-4dc5-9dfe-ec4d60af9707?size=784x588,"['Compatible with all ENO hammocks and backyard hammocks under 14 ft. 6 in. long, including the SuperNest, SkyLoft and DoubleNest hammock (not included)', 'Quick-release, tool-free construction; optional permanent hardware included', 'Includes marine-grade stainless steel hardware and stainless steel carabiners included for use with any ENO hammock', 'Also includes chain links for hammock length versatility', 'ENO is a member of 1% for the Planet, donating 1% of sales to environmental nonprofits']"
ENO Nomad Hammock Stand,ENO,$209.89,"Now you can set up your hammock on the beach, in the desert, above treeline and anywhere in between. With the ENO Nomad hammock stand, there are no more obstacles when it comes to hammocking.",4.2,https://www.rei.com/media/4354bea4-2215-4b3b-ac8d-034851637967?size=784x588,"['Compatible with most ENO hammocks; not compatible with ENO SkyLoft, SkyLite, JungleNest or SuperNest hammocks', 'Effortlessly packs into its custom carrying case (included)', 'Lightweight aluminum alloy construction with shockcorded pole assembly', 'Integrated cargo loops', '300 lb. weight rating']"
ENO Ember Hammock Underquilt,ENO,$83.89,Summer's over but you still want to hammock camp? The ENO Ember hammock underquilt is built with 2 layers of heat-trapping synthetic insulation to keep you toasty on your next hang out session.,4.4,https://www.rei.com/media/6cf96c7f-d8c6-4f52-8a79-f78149937a0e?size=784x588,"['40–60°F temperature recommendation when paired with a comparable top quilt (not included)', 'Fully adjustable suspension adapts to any sleep position and is compatible with all ENO® hammocks (hammock not included)', 'Differential baffle construction eliminates cold spots and ensures maximum loft', 'Durable water repellent (DWR) finish and specialized coating provide wind and weather resistance', 'Comfortably fits users up to 6\' 2""']"
GCI Outdoor Freestyle Rocker Chair,GCI Outdoor,$75.00,"Kick back and relax at the campground with the smooth rocking motion of this sturdy, travel-friendly chair.",4.6,https://www.rei.com/media/888407c1-cebc-4eff-a649-bd5032260160?size=784x588,"['Shocks in back provide a smooth and relaxing rocking motion on hard or soft ground', 'Powder-coated steel frame supports up to 250 lbs.', 'Includes padded armrests for good comfort', 'Pocket on the side keeps a beverage within reach', 'GCI Freestyle Rocker™ chair folds down quickly and easily for transporting to and from the campsite']"
ENO Blaze Hammock Underquilt,ENO,$209.89,"Protecting you from wintry weather during your overnight adventures, the ENO Blaze hammock underquilt is built with exceptionally warm and sustainably sourced 750-fill-power DownTek® down.",5.0,https://www.rei.com/media/276cde24-c02d-41e4-9236-50a3018b2c51?size=784x588,"['30–40°F temperature recommendation when paired with a comparable top quilt (not included)', 'Fully adjustable suspension adapts to any sleep position and is compatible with all ENO® hammocks (hammock not included)', 'Differential baffle construction eliminates cold spots and ensures maximum loft', 'Durable water repellent (DWR) finish and specialized coating provide wind and weather resistance', 'Includes an ultralight stuff sack', 'Comfortably fits users up to 6\' 2""']"
REI Co-op + West Elm Outward Rope Chair,REI Co-op + West Elm,$89.95,"We designed the outdoor-ready frame. They designed the climbing-inspired seat. Together, we hope the REI Co-op + West Elm Rope Chair helps you spend more time out there—in the backyard or backcountry.",3.7,https://www.rei.com/media/a58a8f15-5547-4eee-8d2d-801427adfb8c?size=784x588,"['Climbing-inspired rope seat provides comfort and support', 'Durable powder-coated steel frame will stand up to years of use', 'Bifold design allows easy setup and takedown', 'Rope handle makes for easy carrying and storing', '250 lb. weight capacity']"
Mountain Summit Gear Heavy-Duty Roll-Top Table - Medium,Mountain Summit Gear,$99.95,"Lightweight, sturdy and weather-resistant, the medium Mountain Summit Gear Heavy-Duty Roll-Top table sets up in under a minute and then folds away small for easy carry and storage.",5.0,https://www.rei.com/media/f1dbec28-b365-4ce4-8ad5-58e99999c2c6?size=784x588,"['Aluminum roll-top and weather-resistant steel frame', 'Roll-up top and folding frame set up in under a minute', 'Folds and stores away in a compact and easy to carry bag']"
ENO HouseFly Rain Tarp,ENO,$118.89,"Part rain tarp, part luxurious waterproof fortress, the ENO HouseFly rain tarp features silicon-impregnated nylon sides that keep you warm, dry and comfortable while you lounge in your hammock.",4.9,https://www.rei.com/media/9f844467-7f13-401d-8a6a-2f67e9b894c7?size=784x588,"['Overlapping doors allow easy access to the inside while keeping out weather nastiness', 'ENO HouseFly boasts the most coverage of all the ENO rain tarps', 'Stowable doors allow you to laze in cool shade on a nice day', 'Includes a stuff sack']"
Crazy Creek Hex 2.0 LongBack Chair,Crazy Creek,$74.95,"Clip the Crazy Creek Hex 2.0 LongBack chair to your pack and go. This lightweight, packable seat is ideal when space and weight matter, and it offers extra width and height for expansive comfort.",4.4,https://www.rei.com/media/fb260f1c-a03d-4618-a564-73d2fea875fe?size=784x588,"['The Hex 2.0 LongBack has the same features as the Hex 2.0 Original but is 2 in. wider and 4 in. higher at the back for added comfort', '8 mm high-density cored EVA closed-cell foam provides insulation and comfort without added bulk', 'Outer shell of durable 210-denier coated ripstop nylon protects you from wet ground', 'Inner surface of water-resistant, breathable 70-denier coated ripstop nylon is durable and easy to keep clean, and seals out sand and dirt', 'Virtually unbreakable carbon-fiber stays lend support', 'Tight-knit nylon webbing provides superior tensile strength', 'Reinforced wing connection adds durability', 'Rolls up compactly to a 4 in. diameter; features an attached roll-up strap and hanging loop for convenience', 'Manufacturer offers a limited lifetime warranty on this product']"
Crazy Creek Smokey Bear Original Chair,Crazy Creek,$64.95,"Easy to bring along for everything from camping trips to concerts, the Crazy Creek Smokey Bear Original chair provides a dry, comfortable seat wherever you are—and whenever you'd like.",4.0,https://www.rei.com/media/4921f2b4-5cfa-4c65-8742-a6d2d6ae5f56?size=784x588,"['Lightweight and easy to carry', 'Non-PFOA C6 durable water repellent (DWR) coating (C-Zero) provides protection from wet ground', ""High-density closed-cell foam provides comfy padding that won't absorb water"", 'Sturdy carbon-fiber support stays keep you upright', 'Adjustable to accommodate a wide range of sitting positions for customizable comfort', 'For every Smokey Bear product sold, Crazy Creek Products will donate 10% to the U.S. Forest Service for wildfire prevention education', ""Covered by manufacturer's limited lifetime warranty""]"
Kammok Roo Double Recycled Hammock,Kammok,$84.95,"Perfect for two, compact for travel and made from 100% recycled fabric, the Kammok Roo Double Recycled hammock delivers unparalleled quality and performance from backyard to backcountry.",4.9,https://www.rei.com/media/327b8d65-1313-4bed-b66e-43a60ef21ba0?size=784x588,"[""Supersoft GravitasX™ 40-denier diamond ripstop fabric is 100% recycled; it's made with preconsumer waste that would otherwise be discarded as trash"", 'Fabric is also bluesign® approved', 'Kammok reduced the use of virgin nylon while maintaining the same durability and performance needed in the backcountry—the Roo Double Recycled safely holds up to 500 lbs.', ""At 10 ft. long, there's plenty of room to lie flat and stretch out for the best night of sleep or share a seat for 2 on the patio"", 'Exclusive crinkle treatment breaks in the fabric ahead of time, ensuring out-of-the-package softness and exceptional packability', '23kN Kanga Claw™ carabiners and Dyneema® Racer slings create a climbing-strength suspension', 'Attach carabiners, gear accessories and more to the built-in gear loops', ""At only 1 lb. 1.1 oz., this hammock won't weigh down your pack"", 'Made of 100% recycled Diamond Shell™ 40-denier diamond ripstop nylon fabric, the attached roll-top stuff sack provides quick, water-resistant storage', 'Note: Hammock straps are not included', ""Covered by Kammok's lifetime warranty, so you can be confident your gear will outlast your adventures; see vendor website for details""]"
Dometic GO Compact Camp Table,Dometic,$199.95,"When it comes to camping, space matters. Make the most of yours with the Dometic GO Compact Camp table. It switches between 3 heights for dining, chilling out or giving the little ones a craft spot.",5.0,https://www.rei.com/media/2d901fed-7dc4-476f-80c4-438518e0bd75?size=784x588,"['Seats 4 adults', ""Adjustable legs provide 3 table heights: coffee table, kids' table, or dining and food prep table"", 'Made from solid bamboo with aluminum legs; legs attach to the corners of the table for more room underneath', 'Includes integrated handle for easy transfers and setup; collapses to half its size to fit easily in your trunk']"
GCI Outdoor Compact Camp Table 20,GCI Outdoor,$45.00,The GCI Outdoor Compact Camp Table 20 features a 1-piece compact design that allows it to fold up to half the size of other camp tables for easy transport to your campsite.,4.5,https://www.rei.com/media/eb72d191-ee35-4f51-93b8-30cd3e06c847?size=784x588,"['Ideal for camping, tailgating, fishing and sporting events', 'Aluminum frame and heat-dissipating aluminum tabletop support up to 60 lbs.', 'Includes telescoping legs that allow this full-size table to fold compactly', 'GCI Outdoor Compact Camp Table 20 folds up quickly and easily to take up little space in your car']"
Hennessy Hammock Expedition Asym Zip Hammock,Hennessy Hammock,$169.95,"This comfortable, asymmetric hammock has a side entry, double-slider zipper and large, protective rainfly that make it perfect for those who like to travel light.",4.4,https://www.rei.com/media/194df825-019d-4c4a-9006-e49007a24384?size=784x588,"['Asymmetric hammock bed improves comfort; asymmetric rainfly improves coverage', 'Provides comfort for those up to 6 ft. and 250 lbs., with more room for shoulders at one end', 'Strong #10 zipper features double sliders for easy adjustments to the hammock and mesh', 'Entry is from the side on this Hennessy model', 'Patented integral ridgeline maintains the same comfortable shape every time to keep your back straight and level when resting on the diagonal', 'No-see-um mesh provides excellent insect protection and ventilation, and will deflect wind to provide a calm space inside', 'Waterproof polyester ripstop rainfly may be tilted to any angle, rolled up above, removed or used separately; large rainfly offers  ample protection', 'Nifty gear pocket slides on the ridgeline and stores out of sight behind your head', 'Suspension system includes 10 ft. long, 1500 lb. test low-stretch polyester core ropes with polyester cover', 'Complementary polyester webbing straps are attached to the end of the suspending ropes to protect the tender bark of trees and provide greater span for the ropes', 'Hammock folds into an open-air lounger / chair or can be used on the ground as a tent when paired with your hiking poles']"
Mountain Summit Gear Aluminum Folding Picnic Table,Mountain Summit Gear,$174.95,"Ideal for outdoor gatherings, the Mountain Summit Gear Aluminum Folding Picnic Table lets you bring comfort and convince wherever you roam—just add friends, family and food.",4.1,https://www.rei.com/media/60a2dc5f-27d8-49ba-aebf-c136e6ded42a?size=784x588,"['Aluminum slat sheets and engineered composite tabletop are lightweight, durable and weather resistant', 'Folds and stores easily with self-packing design', 'Quick and easy setup', 'Umbrella stand hole in tabletop']"
Eureka Camp Table,Eureka,$124.95,"Pull up your chairs and join in the fun with the Eureka Camp Table. Generously sized and able to support up to 90 lbs., this sturdy, hard-top table is ideal for meals, games and other camp activities.",4.7,https://www.rei.com/media/87f42ec5-3e71-4954-b7f0-2478d0264a05?size=784x588,"['Easily level the table on uneven ground using the adjustable, anti-rocking foot', 'Sturdy, hard-top table surface supports up to 90 lbs.', 'Includes a convenient carry bag']"
ENO Vulcan Hammock Underquilt,ENO,$125.89,"With 2 layers of PrimaLoft® insulation for superior warmth during your hammock adventures, the ENO Vulcan hammock underquilt is built to protect you from a range of inclement weather conditions.",4.3,https://www.rei.com/media/f2b2b60d-397a-410b-a467-97348cd83cdb?size=784x588,"['30–50°F temperature recommendation when paired with a comparable top quilt (not included)', 'Fully adjustable suspension adapts to any sleep position and is compatible with all ENO® hammocks (hammock not included)', 'Dual-layer PrimaLoft insulation with offset-quilted construction eliminates cold spots and ensures maximum loft', 'Durable water repellent (DWR) finish and specialized coating provide wind and weather resistance', 'Includes a large mesh storage bag', 'Comfortably fits users up to 6\' 2""']"
ENO SubLink Hammock Shelter System,ENO,$185.39,"Expertly hit the trails with a shelter that keeps you dry, comfy and bite-free. The ENO SubLink hammock shelter system helps you easily catch zzz's and fend off anything the trail throws your way.",4.3,https://www.rei.com/media/cda6dd54-3769-4b6c-9d2c-467859196f34?size=784x588,"['Includes: Sub6™ hammock, Helios™ suspension system, Guardian™ SL bug net, ProFly™ Sil rain tarp and storage bag', 'Super-lightweight hammock is constructed with strong, breathable and fast-drying 30-denier ripstop nylon', 'Hammock features aluminum toggles that quickly and securely connect to the Helios suspension system', 'Suspension system made with superstrong Silverlite™ ensures the perfect hang with its Microtune™ adjustment system and No-Knots-Needed setup', 'Bug net constructed from SkyWeave™ Lite Mesh boasts a streamlined shape with 360° insect protection, perfect for the minimalist camper or ultralight backpacker', 'Bug net features an integrated ridgeline for sleeve-like access, a J-Shaped Zipper for fast access and a quick No-Knots-Needed setup', 'Rain tarp is streamlined and ultralight, great for weathering sudden downpours and building shaded basecamp hangouts; includes 4 DAC aluminum stakes', 'Tarp features reflective cord for nighttime visibility, double-stitched waterproof seams and a quick No-Knots-Needed setup for convenience', 'Water-resistant roll-top storage bag is built from durable 70-denier ripstop nylon', 'ENO plants 2 trees for every hammock sold through their partnership with Trees for the Future', 'ENO is a member of the 1% For The Planet organization, donating 1% of sales to environmental nonprofits']"
Helinox Cot One Leg Conversion Kit,Helinox,$99.95,Increase your comfort when you increase the height of your Cot One Convertible with the Helinox Cot One leg conversion kit.,4.3,https://www.rei.com/media/635c63e9-72d2-4535-9fed-2bc9f5c1a6ec?size=784x588,"['Bringing your Cot One Convertible (sold separately) up to a height of 15 in. makes it easy to get in and out of your sleeping bag', 'Includes 12 pieces']"
ENO Lounger SL Chair,ENO,$66.39,"Seat yourself in comfort at campsites, festivals and backyard parties with the lightweight, low-profile ENO Lounger SL chair. It offers premium construction for strength and stability.",4.2,https://www.rei.com/media/05e4d9b1-f88f-4764-a273-6d35910182c4?size=784x588,"['This compact and portable chair features breathable mesh seat material and a stretch cargo pocket', 'Sturdy aluminum frame sets up and packs down fast']"
GCI Outdoor Sunshade Rocker Chair,GCI Outdoor,$90.00,"Rock, relax and enjoy while staying protected from the sun with the GCI SunShade Rocker chair. The built-in SPF SunShade™ shields you from the sun so you can eliminate the burn from your beach days.",3.8,https://www.rei.com/media/de442b8c-4a25-40aa-b195-ad4bc89be021?size=784x588,"['Adjustable SPF SunShade rotates front to back and can collapse flat; UPF 50+ fabric shields you from harmful UV rays', 'Patented Spring Action Rocking Technology™ delivers smooth rocking while you enjoy the views', 'Durable nylon mesh backrest for continual airflow', 'Includes an accessory pocket for a cellphone and a beverage holder for your drink', 'Includes a carry bag with wide-mouth opening to make stowing the chair simple; bag has a built-in carry strap for easy transport', 'Supports weight up to 250 lbs.']"
Neso Beach Chair XL,Neso,$69.95,"Soak up the sun in comfort with the Neso Beach Chair XL. Built with a padded, rustproof frame with water-resistant canvas, it's wide, roomy and high enough to easily kick back and relax.",4.0,https://www.rei.com/media/9139557f-7b3e-4fc9-94b1-9ff663d8cd1b?size=784x588,"['Chair folds flat and includes a carrying strap for easy transport', 'Lightweight design sits comfortably and stays stable in sand', 'Back storage pocket stashes snacks, sunscreen and other beach necessities', 'Water-resistant canvas and rustproof aluminum offer durability against moisture', 'Padded frame keeps you comfy']"
NEMO Moonlander Table,NEMO,$149.95,"Whether you're on the beach, camping in the woods or gathering in the backyard, the NEMO Moonlander camp table provides a clean, stable surface for preparing and serving meals outside.",4.4,https://www.rei.com/media/945ebc31-917d-48b0-b73e-3b7f47053129?size=784x588,"['Sets up like a charm: Simply open for picnic level or connect and insert poles with a twist for side table height', 'Smooth, durable tabletop is made of heat-stable nylon to endure the elements and clean easily', 'Dual-height design offers both a low picnic-blanket setup and deploys hidden legs to setup as an elevated side table', 'Picnic height (intended to be used without chairs) is 4 in.; side table height is 16 in.', 'High-quality hardware brings next-level detail and durability, and a clean aesthetic', 'Custom-engineered aluminum hinges are blind-molded into the tabletop for a lifetime of performance', 'Solid aluminum legs are integrated with carbon fiber and zinc pole tips for a stable and supportive outdoor camp table', 'Includes a padded case that simply slips over the packed table; packed size is small enough to fit in the laptop sleeve of a backpack', 'Protected by the NEMO lifetime warranty']"
Mountain Summit Gear Camp Roll Top Kitchen,Mountain Summit Gear,$129.95,"Set up your camp kitchen in less than a minute, then break it down just as quickly. The durable Mountain Summit Gear Camp Roll Top kitchen sets the standard in ease of use and fast setup/takedown.",4.5,https://www.rei.com/media/23a0c4b2-83f1-4543-b322-e194e27b13c7?size=784x588,"['Lightweight and sturdy weather-resistant aluminum frame has adjustable legs', '1 foldout counter and 2 roll-top table surfaces', 'Stores conveniently in the included carry bag']"
