title,brand,price,description,rating,image,feature
Leatherman Wave Plus Multi-Tool,Leatherman,$109.95,"A best-selling multi-tool that's been upgraded with premium replaceable wire cutters, the Leatherman Wave Plus multi-tool features 18 outside-accessible tools that can be operated with a single hand.",4.9,https://www.rei.com/media/912b5e0f-1df5-4cf5-96b6-03c4869a17f7?size=784x588,"['The 18 tools include needle-nose and regular pliers, premium replaceable wire/hard-wire cutters, electrical crimper, wire stripper, 420HC knife, serrated knife and saw', 'Also includes spring-action scissors, 8 in. (19 cm) ruler, can opener, bottle opener, wood/metal file, diamond-coated file, small and large bit driver and medium screwdriver', 'Many features are outside-accessible, allowing you to access them when the multitool is folded and closed', 'All features are locking and can be operated with a single hand']"
Nikon Monarch M7 10 x 42 Binocular,Nikon,$499.95,"With 10x magnification and a compact, lightweight, waterproof build, the Nikon Monarch M7 10 x 42 binoculars bring your adventures into vivid detail whether you're hiking or watching wildlife.",4.8,https://www.rei.com/media/b8214664-a462-45e7-a24b-4481f4c5cc31?size=784x588,"['Large 42 mm objective lenses with 10x magnification deliver a vast field of view; 10x magnification brings objects 10 times closer than they actually are', 'At 1,000 yards, the binoculars deliver a very wide 362 ft. field of view so you can see more of the scene in greater detail, making it easier to locate your subject', 'Dielectric, high-reflective, multilayer prism coating ensures superior transmittance uniformity across the visible range, resulting in brighter images and more natural colors', 'Nikon ED (Extra-low Dispersion) glass virtually eliminates common distortion, chromatic aberrations and color fringing for clear, high-resolution views in nearly any lighting', 'Roof prisms have a phase-corrected coating applied to the prism surfaces for higher resolutions', 'Oil- and water-repellent coating applied to both the objective and eyepiece lenses makes it easy to wipe away moisture, fingerprints and smudges', 'Large, smooth-spinning central focus knob allows simple, precise focus adjustment down to 8.2 ft.', ""Comfortable high-eye point design leaves sufficient space between your brow and the eyecups for a clear field of view, even when you're wearing glasses"", 'Convenient turn-and-slide operation makes it easy to get the durable rubber eyecups right where you want them for maximum comfort and field of view', 'Enhanced rubber-armored body provides nonslip grip and protection from bumps and bruises', 'Binoculars are nitrogen-filled and O-ring–sealed for fog-free performance', 'Adjust the binoculars for your vision and then lock in the setting—a locking diopter prevents accidental adjustment', 'Ready for adventures of any kind, these compact, lightweight companions weigh just 1 lb. 8 oz.']"
Nikon Trailblazer ATB Waterproof 10 x 25 Binoculars,Nikon,$89.95,The all-purpose Trailblazer ATB™ compact binoculars have multi-coated lenses and offer waterproof and fog-proof performance for your viewing pleasure while hiking and backpacking.,4.5,https://www.rei.com/media/df844453-8b3b-45bb-ad19-e682d6df3c9e?size=784x588,"['Ergonomic styling is mated with a rubber-armored exterior, providing a firm grip whether wet or dry', 'All lens and prism elements incorporate Nikon-exclusive Eco-Glass made without the use of arsenic or lead', 'All lenses are coated with multiple layers of anti-reflective compounds for maximum light transmission', 'Nitrogen-filled and O-ring sealed for total waterproof, fog-proof and shockproof performance in any environment', 'Turn-and-slide rubber eyecups, complemented by long eye relief, allow the binoculars to be used comfortably by eyeglass wearers', 'Large, central focus wheel and adjustable diopter make focus easy to achieve and maintain, even while wearing gloves', 'Great for bird watching, travel, sports spectating and nearly any outdoor adventure']"
Black Diamond Trail Trekking Poles - Pair,Black Diamond,$109.95,"Combining dual FlickLock adjustability, comfortable foam grips and excellent value for hiking and trekking, the easy-to-use Black Diamond Trail trekking poles will prove useful, season after season.",4.5,https://www.rei.com/media/15ec6d1f-2ecf-4718-a855-7e94c74fb26d?size=784x588,"['3-section poles provide patented FlickLock adjustability with ""zero-slip"" security', 'Simply flick the lock open, set the length and flick the lock closed—a quick, tight and easily accomplished task, even while wearing gloves', 'Soft, dual-density foam grips and extensions have padded wrist straps for security', 'Updated with soft-rubber grip with solution strap for added security and improved handling', 'Poles extend from 25-55 in.', 'Includes low-profile trekking baskets']"
Vortex Viper HD 8 x 42 Binoculars,Vortex,$490.00,"With stunning resolution, color fidelity and edge-to-edge clarity, the Vortex Viper HD 8 x 42 binoculars offer premium, full-size optics in a lightweight and compact design.",5.0,https://www.rei.com/media/8d31ef3d-c193-44bb-a536-992808a8a798?size=784x588,"['HD lens made with premium extra-low-dispersion glass delivers excellent resolution and color fidelity, resulting in high-definition images', 'XR™ multicoating increases light transmission with multiple antireflective coatings on all air-to-glass surfaces', 'Dielectric prism coatings provide bright, clear, color-accurate images', 'Phase Correction coating enhances resolution and contrast', 'Roof prism design enhances durability and allows for a more compact size', 'ArmorTek coating is ultra-hard and scratch-resistant to protect exterior lens from scratches, oil and dirt', 'Waterproof O-ring seals prevent moisture, dust and debris from penetrating the binocular for reliable performance in all environments', 'Fogproof design uses argon gas purging to prevent internal fogging over a wide range of temperatures', 'Rubber armor provides a secure, nonslip grip and durable external protection', 'Adjustable eyecups twist up and down for comfortable viewing with or without eyeglasses', 'Center focus wheel adjusts the focus of both binocular barrels at the same time', ""Diopter on the right eyepiece adjusts for differences in a user's eyes"", 'Compatible with a tripod adapter, allowing use on a tripod or car window mount (tripod adapter not included)', 'Included GlassPak chest harness keeps your binos at the ready while providing a comfortable all-day carry', 'Includes Rainguard eyepiece cover, tethered objective lens covers, comfort neck strap and GlassPak Binocular Harness']"
Black Diamond Trail Back Trekking Poles - Pair,Black Diamond,$89.95,"Easy to adjust and comfortable in your hands, the Black Diamond Trail Back trekking poles provide dependable stability for your on-trail adventures.",5.0,https://www.rei.com/media/82822d72-c1e5-466b-8505-fdd46267bd14?size=784x588,"['Machined EVA foam grips with ergonomic dual-density grip tops add comfort and help you maintain control', '7075 aluminum shafts use FlickLock® height adjustability for quick and easy changes on trail; height range is 39–55 in. (100–140 cm)', 'Vari-width recycled nylon webbing straps have woven linings for increased comfort', 'Included trekking baskets can be replaced with snow baskets for multiseason adventures (snow baskets not included)', '4-season flex tips included']"
Benchmade 535-3 Carbon Fiber Bugout Knife,Benchmade,$279.00,"Spec'd with a milled carbon fiber handle, S90V super steel blade and signature blue highlights, the Benchmade 535-3 Carbon Fiber Bugout knife is a premium, ultralight EDC pocket folder.",4.5,https://www.rei.com/media/2d43ceef-8798-4df8-aa1f-0c54555ed250?size=784x588,"['Manual AXIS® lock folding mechanism', 'Drop-point CPM-S90V (59-61 HRC) blade steel with a satin finish', 'Carbon fiber handle scales with a blue-anodized aluminum backspacer/lanyard hole', 'Reversible mini deep carry clip']"
Leatherman Signal Colors Multi-Tool,Leatherman,$129.95,"Brighten your adventure with bold colors of this Leatherman Signal multi-tool. Packing 19 useful tools into a compact, 4.5 in. size, the Signal helps you gear up and go further.",4.4,https://www.rei.com/media/ad940ded-fa04-45cd-95cc-39ca3be71df0?size=784x588,"['Every feature on this tool can be opened and operated with one hand, ideal for situations that require multitasking or a free hand', 'All locking features means that every tool and knife on the body of the handle, with the exception of the plier head, will lock into place', 'A removable clip allows you to wear the Signal on a pocket or belt loop; remove the clip to carry in a sheath if preferred', '19 tools, including a fire-starting ferro rod, 420HC stainless-steel partially serrated blade, saw, pliers, emergency whistle, customizable bit driver and a built-in hammer', 'Knife and saw are accessible without opening the tool', '1 and 2 Phillips-head and 3/16 in. flat screwdriver bits included', 'Nylon sheath included']"
Nikon Monarch M5 10 x 42 Binoculars,Nikon,$299.95,"Making objects appear 10 times closer than they actually are and featuring renowned Nikon optics, the full-size Nikon Monarch M5 10 x 42 binoculars give you a close, vivid view of your surroundings.",5.0,https://www.rei.com/media/fad4de40-0bb5-4c7c-8ba2-6f79cbf86912?size=784x588,"['Large 42 mm objectives (front lenses) gather abundant light and provide a wide field of view', 'At 1,000 yards, the binoculars deliver a 293 ft. wide field of view so you can see more of the scene in greater detail, making it easier to locate your subject', 'Dielectric, high-reflective, multilayer prism coating ensures superior transmittance uniformity across the visible range, resulting in brighter images and more natural colors', 'Nikon ED (Extra-low Dispersion) glass virtually eliminates common distortion, chromatic aberrations and color fringing for clear, high-resolution views in nearly any lighting', 'Roof prisms have a phase-corrected coating applied to the prism surfaces for higher resolutions', 'Large, smooth-spinning central focus knob allows simple, precise focus adjustment down to 8.2 ft.', ""Comfortable high-eye point design leaves sufficient space between your brow and the eyecups for a clear field of view, even when you're wearing glasses"", 'Convenient turn-and-slide operation makes it easy to get the durable rubber eyecups right where you want them for maximum comfort and field of view', 'Enhanced rubber-armored body provides nonslip grip and protection from bumps and bruises', 'Binoculars are nitrogen-filled and O-ring–sealed for fog-free performance', 'Ready for every adventure, these compact, lightweight companions weigh just 1 lb. 6.6 oz.']"
Benchmade 535BK-4 Bugout Pocket Knife,Benchmade,$248.00,"An elegant addition to your EDC, the Benchmade 535BK-4 Bugout pocket knife features a detail-laden aircraft-grade aluminum handle, red-anodized spacers and studs and a classic M390 steel blade.",4.7,https://www.rei.com/media/19b02858-8eb7-4a7c-ad12-2bc4ed024687?size=784x588,"['Drop-point M390 steel blade is protected by a black DLC (diamond-like coating) finish', 'Aircraft-grade aluminum handle scales are milled with a detailed pattern for a striking appearance', 'Red-anodized barrel spacers and thumb studs', 'Manual AXIS® lock folding mechanism', 'Mini deep-carry clip is reversible to suit your preference']"
Leatherman FREE P4 Multi-Tool,Leatherman,$149.95,Say goodbye to frustration and broken fingernails—the Leatherman FREE P4 multi-tool features 21 tools held closed with magnetic architecture that opens with a simple push of the thumb.,4.7,https://www.rei.com/media/a58ffa34-c46d-4a61-a24b-8c6e085f4340?size=784x588,"['Magnetic architecture secures 21 all-locking tools; haptic feedback gives confidence that every feature is locked into place', 'Opening and closing only requires a push of the thumb', 'Made from 100% stainless steel; includes a durable nylon sheath']"
Nikon Aculon A211 8 x 42 Binoculars,Nikon,$89.95,"The Nikon Aculon A211 8 x 42 binoculars build on the proven performance of the popular Action series with bright, sharp imagery and ergonomic comfort for a wide range of outdoor pursuits.",4.9,https://www.rei.com/media/a6aa7316-59df-4269-a812-df5d7eeb4834?size=784x588,"['Powerful magnification visually pulls subjects 8 times closer; objective lens diameter of 42mm delivers excellent light transmission for dawn-to-dusk viewing', 'Lenses are multicoated with antireflective elements for excellent brightness, sharpness and resolution through the full power range', 'BaK4 high-index porro prisms provide a clear, crisp image', 'Wide center focus wheel is easy to manipulate', 'Durable rubber armor provides shock resistance', 'The Nikon ACULON A211 8 x 42 binoculars feature rubber eyecups that can be twisted down for use with eyeglasses']"
Benchmade 533 Mini Bugout Fine-Edge Knife,Benchmade,$135.00,"Small enough for a mint tin, yet big enough for adventure, the Benchmade 533 Mini Bugout fine-edge knife maintains the configuration of its full-size counterparts in an ultralight 1.5 oz package.",4.5,https://www.rei.com/media/c2407c37-9a12-470f-8216-8b67c2e68e9e?size=784x588,"['Drop-point, CPM-S30V premium, stainless-steel blade (58-60HRC) holds edges well and works for a variety of uses', 'Strong, spring-loaded AXIS® locking mechanism adjusts smoothly for ease of operation', 'Orange Grivory® handle scales', 'Orange anodized aluminum barrel spacers and thumb lugs with DLC-coated titanium lock bar', 'Reversible, mini deep carry pocket clip with black oxide finish']"
Nikon Trailblazer ATB Waterproof 8 x 25 Binoculars,Nikon,$79.95,The all-purpose Trailblazer ATB™ compact binoculars have multi-coated lenses and offer waterproof and fogproof performance.,4.6,https://www.rei.com/media/4ec03741-61da-4730-ac1b-cf4d38560a84?size=784x588,"['Ergonomic styling is mated with a rubber-armored exterior, providing added shock resistance and a firm grip whether wet or dry', 'All lens and prism elements incorporate Nikon-exclusive Eco-Glass made without the use of arsenic or lead', 'All lenses are coated with multiple layers of anti-reflective compounds for excellent light transmission', 'Large, central focus wheel and adjustable diopter make focus easy to achieve and maintain, even while wearing gloves', 'Turn-and-slide rubber eyecups, complemented by long eye relief, allow the binoculars to be used comfortably by eyeglass wearers', 'Wide field of view makes them great for bird watching, travel, sports spectating and nearly any outdoor adventure']"
Black Diamond Alpine Carbon Cork WR Trekking Poles - Pair,Black Diamond,$204.95,"Ready for alpine backpacking routes, midwinter expeditions and far-flung treks, the Black Diamond Alpine Carbon Cork WR trekking poles boast Whippet Ready technology and 4-season versatility.",4.6,https://www.rei.com/media/53547b5b-30f4-43f2-a86e-d36039d9b8bc?size=784x588,"['3-section carbon fiber shaft offers quick and secure length changes; updated, forged-aluminum FlickLock® Pro adjustability is lighter, stronger and easier to use', 'Wicking cork grip with soft-touch ergonomic grip top and lined vari-width strap provides comfort and security around the wrist when tackling steep terrain', 'Whippet Ready grip technology allows you to attach accessories, such as the Universal 1/4-20 Adapter, Whippet, Alpine Whippet, and Distance UL Shelter (not included)', 'Interchangeable carbide Tech Tips; 38 mm trekking baskets', 'Ski-compatible ferrules will accept 100 mm powder baskets (not included) for deep snow']"
Leatherman Raptor Medical Shears,Leatherman,$89.95,"When it's a question of survival, the Leatherman Raptor medical shears answers loud and clear with the necessary tools to quickly go to work in an emergency situation.",4.6,https://www.rei.com/media/b65f869d-852b-4b9c-b9c2-a21bf6e26fbb?size=784x588,"['Designed with the input of medics, EMTs and firefighters, the Raptor balances multiple medical features with simplicity—no overkill of tools to complicate the scene', 'Tools include 420HC stainless-steel folding medical shears, strap cutter, ring cutter, 5cm ruler, oxygen-tank wrench and carbide glass breaker', 'Stainless-steel components; glass-filled nylon handle scales; injection-molded polymer holster; lanyard hole; replaceable pocket clip']"
Leatherman Surge Multi-Tool,Leatherman,$139.95,"A work-site juggernaut, the Leatherman Surge features easy-to-unlock blades, two bit-drivers with bits, plus a unique blade exchanger for added versatility.",4.6,https://www.rei.com/media/e2228d98-beb0-4e0c-b78e-7f93013dd13e?size=784x588,"['Made from 100% stainless steel to provide years of dependable service; each implement is heat-treated to optimal hardness for its function', 'Secure, ultra-sharp blades are easy to open and close using lock-release on the outside of the handles', 'Tools rotate individually, letting you easily grab one at a time', 'New jaw design creates the strongest needlenose and regular pliers in the Leatherman® line', '420HC clip-point knife, serrated knife and a saw are easily accessible and efficiently handle cutting tasks', 'Cross-cut file is designed to work effectively on wood or metal; ruler measures up to nine inches', 'Unique blade exchanger lets you choose between a saw blade and a file', 'Includes two bit-drivers with two double-end steel bits with 3/16-inch screwdriver, plus #1 and #2 Phillips screwdrivers', '5/16-inch screwdriver, crimper, scissors, can/bottle opener, lanyard ring, awl with thread loop, and Phillips/flat tip eyeglasses screwdriver', 'Wire strippers and newly designed wire cutters, hard-wire, and stranded-wire cutters offer 58% more cutting area', 'Comes with a nylon carrying sheath', 'Assembled in the USA with domestic and imported parts']"
Nikon Prostaff P7 10 x 42 Binoculars,Nikon,$199.95,"Get closer 10X to birds and wildlife, even as the daylight is fading, with the Nikon Prostaff P7 10 x 42 binoculars. They maintain a bright view thanks to the larger objective lenses.",5.0,https://www.rei.com/media/06261254-d022-4b58-adf9-a5282bc40488?size=784x588,"['10X magnification and full-size 42 mm front objectives gather maximum light for a spectacular close view', 'Phase-correction coating is applied to the roof prisms for increased definition and clarity', 'Dielectric high-reflective multilayer prism maximizes light transmission across the visible range', 'Often reserved for the highest-end binoculars, the diopter ring locks into place so you can set it and forget it', 'An oil- and water-repellent coating is applied to both the objective and eyepiece lenses; simply wipe away moisture, fingerprints and smudges', ""Waterproof down to 3.3 ft. in case of mishaps at the water's edge or if you're caught in inclement weather (not intended for underwater use)"", 'The glass used is lead- and arsenic-free', 'Turn and slide the retractable eyecups for use with eyeglasses; extend them to your ideal position for comfortable naked-eye viewing', 'Dark green rubber-armored body provides nonslip grip and protection from the occasional drop or bump', 'Lightweight body uses strong fiberglass-reinforced polycarbonate resin']"
Leatherman Charge Plus TTi Multi-Tool,Leatherman,$179.95,"Ready for tough tasks big and small, the Leatherman Charge Plus TTi multi-tool combines top-requested features with premium materials and upgraded, replaceable wire cutters.",4.6,https://www.rei.com/media/fcb582f2-4241-4421-9317-94994147b327?size=784x588,"['Titanium handles make the tool lightweight and strong', 'Sharp, S30V steel knife blades resist corrosion', 'Features needlenose pliers, regular pliers, premium replaceable wire cutters, electrical crimper, wire stripper, straight and serrated knife blades and saw', 'Also includes scissors, cutting hook, 8 in. (19cm) ruler, can opener, bottle opener, wood/metal file, diamond-coated file, large and small bit drivers and medium screwdriver']"
Leki Jannu FX TA Trekking Poles - Pair - Women's,Leki,$149.95,"Designed specifically for women, the Leki Jannu FX TA trekking poles boast smaller grips, shorter straps and overall smaller dimensions. Plus, a push-button mechanism offers quick extension/collapse.",3.4,https://www.rei.com/media/8b97b02e-e39e-4331-af4c-c7912865e5e7?size=784x588,"['Push-button release mechanism lets you quickly deploy the poles or fold them into 3 sections; 15 in. collapsed length offers easy packability', 'Aergon Cor-Tec ergonomic grips feature a lightweight, edgeless design for optimum comfort and various gripping positions', 'Inclined grip angle of 8° supports your wrists in a neutral position for optimal guidance and efficient, effective pole placement', 'Adjustable Lock Security Skin straps are made from breathable, lightweight, extra-soft material for maximum comfort', 'Extended foam grips are ideal for traversing and climbing', ""Speed Lock+ offers extremely fast and easy adjustment of pole length between 100 and 120 cm, even when you're wearing gloves; smaller and lighter than Speed Lock 1.0"", 'Heat-treated aluminum poles are sturdy, durable and lightweight', 'Interchangeable basket system makes it easy to screw on/off various Leki baskets for different seasons or uses; offset threads help to keep the baskets securely in place', 'Universal carbide flex tips deliver high precision and great grip in nearly any terrain']"
Leki Black Series FX Carbon Trekking Poles - Pair,Leki,$259.95,"Lightweight 3-section poles for your next outdoor adventure, the Leki Black Series FX Carbon trekking poles feature fully redesigned Aergon Air grips with genuine cork surfaces.",5.0,https://www.rei.com/media/aac058a0-b321-45ba-a167-cd5d4f204bb7?size=784x588,"['Poles fold into 3 sections, making them easy to quickly stow in your pack when not in use', 'Aergon Air grips represent a complete redesign for comfort and control, with lightweight hollow-core technology and supportive surfaces to meet your ergonomic needs', 'Grips feature genuine cork surfaces and a positive 8° angle that keeps wrists in a neutral position', 'Adjustable Lock Security Skin straps are made from breathable, lightweight, extra-soft material for maximum comfort', 'Extended foam grips are ideal for traversing and climbing', 'Sleek and lightweight CLD internal locking mechanism provides fast and easy assembly', ""Speed Lock 2+ lever system offers fast and easy length adjustment between 110 and 130 cm, even when you're wearing gloves"", 'System is also smaller and lighter than Speed Lock 1, while delivering a 20% higher holding force', 'Superlight and stiff high-modulus carbon shafts for optimal swing weight', 'Interchangeable basket system makes it easy to screw on/off various Leki baskets for different seasons or uses; offset threads help to keep the baskets securely in place', 'Universal carbide flex tips deliver high precision and great grip in nearly any terrain', 'Travel/storage bag included']"
Vortex Diamondback HD 10 x 28 Roof Prism Binoculars,Vortex,$170.00,"A compact size and affordable price belie the high-performance optics of the Vortex Diamondback HD 10 x 28 roof prism binoculars. Explore the world around you with stunning clarity, even in low light.",5.0,https://www.rei.com/media/b3d98da3-119a-4fb0-9d81-332e9336052d?size=784x588,"['HD optical system with select glass elements delivers exceptional resolution, color fidelity, edge-to-edge sharpness, light transmission and reduced chromatic aberration', 'Enhanced, dielectric, fully multicoated lenses offer excellent clarity and low-light performance', 'Hard, scratch-resistant ArmorTek® coating helps protect exterior lenses from scratches, oil and dirt', 'Wide field of view helps you locate and observe subjects with ease', ""Center wheel adjusts the focus of both barrels at the same time; a diopter on the right eyepiece adjusts for differences in a user's eyes"", 'Adjustable eyecups twist up and down for comfortable viewing with or without eyeglasses', 'Magnesium alloy chassis provides lightweight durability', 'Rubber armor provides secure, nonslip grip and durable external protection', 'Compatible with a tripod adapter, allowing use on tripods and car window mounts (adapter and tripod not included)', 'Comes with a rainguard eyepiece cover, tethered objective lens covers, comfortable neck strap and custom-molded carry case', 'Vortex binoculars are warrantied for life by the manufacturer']"
Benchmade 940-1702 Osborne G10 EX Knife,Benchmade,$195.00,"Combining vintage lines and modern performance, the REI-exclusive Benchmade 940-1702 Osborne G10 EX knife is based on the proven, original Osborne 940.",4.3,https://www.rei.com/media/ca64147d-44f8-430f-ac5d-08f9e2330296?size=784x588,"['AXIS locking mechanism with ambidextrous dual thumb-stud opener', 'CPM-S30V premium, stainless-steel reverse tanto blade', 'Forest green G10 resin handle scales are impervious to moisture and provide a strong, comfortable frame that is easy to handle', 'Reversible tip-up pocket clip']"
Black Diamond Trail Pro Shock Trekking Poles - Pair - Women's,Black Diamond,$159.95,"Lightweight and ready for 4-season use, the women's Black Diamond Trail Pro Shock trekking poles combine 4-stage shock absorption with on-the-fly length adjustment, optimizing for any type of terrain.",4.8,https://www.rei.com/media/e29aa088-f26b-4bfb-9b14-8f3d572b2589?size=784x588,"['Redesigned FlickLock® Pro adjustability is lighter, stronger and easier to use, featuring durable aluminum construction', 'Durable SmashLock quick-release mechanism allows you to quickly lengthen the bottom section of the pole and lock it into place with an easy-to-hear click', 'To collapse your poles on the go, open the FlickLock Pro and then just press the pole tips firmly into the trail', 'Updated dual-density grips have softer rubber and a smoother, more comfortable design; solution straps have more surface area than before for better security and handling', 'Control Shock technology, located within the grips, provides progressive, 4-stage shock absorption with smooth rebound control on even the most rugged trails', 'Interchangeable carbide tech tips offer secure bite on everything from granite slabs to pine duff', 'Includes 38mm trekking baskets; ski-compatible ferrule will accept 100mm powder baskets for deep snow (powder baskets sold separately)']"
Benchmade 535 Bugout Drop-Point Fine-Edge Knife,Benchmade,$144.00,"Benchmade 535 Bugout drop-point fine-edge knife was designed with modern outdoor adventurers in mind, incorporating lightweight, robust materials in an extremely slim, yet ergonomic package.",4.4,https://www.rei.com/media/ed79d239-3d26-4aa7-865b-28fdf08f81be?size=784x588,"['AXIS lock folding mechanism', 'Drop-point, CPM-S30V premium stainless-steel blade (58-60HRC)', 'Blue Grivory handles with anodized aluminum barrel spacers', 'Lightweight DLC-coated titanium AXIS bar, blue anodized aluminum thumb stud, oversize lanyard hole and reversible mini deep-carry pocket clip']"
REI Co-op Flash Carbon Trekking Poles - Pair,REI Co-op,$149.00,"Trail running or navigating a boulder field, the REI Co-op Flash Carbon trekking poles offer welcome support. They're light and easy to pack along, too, so you'll have them when you need them.",3.8,https://www.rei.com/media/a9d53695-a190-488f-97e0-04c8ed27b64c?size=784x588,"['REI-exclusive grips offer light, breathable EVA foam in ergonomic shapes that accommodate a variety of hand sizes and positions comfortably', 'Carbon-composite construction and a 3-section design combine to minimize trail weight without sacrificing sturdiness', 'Adjustable wrist straps have a soft finish for comfort on long hikes', 'Cam locks with oversize levers allow for quick and easy length adjustments while out on the trail', 'Trail baskets have a minimalist profile to cut down on weight while retaining stability', 'Ensure levers are fully tightened and locked before each use; levers loosen in transport and over time, so they may need to be tightened to achieve proper locking tension']"
Leki Makalu FX Carbon AS Trekking Poles - Pair,Leki,$229.95,"With antishock technology to make your mountain adventures more enjoyable, the Leki Makalu FX Carbon AS trekking poles are light and stiff, infinitely adjustable, and easy to stow in your pack.",3.5,https://www.rei.com/media/daa57a70-3923-4ed9-a720-ee4d4d2658c9?size=784x588,"['Poles fold into 3 sections, making them easy to quickly stow in your pack when not in use', 'DSS Antishock System, integrated directly above the tip, reduces peak impacts by approximately 40%, thus relieving stress on joints, tendons and ligaments', 'Aergon Air grips represent a complete redesign for comfort and control, with lightweight hollow-core technology and supportive surfaces to meet your ergonomic needs', 'Backs of grips are fully rubberized for maximum grip and control when going downhill', 'Inclined grip angle of 8° supports your wrists in a neutral position for optimal guidance and efficient, effective pole placement', 'Adjustable Lock Security Skin straps are made from breathable, lightweight, extra-soft material for maximum comfort', 'Extended foam grips are ideal for traversing and climbing', 'ELD is a user-friendly locking mechanism for fast and easy assembly; it releases pole tension with the push of a button', ""Speed Lock 2+ lever system offers fast and easy length adjustments between 110 and 130 cm, even when you're wearing gloves"", 'System is also smaller and lighter than Speed Lock 1, while delivering a 20% higher holding force', 'Superlight and stiff high-modulus carbon shafts for optimal swing weight', 'Interchangeable basket system makes it easy to screw on/off various Leki baskets for different seasons or uses; offset threads help to keep the baskets securely in place', 'Carbide tips offer excellent grip', 'Travel/storage bag included']"
Leki Makalu FX Carbon Trekking Poles - Pair,Leki,$219.95,"Built to support your mountain adventures, the Leki Makalu FX Carbon trekking poles are light and stiff, adjustable between 110 and 130 cm, and easily stowable thanks to a 3-piece folding design.",5.0,https://www.rei.com/media/1c5c9f98-bc8d-4d03-85cb-aed087553a71?size=784x588,"['Poles fold into 3 sections, making them easy to quickly stow in your pack when not in use', 'Aergon Air grips represent a complete redesign for comfort and control, with lightweight hollow-core technology and supportive surfaces to meet your ergonomic needs', 'Backs of grips are fully rubberized for maximum grip and control when going downhill', 'Inclined grip angle of 8° supports your wrists in a neutral position for optimal guidance and efficient, effective pole placement', 'Adjustable Lock Security Skin straps are made from breathable, lightweight, extra-soft material for maximum comfort', 'Extended foam grips are ideal for traversing and climbing', 'ELD is a user-friendly locking mechanism for fast and easy assembly; it releases pole tension with the push of a button', ""Speed Lock 2+ lever system offers fast and easy length adjustment between 110 and 130 cm, even when you're wearing gloves"", 'System is also smaller and lighter than Speed Lock 1, while delivering a 20% higher holding force', 'Superlight and stiff high-modulus carbon shafts for optimal swing weight', 'Interchangeable basket system makes it easy to screw on/off various Leki baskets for different seasons or uses; offset threads help to keep the baskets securely in place', 'Universal carbide flex tips deliver high precision and great grip in nearly any terrain', 'Travel/storage bag included']"
REI Co-op Tarn Trekking Poles - Pair - Kids',REI Co-op,$54.95,Give your little hiker two more points of contact on the trail with the kids' REI Co-op Tarn trekking poles. Oversized camlocks make the poles easily adjustable to lengthen them as your kid grows.,4.6,https://www.rei.com/media/8a69dd23-1fab-422b-ac33-d1cd286f1e79?size=784x588,"['Adjustment locks have oversize lever for easy adjustments between users or to adapt to slope angle', 'Trail baskets boast a generous size for flotation in soft soil and snow', 'Adjustable wrist straps enhance comfort', 'Ensure levers are fully tightened and locked before each use; levers loosen in transport and over time, so they may need to be tightened to achieve proper locking tension']"
Benchmade 535BK-2 Bugout Fine-Edge Knife,Benchmade,$158.00,"Blacked out from tip to tail, the Benchmade 535BK-2 Bugout fine-edge knife weighs in slightly lighter than its predecessors—thanks to a CF-Elite™ handle—yet boasts greater rigidity under pressure.",4.6,https://www.rei.com/media/dfc57020-8238-464a-bf9c-6ff456e1cf23?size=784x588,"['Drop-point, CPM-S30V premium, stainless-steel blade (58-60HRC) holds edges well and works for a variety of uses; graphite DLC coating offers a subtle look', 'Strong, spring-loaded AXIS® locking mechanism adjusts smoothly for ease of operation', 'Graphite Black molded CF-Elite carbon fiber–reinforced nylon handle scales are lightweight yet rigid', 'Dark gray anodized aluminum standoffs; titanium AXIS bar with DLC coating; black oxide hardware and liners', 'Reversible, mini deep-carry clip with black oxide finish']"
Celestron StarSense Explorer LT 114AZ Telescope,Celestron,$239.95,"Let your smartphone be your guide to the galaxy with the Celestron StarSense Explorer LT 114AZ telescope, its StarSense technology helps you analyze the night sky and locate objects in real time.",4.5,https://www.rei.com/media/cede18f2-566f-4178-8ba9-8566d2a28484?size=784x588,"['Bypass complicated star charts and locate objects easier, faster and more accurately by docking your phone on the telescope and launching the StarSense Explorer app', ""The app's user-friendly interface and detailed tutorials help beginners ease into the expansive universe of astronomy"", 'Patent-pending StarSense sky recognition technology uses your smartphone to analyze star patterns overhead and calculate their real-time position in the sky', 'StarSense Explorer app automatically generates a list of currently visible celestial objects', 'Make a selection and let on-screen arrows guide you as you move the telescope; bullseye target turns green when the object is located and ready to view in the eyepiece', 'Even with city light pollution, StarSense Explorer is advanced enough to pick out Jupiter, Saturn, Venus, the Orion nebula, double stars and other celestial objects', 'More objects, including the Andromeda galaxy, Hercules open star cluster, become visible when viewing from darker and more remote locations', 'Manual altazimuth mount with slow-motion, sliding rod altitude adjustment makes it easy to follow the on-screen arrows to your desired target', '114 mm (4.5 in.) Newtonian reflector lens with highly reflective coatings lets you clearly view all the best celestial objects in the sky', 'Weighing just 10.4 lbs., the whole telescope kit is portable enough to bring on your next camping trip or remote outing', 'Telescope kit includes 2 eyepieces (25 mm and 10 mm), 2x Barlow lens, StarSense smartphone dock, a red dot finderscope and an adjustable-height tripod']"
