title,brand,price,description,rating,image,feature
LifeStraw Go Filter Bottle with 2-Stage Filtration - 22 fl. oz.,LifeStraw,$27.93,"The 22 fl. oz. LifeStraw Go Filter Bottle with 2-stage filtration has a built-in hollow-fiber membrane and activated carbon straw / filter so you can have clean, and clean-tasting, water on the go.",4.2,https://www.rei.com/media/00873faa-d675-4202-9b4a-83394920e4c4?size=784x588,"[""Hollow-fiber filter membrane with activated carbon offers a high flow rate; sip on the straw and it filters the water while it's on the way to your mouth"", '0.2-micron filter physically removes 99.9999% of all bacteria, such as salmonella, cholera and E.coli; removes 99.9% of all protozoa such as giardia and cryptosporidia', 'Detachable hollow-fiber filter membrane is effective for cleaning up to 1,000 gallons (4,000L) before needing replacement; bottle can be used indefinitely', 'BPA-free Tritan® plastic bottle is lightweight and durable; leakproof lid and durable, flexible mouthpiece detaches for easy cleaning', '22 fl. oz. LifeStraw Go Filter Bottle includes a carabiner for easy carrying']"
Hydro Flask Wide-Mouth Flex Straw Lid,Hydro Flask,$14.95,"The Hydro Flask Wide-Mouth Flex Straw Lid boasts high flow to quench your thirst, and durability to withstand the most tenacious teeth. A flexible strap makes it easy to carry when you're on the go.",4.4,https://www.rei.com/media/73d45b91-1b65-4056-8e80-d774f3f12bee?size=784x588,"['Designed with stainless-steel pivots and a flexible strap, this lid moves when you do', ""Made of durable, BPA-free polypropylene PP#5, it's top-rack dishwasher safe"", 'Compatible with all newer styles of Hydro Flask wide-mouth bottles (not included)', 'Durable rubber straw with high flow rate', 'Straw cut guide: Trim 2.5 in. off the straw for the 18 fl. oz. bottle, 1.5 in. for the 32 fl. oz. bottle, and just a hair for the 64 fl. oz. bottle', 'Please note: The Wide-Mouth Straw Flex Lid is not leakproof', 'Manufacturer offers a lifetime warranty']"
CamelBak Crux 3L Reservoir - 3 Liters,CamelBak,$37.00,The CamelBak Crux 3-liter reservoir delivers high-flow hydration and features an ergonomic handle for easier refilling and an on/off lever at the bite valve that makes it easy to prevent leaks.,3.5,https://www.rei.com/media/795fe4f5-7d04-4943-9567-c33a603ed5d2?size=784x588,"['Quick Link system lets you easily disconnect the drink tube and remove the reservoir from your pack (an auto shutoff valve prevents leakage)', 'Integrated reservoir baffles create a low profile for easy pack loading and reduce water sloshing', 'Hydrogaurd antimicrobial technology inhibits the growth of bacteria in the reservoir and tube', 'Big bite valve is easy to use and self seals after each drink', ""Leakproof on/off lever at bite valve offers water when you want it and prevents leaks when you don't"", 'Large access port makes it easy to clean and fill', 'Ergonomic handle makes it possible to fill with one hand', 'Wash reservoir with hot water and mild soap and let dry after each use']"
Katadyn Hiker Microfilter,Katadyn,$79.95,"The lightweight, reliable and easy-to-use design makes the Katadyn Hiker microfilter a great choice for backpacking and trekking.",4.0,https://www.rei.com/media/f4b0e169-77bd-4ef9-9b38-bc5e017e3c57?size=784x588,"['Filter physically removes particles, protozoa, and bacteria down to 0.2 microns in size, including giardia, salmonella, cryptosporidia and others', 'Glass-fiber element is pleated for increased surface area to handle silt and muddy water', 'Activated-carbon core adsorbs chemicals and pesticides to improve taste of water', 'Aproximately 48 strokes per min. provide 1 liter of clean drinking water', 'Pre-filter at hose inlet filters to 150 microns, removing larger contaminants before they reach the main filter to increase its life span', 'Included adapter allows the filter output hose to attach to the quick-connect fitting built into some hydration reservoirs (reservoir not included)', 'Katadyn Hiker water filter includes a carry sack and bottle adapter that fits most water bottles']"
Katadyn Hiker/Hiker Pro/Base Camp Replacement Element,Katadyn,$54.95,"Replacement element for Katadyn® Hiker, Hiker Pro and Base Camp water filters.",4.1,https://www.rei.com/media/29f035ab-c6b0-41d1-8bb1-9fcaa6081558?size=784x588,"['Glass-fiber element is pleated for increased surface area to handle silt and muddy water', 'Activated-carbon core adsorbs chemicals and pesticides to improve taste of water', 'Includes field maintenance kit with cleanable filter protector to extend cartridge life in challenging conditions', 'To clean filter protector, simply swish it in the water', 'Replacement element works with Hiker Pro, Hiker and older PUR Hiker filters; also works with Base Camp using an additional retainer ring (available from Katadyn directly)']"
Platypus GravityWorks/CleanStream Replacement Cartridge,Platypus,$64.95,This replacement filter cartridge keeps your Platypus GravityWorks™ or CleanStream™ water filter system (sold separately) operating in tip-top shape.,4.4,https://www.rei.com/media/a4c95d40-3752-4776-89fd-3df097b6ee6d?size=784x588,"['Filter life is rated at approximately 1,500 liters (depending on water conditions)', 'Replacement cartridge filters to 0.2 micron; filter meets Environmental Protection Agency standards for removal of bacteria and protozoa', 'The GravityWorks replacement filter weighs 1.9 oz.']"
Katadyn Hiker Pro Clear Microfilter,Katadyn,$89.95,"This REI exclusive Katadyn Hiker Pro Clear Microfilter offers the same field-maintainable convenience and quick-connect fittings as the standard Hiker Pro, only with a unique transparent housing.",3.5,https://www.rei.com/media/ba1a635a-9baa-462c-9ea4-9c1238d360b9?size=784x588,"['Transparent housing lets you see the filter technology in action and provides visibility when the filter is dirty and requires cleaning or replacement', 'Hiker Pro includes a field maintenance kit with cleanable filter protector to extend the cartridge life in challenging conditions', 'Approximately 48 strokes per min. provide 1 liter of clean drinking water', 'Quick-connect fittings permit easy installation and removal of input and output hoses; hoses also connect directly to hydration reservoirs with 0.25 in. drink tubes', 'Filter physically removes particles, protozoa and bacteria down to 0.2 microns in size, including giardia, salmonella, cryptosporidia and others', 'Glass-fiber element is pleated for increased surface area to handle silt and muddy water', 'Activated-carbon core absorbs chemicals and pesticides to improve taste of water', 'To clean filter protector, simply swish it in the water', 'Pre-filter at hose inlet filters to 150 microns, removing larger contaminants before they reach the main filter to increase filter lifespan', 'Ergonomic pump handle is comfortable and easy to pump', 'Includes a carry sack and bottle adapter that fits most water bottles']"
Platypus QuickDraw Microfilter System,Platypus,$44.95,"Ensuring quick and easy access to clean water on any adventure, the fill-and-squeeze Platypus QuickDraw Microfilter System filters up to 3 liters of water per minute and adds just 3.6 oz. to your kit.",3.4,https://www.rei.com/media/33ec03f3-63de-4237-a6c9-78b64b81340e?size=784x588,"['Includes 1 L QuickDraw reservoir and a hollow-fiber filter cartridge; entire system weighs just 3.6 oz. (101 g) and packs away smaller than a rolled-up T-shirt', 'Made with proprietary taste-free, durable tri-layer film, the 1 L QuickDraw reservoir features a wide mouth and handle for easy filling at any water source', 'Hollow-fiber QuickDraw filter can be shaken clean, or your can perform a tool-free backflush to ensure the fast flow rates will stick around for the duration of your trips', 'Hundreds of tiny hollow fibers enable the microfilter to filter water faster than traditional filter media: up to 3 L per minute with normal squeeze pressure', 'Each microfilter is individually tested to ensure it meets all EPA and NSF guidelines for the removal of 99.9999% of bacteria and 99.9% of protozoa', ""QuickDraw filter cartridge's inside/outside (I/O) dual-thread design securely attaches a variety of other Platypus bottles and reservoirs (not included)"", 'QuickDraw filter also fits smartwater® bottles and certain other common 28 mm PET soda/water bottles so you can filter water in a pinch', ""Attached clean side cap flips open and creates a secure seal when closed; soft-touch filter housing is grippy even when wet and won't pick up dirt from the ground""]"
Osprey Hydraulics Cleaning Kit,Osprey,$33.00,"When your hydration system needs de-funking, the Osprey Hydraulics Reservoir cleaning kit is the only answer: it has everything you need to clean and maintain your reservoir and tubing.",4.0,https://www.rei.com/media/108ff7d6-2744-4972-b091-19a38d2b8c07?size=784x588,"['Includes a reservoir cleaning brush, delivery system cleaning brush and drying rack', 'The Hydraulics cleaning kit works best with screw-top style reservoirs']"
Stanley IceFlow Straw Tumbler - 20 fl. oz.,Stanley,$26.00,"Ideal for car commutes or workouts at home, the 20 fl. oz. Stanley IceFlow Straw tumbler has a built-in flip straw and vacuum insulation to ensure that you always have crisp, cold hydration in hand.",4.2,https://www.rei.com/media/70617302-a016-4592-8031-1d1bcc636537?size=784x588,"['Double-wall vacuum insulation keeps chilled beverages cold for up to 7 hrs. or iced for up to 35 hrs.', '18/8 stainless steel can take a beating; everything is made with BPA-free materials', ""Leakproof flip straw allows effortless sipping—then snap it shut when you're done"", 'Easy-to-carry, rotating handle lets you quickly grab and go', 'Dishwasher safe', 'Covered by the Stanley Built for Life™ limited lifetime warranty; contact Stanley for details']"
Platypus GravityWorks Water Filter Complete Kit  - 2 Liter,Platypus,$109.95,Platypus took the already fast and easy-to-use GravityWorks™ filter system and came up with this smaller and lighter 2-liter complete kit that adapts to your backcountry travels.,4.5,https://www.rei.com/media/73612d0b-4b3c-41d6-baab-0bd9b9444d27?size=784x588,"['Complete kit includes a 2-liter dirty collection reservoir, a 2-liter Platy bottle, GravityWorks filter cartridge, in-line adapter, bottle adapters and hoses', 'Fill the dirty collection reservoir, hang it above the clean Platy bottle and let gravity carry the water through the filter', 'Bottle adapter fits Platypus and most Nalgene, MSR, Sigg and Klean Kanteen bottles (not included) also attaches to most hydration reservoir shutoff valves and tubes', ""Hollow fiber filter technology offers a high flow rate of 1.5 liters per minute—that's 2 liters in less than 90 sec."", 'Filter physically removes particles, protozoa, and bacteria down to 0.2 microns in size, including giardia, salmonella, cryptosporidia and others', 'Unfiltered reservoir features a quick-disconnect valve that automatically shuts off the flow of water when hose is disconnected', 'Use the included push/pull adapter to connect the GravityWorks system directly into any Platy bottle with a push/pull cap; also works with many other bottles and reservoirs', 'Clean the system by simply holding the filtered-water reservoir above the unfiltered-water reservoir to backflush the filter', 'Taste-free reservoirs and silicone hoses ensure great-tasting water']"
LifeStraw Peak Gravity Water Filter System - 3 Liters,LifeStraw,$59.95,"Ultralight, durable and fully leakproof, the LifeStraw Peak Gravity water filter system lets gravity do the work to make up to 3 liters of clean water while backpacking, camping or traveling in an RV.",4.8,https://www.rei.com/media/8c392b36-4100-47af-8d17-12c242290383?size=784x588,"['Simply fill the water storage bag with dirty water, hang the bag up and let gravity do the work to make clean drinking water', 'Bag can also be used as a large squeeze bottle or a leakproof water storage container with the included leakproof cap', 'Filter component can also be used as a straw or screwed onto a standard water bottle (not included)', 'LifeStraw filter provides up to 3 liters of water per minute', '0.2-micron filter physically removes 99.999999% of all bacteria, such as salmonella, cholera and E.coli; removes 99.999% of all parasites; removes 99.999% of microplastics', 'Also removes silt, sand and cloudiness greater than 0.2 micron', 'Membrane microfilter lasts up to 1,000 gal. (4,000 L)', 'Custom backwash accessory provides great flow over the long haul', 'Meets U.S. EPA and NSF P231 drinking water standards for the removal of bacteria and parasites']"
Katadyn BeFree Replacement Filter,Katadyn,$26.95,"This replacement Katadyn BeFree filter works with all BeFree filter systems, including bottles and gravity bags, to give you the freedom to drink anytime, anywhere by filtering water to EPA standards.",4.2,https://www.rei.com/media/a349dbff-fd62-4251-9e26-11d55a140f55?size=784x588,"['Filters up to 2 liters of water per minute', 'Easy to clean: simply shake or swish to remove debris', '0.1 micron microfilter is tested to protect against harmful organisms, removing protozoa (99.99%) and bacteria (99.9999%) to EPA standards', 'Tested to 1,000 liters; individual results will depend on water quality']"
Hydro Flask Lightweight Wide-Mouth Vacuum Water Bottle - 24 fl. oz.,Hydro Flask,$44.95,"Built for long treks and spontaneous route changes, the Hydro Flask Trail Series Lightweight wide-mouth vacuum water bottle delivers all the ice-cold refreshment you need—without the extra weight.",4.7,https://www.rei.com/media/98e891ea-2e84-4b16-83d3-5c1e32fc0165?size=784x588,"['Tapered walls are thinner up top to save weight, and thicker on the bottom for durability', '25% lighter than the original 24 fl. oz. Hydro Flask wide-mouth bottle', 'Honeycomb-insulated wide-mouth cap is leakproof and features a flexible perforated strap and aluminum pivots to cut weight', 'Keeps cold liquids cold for 24 hrs. and hot drinks hot for 12 hrs.', 'Compatible with Hydro Flask Wide-Mouth Straw lid, Wide-Mouth Flex Sip lid and Wide-Mouth Flex caps (not included)', 'Hydro Flask offers a lifetime warranty on this product']"
MSR MiniWorks EX Water Filter,MSR,$109.95,The compact MSR MiniWorks EX water filter with EX technology has been proven reliable by thousands and thousands of adventurers around the world.,4.0,https://www.rei.com/media/742038c0-0145-4410-930d-f4b4f926a8f8?size=784x588,"['Ceramic/carbon Marathon™ EX element effectively removes bacteria and protozoa including giardia and cryptosporidia', 'Also removes unpleasant tastes and odors caused by organic compounds, such as iodine, chlorine and pesticides', 'Filter can be cleaned over and over for maximum field life with no tools required', 'AirSpring Accumulator™ increases filtration speed up to 1 liter per min.', 'Bottom screws onto an MSR Dromedary® Bag or Nalgene® water bottle for easy operation (both sold separately)', 'Easy disassembly lets you troubleshoot and maintain the MSR MiniWorks EX filter in the field']"
CamelBak Crux 2L Reservoir - 2 Liters,CamelBak,$35.00,"With high-flow hydration and an on/off lever at the bite valve that makes it easy to prevent leaks, there's a lot to like about like the CamelBak Crux Crux 2-liter reservoir.",3.8,https://www.rei.com/media/3da09a81-9887-421b-93a7-296055dae26e?size=784x588,"['Quick Link system lets you easily disconnect the drink tube and remove the reservoir from your pack (an auto shut-off valve prevents leakage)', 'Integrated reservoir baffles create a low profile for easy pack loading and reduce water sloshing', 'Hydrogaurd antimicrobial technology inhibits the growth of bacteria in the reservoir and tube', 'Big bite valve is easy to use and self seals after each drink', ""Leakproof on/off lever at bite valve offers water when you want it and prevents leaks when you don't"", 'Large access port makes it easy to clean and fill', 'Ergonomic handle makes it possible to fill with one hand', 'Wash reservoir with hot water and mild soap and let dry after each use']"
Osprey Hydraulics LT Reservoir - 1.5 Liters,Osprey,$39.00,The 1.5-liter Osprey Hydraulics LT reservoir is made for light and fast activities where weight and balance (and hydration) are critical.,4.0,https://www.rei.com/media/bbf665a8-d637-4118-8a47-a773d25c67c0?size=784x588,"['Twin-welded diagonal baffles stabilize the water and maintain a flat profile in your pack', 'Streamlined design allows for easy loading into internal hydration sleeves', 'Pour shield extends the collar to ease filling in shallow sinks and control pouring into pots or bottles', ""Includes a magnetic clip to attach to your backpack's sternum strap, giving the magnetic bite valve a place to rest when it's not in use"", 'Bite valve offers fast, smooth water flow with a 1/4 twist on/off switch']"
YETI Rambler Half Gallon Jug - 64 fl. oz.,YETI,$100.00,The YETI Rambler half-gallon jug offers the same durable construction and industry-leading ice retention that you've come to expect from the YETI Rambler Series but now in a larger build.,4.2,https://www.rei.com/media/5318e96b-b078-4de4-9d78-e81b0288124a?size=784x588,"['Double-wall vacuum construction and a full inch of insulation keep drinks cold or hot to the last drop', 'Carrying handle has a secure rubber grip, which makes hauling it from the truck to the boat easy', 'MagCap lid and docking station use magnets to ensure your cap stays put while you satisfy your thirst', 'Made with durable, kitchen-grade 18/8 stainless steel', 'No Sweat design keeps fingers dry and frostbite-free']"
MSR MiniWorks EX Purifier System,MSR,$119.95,Get easy-to-use bacterial and viral protection that's critical in popular wilderness areas and developing countries with the comprehensive MSR MiniWorks EX purifier system.,3.6,https://www.rei.com/media/a4467db3-2d27-41b6-8e7c-8cfd52ddd00e?size=784x588,"['Long-lasting ceramic element filters out waterborne bacteria and protozoa, as well as particulate, taste and odors, for up to 2,000 liters', 'To protect against viruses, add included Aquatabs® purification tablets to your water—together, the filter and tabs provide reliable water in a compact system', 'Chlorine-based Aquatabs tablets inactivate viruses without bad-tasting iodine', 'Solid activated carbon core in the filter reduces unpleasant tastes and odors along with many chemical contaminants', 'Air spring accumulator increases filtration speed up to 1 liter per minute for a fast flow rate', 'Field-maintainable design can be cleaned repeatedly in the field for full flow recovery—no tools required']"
Owala FreeSip Vacuum Water Bottle - 24 fl. oz.,Owala,$25.00,"Whether you choose to sip or chug, the 24 fl. oz. Owala FreeSip vacuum water bottle has you covered with its patented push-button lid. Plus, its triple-layer construction keeps drinks cold all day.",4.6,https://www.rei.com/media/53ca2c3f-40ef-480b-ba56-49cdb7493144?size=784x588,"['FreeSip spout makes it possible to drink in two different ways: Hold it upright to sip through the built-in straw, or tilt back to chug through the wide-mouth opening', 'Patented locking push-button lid flips open for drinking or closed to keep the spout clean; a convenient carry loop doubles as a lock', 'Triple-layer, vacuum-insulated stainless-steel construction keeps drinks cold for up to 24 hrs.', 'Not for use with hot liquids', 'Wide opening for easy cleaning and adding ice', 'Base of bottle is cup holder-friendly', 'Hand-wash bottle; lid is dishwasher-safe', ""Backed by the manufacturer's limited lifetime warranty""]"
Katadyn Gravity BeFree Water Filtration System - 3 Liters,Katadyn,$74.95,"Let gravity do the work when you need clean drinking water. With the Katadyn Gravity BeFree 3.0L microfilter, you can drink directly from the reservoir or easily fill a bottle or another reservoir.",3.6,https://www.rei.com/media/c1ce0836-aa6b-4313-b700-9d003f0b3bf8?size=784x588,"['0.1 micron microfilter is tested to protect against harmful organisms; it removes 99.99% of protozoa and 99.9999% of bacteria to EPA standards', 'Compared to the standard BeFree 3L filter, this filter includes a convenient output hose that lets you quickly fill water bottles and hydration systems', 'Output hose has quick-connect, hydration-pack adapters for hands-free filling of hydration bladders', 'Quick-release cap with auto shutoff for easy filling without hoses and fast output hose attachment', 'Easily hang the durable and collapsible 3-liter HydraPak reservoir with the integrated bail handle and carry loop/hang strap with clips', 'Filters up to 2 liters per minute', '42mm, wide-mouth opening makes for easy filling from a lake, stream or faucet', 'Simply shake or swish the EZ-Clean membrane to remove debris', 'Tested up to 1,000 liters; individual results will depend on water quality', 'Also included is a carry bag and separate bag for the outlet hose to keep it clean and avoid cross-contamination', 'Made with BPA-free materials']"
Nalgene Sustain Wide-Mouth Water Bottle - 32 fl. oz.,Nalgene,$15.95,Made from Tritan Renew copolyester—using 50% certified recycled content—the 32 fl. oz. Nalgene Sustain wide-mouth water bottle helps you lessen your impact on the environment.,4.8,https://www.rei.com/media/b5513f5e-bf84-4dbe-b202-def194c56162?size=784x588,"['Tritan Renew is crafted from next-generation recycled resin that transforms plastic destined for landfills into high-performance, BPA-, BPS- and phthalate-free bottles', 'Completely leakproof with continuous, straight-shouldered, semibuttressed threads that keep the bottle sealed tight', 'Easy-to-clean, dishwasher-safe Tritan Renew copolyester material is free of BPA, BPS and phthalates', 'Wide-mouth design fits most filtration devices (not included) and is easy to fill with ice cubes', 'Built to last, guaranteed for life by Nalgene']"
Hydro Flask Wide-Mouth Vacuum Water Bottle with Straw Lid - 32 fl. oz.,Hydro Flask,$49.95,"From afternoons at the swimming hole to your favorite hike, the 32 fl. oz. Hydro Flask Wide-Mouth vacuum water bottle with Straw lid helps you hit your daily hydration goals.",4.6,https://www.rei.com/media/9857db28-be45-427a-8864-ba5f8720b0bb?size=784x588,"['TempShield® double-wall vacuum insulation keeps your drink hot or cold for hours', '18/8 stainless-steel construction with proprietary powder coating is BPA-free', 'Covered by a Hydro Flask lifetime warranty', 'Compatible with other Hydro Flask Wide-Mouth accessories (not included)', 'Registered trademark has been removed on logo and wordmark; the absence or presence of a Hydro Flask ™ or ® symbol next to their logo is not an indicator of authenticity']"
OXO Outdoor Leakproof Squeeze Bottle Set,OXO,$11.95,"Because no camping trip is complete without condiments, dressings and oils, the OXO Outdoor leakproof squeeze bottle set includes 2 bottles so you can bring your faves.",4.8,https://www.rei.com/media/c7b3c5db-ce67-40b7-beb8-f46c3d7cae31?size=784x588,"['Includes one 3 fl. oz. bottle and one 6 fl. oz. bottle', 'Bottles have built-in measurement markings in cups, ounces and milliliters', 'Leakproof lids have attached caps for safe transport and storage in camp kits', 'Thick tip is best for condiments and dressings; thin tip is best for oils, syrups and marinades']"
YETI Rambler Bottle Straw Cap,YETI,$13.00,"The YETI Rambler Bottle Straw Cap lets you drink water (or other cold beverages) on the go without slowing down. It's perfect for smoothies, slushies, margaritas and other frozen drinks, too.",4.3,https://www.rei.com/media/5aeb3c9c-cc88-4172-9ca5-acd598b2a478?size=784x588,"['Use it with compatible YETI Rambler tumblers and bottles (sold separately)', 'Wide straw opening lets you get more drink with every sip', 'Molded-in stopper prevents straw loss, and can handle both thin and thick liquids', 'Durable, BPA-free Tritan copolyester makes this lid shatter-resistant and dishwasher-safe']"
Hydro Flask Oasis 128 fl. oz. Container - 1 gal.,Hydro Flask,$124.95,Leave the stove at home. Pour 16 servings of hot drink from the Hydro Flask Oasis 128 fl. oz. container. It keeps contents piping hot (or icy cold) and holds one gallon—the largest Hydro Flask!,4.5,https://www.rei.com/media/c18735ba-0b8b-4359-8f1c-b86eeb9d8c88?size=784x588,"['Leakproof dual-function lid makes for easy pouring, filling and cleaning; smaller lid creates a pour spout; larger lid opens up the top of the bottle', 'The stainless-steel body is tough and durable, protecting food and drink from heat and light', 'Double-wall vacuum insulation protects temperatures for up to 24 hrs. (cold) or 12 hrs. (hot)', 'Indent in the base and flexible strap near the rim make the bottle easy to grab and pour', 'Mouth diameter: 4.4 in.']"
MSR TrailShot Pocket-Sized Water Filter,MSR,$54.95,Stash it it your pocket and forget it until you need it. The 5.2 oz. MSR TrailShot Pocket-Sized water filter lets you refill your reservoir or drink directly from the source without lying in the dirt.,3.5,https://www.rei.com/media/94c5ad2b-ce7e-47c9-afa5-6d900c140755?size=784x588,"['Quick-deploy performance with zero setup and simple 1-handed operation lets you fill a 1-liter bottles in as little as 60 seconds', 'Tested to meet EPA drinking water standards* and NSF protocol P231 to remove 99.9999% of bacteria,  99.9% of protozoa and particulates', 'Simple to clean: a few shakes help restore flow rates in the field; no tools required']"
Hydro Flask Lightweight Standard-Mouth Vacuum Water Bottle - 21 fl. oz.,Hydro Flask,$39.95,Delivering ice-cold refreshment for your adventures—without extra weight—the Hydro Flask Trail Series Lightweight wide-mouth vacuum water bottle is built for long treks and spontaneous route changes.,4.8,https://www.rei.com/media/7df99ffc-7167-458a-af18-e14758a5889f?size=784x588,"['25% lighter than the original 21 fl. oz. Hydro Flask standard-mouth bottle, thanks to thinner 18/8 pro-grade stainless-steel walls', 'Tapered walls are thinner up top to save weight, and thicker on the bottom for durability', 'Standard mouth opening is ideal for quick sips on the trail; plus, the slim bottle profile stashes easily into a pack pocket', 'Honeycomb-insulated standard-mouth cap is leakproof and features a flexible perforated strap and aluminum pivots to cut weight', 'TempShield® double-wall vacuum insulation keeps beverages cold for up to 24 hrs. and hot up to 12 hrs.', 'Free of BPA and phthalates']"
Grayl Geopress Replacement Purifier Cartridge,Grayl,$29.95,Filter up to 65 gal. (250L) of clean water anywhere you roam when you load a fresh Grayl Geopress replacement purifier cartridge into your Geopress water purifier.,4.9,https://www.rei.com/media/c707576d-3b63-438a-a0ab-21f08d3dcd6e?size=784x588,"['Compatible with the Grayl Geopress water purifier (not included), this cartridge provides OnePress™ global protection for drinking water from sketchy sources', 'Removes waterborne pathogens, including rotavirus, hepatitis A, norovirus, giardia, cryptosporidia, E. coli, cholera, salmonella and dysentery', 'Activated carbon effectively adsorbs chemicals, pesticides, heavy metals, flavors and odors; filter removes microplastics and other particulates', ""Cartridge is rated for 350 cycles (65 gal./250L); as press time reaches 25 sec. (or 3 years have elapsed since first use) it's time to replace the cartridge"", 'Unused purifier cartridge has a shelf life of 10 years when stored in proper airtight conditions', 'Independently tested by a certified laboratory to meet or exceed NSF/ANSI protocols 42 and 53 for sediment, pathogen and chemical removal', 'Also meets the EPA Guide Standard and Protocol for testing microbiological water purifiers']"
Katadyn BeFree 1.0 L Tactical Water Filter Bottle - 33.8 fl. oz.,Katadyn,$59.95,"The Katadyn BeFree 1.0 L Tactical water bottle filter gives you the freedom to drink anytime, anywhere. Lightweight and compact, it filters at a rate of up to 2 liter of water per minute.",5.0,https://www.rei.com/media/f8e941aa-8aa2-443f-abc6-381d0a913358?size=784x588,"['Made with durable, heavy-duty thermoplastic polyurethane (TPU) for survival, bushcraft and other outdoor activities', 'Easy to use: gently squeeze or turn upside down and watch the water flow through the filter; filters at a rate of up to 2 liter of water per minute', 'Easy to clean: simply shake or swish to remove debris', 'Durable, collapsible 1-liter flask packs small to fit into tight spaces', '0.1-micron microfilter is tested to protect against harmful organisms, removing protozoa (99.99%) and bacteria (99.9999%) to EPA standards', '42 mm, wide-mouth opening makes for easy filling from any lake, river, stream or faucet', 'Cap over drink nozzle keeps dirt out', 'Tested to 1,000 liters; individual results will depend on water quality', 'BPA-free']"
CamelBak Crux 1.5L Reservoir - 1.5 Liters,CamelBak,$31.00,"The CamelBak Crux 1.5-liter reservoir delivers high-flow hydration, features an ergonomic handle for easier refilling and has an on/off lever at the bite valve that prevents leaks.",3.8,https://www.rei.com/media/3ed7d0fc-288a-4bca-a834-13bfcb56c65b?size=784x588,"['Quick Link system lets you easily disconnect the drink tube and remove the reservoir from your pack (an auto shutoff valve prevents leakage)', 'Integrated reservoir baffles reduce water sloshing and create a low profile for easy pack loading', 'Hydrogaurd antimicrobial technology inhibits the growth of bacteria in the reservoir and tube', 'Big bite valve is easy to use and self seals after each drink', ""Leakproof on/off lever at bite valve offers water when you want it and prevents leaks when you don't"", 'Large access port makes it easy to clean and fill', 'Ergonomic handle makes it possible to fill with one hand', 'Wash reservoir with hot water and mild soap and let dry after each use']"
Aquatabs Water Purification Tablets - Package of 30,Aquatabs,$10.95,"No matter if you're in Peruvian mountain passes or high-traffic wilderness areas closer to home, Aquatabs water purification tablets quickly and reliably purify drinking water.",4.3,https://www.rei.com/media/8fa63d9d-c0ca-4676-ad07-14ed783b6630?size=784x588,"['EPA-approved tablets are effective against viruses, bacteria and giardia cysts, providing safe drinking water in just 30 min.', 'Each tablet treats up to 2 quarts of clean water or 0.8 quart of dirty water', 'Ideal for ultralight backcountry trips, international travel and domestic emergency use', 'Individually packaged, perfect for backing up your microfilter in an emergency', 'Note: Aquatabs are not effective against cryptosporidia', 'Package contains 30 tablets']"
Katadyn Camp Series Replacement Filter Cartridge,Katadyn,$29.93,Use the Katadyn Camp Series Replacement Filter Cartridge to keep your Katadyn Gravity Camp 6L and Base Camp Pro 10L Water Filters (sold separately) in tiptop shape on your backpacking trips.,1.9,https://www.rei.com/media/2e157769-4282-4a7a-becc-c24c146e8686?size=784x588,"['Low-maintenance, pleated glass-fiber filter supplies fast water flow; cleanable filter protector extends filter life in challenging conditions', 'Ultra Fast Flow Technology provides 2 liters per min. of filtration', 'Katadyn Camp Series Replacement Filter Cartridge includes a removable / cleanable filter protector']"
Owala FreeSip Vacuum Water Bottle - 32 fl. oz.,Owala,$30.00,Parched and chugging? Just need a sip? The 32 fl. oz. Owala FreeSip vacuum water bottle's patented push-button lid keeps your options open. And its triple-layer construction keeps drinks cold all day.,4.4,https://www.rei.com/media/d0563149-cf7a-4031-a961-e59a79d55ba0?size=784x588,"['FreeSip spout makes it possible to drink in two different ways: Hold it upright to sip through the built-in straw, or tilt back to chug through the wide-mouth opening', 'Patented locking push-button lid flips open for drinking or closed to keep the spout clean; a convenient carry loop doubles as a lock', 'Triple-layer, vacuum-insulated stainless-steel construction keeps drinks cold for up to 24 hrs.', 'Not for use with hot liquids', 'Wide opening for easy cleaning and adding ice', 'Base of bottle is cup holder-friendly', 'Hand-wash bottle; lid is dishwasher-safe', ""Backed by the manufacturer's limited lifetime warranty""]"
MSR Dromedary Bag - 10 Liters,MSR,$54.95,"Perfect for everything from cold alpine expeditions to hot explorations in the desert, the burly 10-liter MSR dromedary water storage bag is completely collapsible for superior packing efficiency.",4.0,https://www.rei.com/media/5e1d4e96-9110-4bc4-b76c-874f3a911db5?size=784x588,"['Armored by a tough, 1,000-denier exterior and sporting a BPA-free, food-grade lining for better-tasting water, this bag handles abuse and freezing temperatures', 'Low-profile, 3-in-1 cap lets you fill, drink and pour with ease', 'Perimeter webbing provides no-hassle attachment options for easy carrying and hanging']"
Katadyn Pocket Water Filter,Katadyn,$394.95,"The robust Katadyn Pocket water filter is made of heavy-duty materials, making it ideal for long-lasting continuous use even under extreme circumstances.",4.6,https://www.rei.com/media/a8598c27-1189-4362-bd3a-6fa5f582a7c6?size=784x588,"['Redesigned with a comfortable pump handle grip and outlet tube for increased ease of use', 'Durably constructed for a lifetime of use', 'Removes particles, bacteria, cysts and parasites larger than 0.2 microns, including protozoa such as giardia and cryptosporidia', 'Comes with 2 abrasive pads to clean the pores of field-maintainable ceramic filter', 'Ceramic filter is silver-impregnated to inhibit bacterial growth inside its pores', 'Katadyn Pocket water filter includes a case and output hose']"
